ams,pams,slps,probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,subj,ams_quantile,pams_quantile,slps_quantile,am_bin,pa_bin,slp_bin
0.4987859810877478,0.8534015393834734,-0.23406203051158814,1.0,0.45929,4,1,1,1,1,1,1,sub-STSWD1135,3rd,4th,2nd,0.31061284983546605,1.2634880918467066,-0.26259434170070495
0.8782362589425026,-0.65398658269763,-0.3608534538389357,1.0,0.36528,4,1,2,1,1,1,1,sub-STSWD1135,4th,1st,2nd,1.3049013227641468,-1.2268416303862681,-0.26259434170070495
-0.36024121378214985,-1.8275852773749268,-0.3286513143228805,1.0,0.42533,4,1,2,1,1,1,1,sub-STSWD1135,2nd,1st,2nd,-0.3975292985420119,-1.2268416303862681,-0.26259434170070495
0.04771247752269202,0.15961609128696197,-0.22025768068187002,1.0,0.35318,4,1,2,1,1,1,1,sub-STSWD1135,3rd,3rd,2nd,0.31061284983546605,0.30675450470793614,-0.26259434170070495
-0.28898293119156887,-0.2342435348328723,-0.16486140511550035,1.0,0.42901,1,2,2,1,1,1,1,sub-STSWD1135,2nd,2nd,2nd,-0.3975292985420119,-0.34398265603282646,-0.26259434170070495
-0.7115362400170262,-0.26835931943520686,-0.12537725645990094,1.0,0.632,2,2,2,1,1,1,1,sub-STSWD1135,2nd,2nd,2nd,-0.3975292985420119,-0.34398265603282646,-0.26259434170070495
-0.7653119623331375,-0.5120200037385111,0.061505144575362054,1.0,0.54488,2,2,1,1,1,1,1,sub-STSWD1135,1st,2nd,2nd,-1.2193429435686407,-0.34398265603282646,-0.26259434170070495
0.8059882952213019,0.034182810972682026,-0.022167959241959537,1.0,0.86783,1,2,1,1,1,1,1,sub-STSWD1135,4th,3rd,2nd,1.3049013227641468,0.30675450470793614,-0.26259434170070495
-2.048427825312808,1.8736253159674474,-0.08161489038663614,1.0,0.54271,1,2,1,1,1,1,1,sub-STSWD1135,1st,4th,2nd,-1.2193429435686407,1.2634880918467066,-0.26259434170070495
-1.0164301640085074,0.15690329175088336,0.06853583611174119,1.0,0.99483,2,2,1,1,1,1,1,sub-STSWD1135,1st,3rd,2nd,-1.2193429435686407,0.30675450470793614,-0.26259434170070495
-0.10743002393317708,1.284553095180488,0.055063161173177125,1.0,0.56367,2,2,1,1,1,1,1,sub-STSWD1135,2nd,4th,2nd,-0.3975292985420119,1.2634880918467066,-0.26259434170070495
-1.5784212702725064,0.48097664699207693,0.020438063624640082,1.0,0.50063,1,2,1,1,1,1,1,sub-STSWD1135,1st,3rd,2nd,-1.2193429435686407,0.30675450470793614,-0.26259434170070495
-0.6174882943423707,-0.4149167450614943,0.07134834812792812,1.0,0.51246,2,1,1,1,1,1,1,sub-STSWD1135,2nd,2nd,3rd,-0.3975292985420119,-0.34398265603282646,0.5142567291249344
1.0264416130903695,-1.5485623678446607,0.033892514310243385,1.0,0.39935,2,1,1,1,1,1,1,sub-STSWD1135,4th,1st,2nd,1.3049013227641468,-1.2268416303862681,-0.26259434170070495
-1.0280639139504968,-0.15017870831234648,-0.05124200238380789,1.0,0.43636,2,1,2,1,1,1,1,sub-STSWD1135,1st,2nd,2nd,-1.2193429435686407,-0.34398265603282646,-0.26259434170070495
-1.7836330789232657,-1.2451799505017007,-0.29993584346064217,1.0,0.34239,2,1,1,1,1,1,1,sub-STSWD1135,1st,1st,2nd,-1.2193429435686407,-1.2268416303862681,-0.26259434170070495
-0.6253488611052865,-0.6033925583060966,-0.3312257946318097,0.0,0.34019,2,1,1,1,1,1,1,sub-STSWD1135,2nd,2nd,2nd,-0.3975292985420119,-0.34398265603282646,-0.26259434170070495
0.6828902385273756,-0.625625103241509,-0.3046219180703211,1.0,0.28212,2,1,1,1,1,1,1,sub-STSWD1135,3rd,1st,2nd,0.31061284983546605,-1.2268416303862681,-0.26259434170070495
-1.2537815878620253,0.7356724067847867,-0.3796105921493875,1.0,0.42011,2,1,2,1,1,1,1,sub-STSWD1135,1st,4th,2nd,-1.2193429435686407,1.2634880918467066,-0.26259434170070495
-0.38473826271528255,-0.35517704781698867,-0.14052861291742158,0.0,0.41801,2,1,1,1,1,1,1,sub-STSWD1135,2nd,2nd,2nd,-0.3975292985420119,-0.34398265603282646,-0.26259434170070495
0.13557745103629057,0.6913551635475021,-0.15925185257205804,0.0,1.1029,2,3,1,1,1,1,1,sub-STSWD1135,3rd,4th,2nd,0.31061284983546605,1.2634880918467066,-0.26259434170070495
1.3685578057365733,-0.7934083417582783,-0.13915726815711013,1.0,0.93285,4,3,2,1,1,1,1,sub-STSWD1135,4th,1st,2nd,1.3049013227641468,-1.2268416303862681,-0.26259434170070495
2.0446305093998167,-1.2049315280516895,-0.11880805344882318,1.0,0.90286,4,3,1,1,1,1,1,sub-STSWD1135,4th,1st,2nd,1.3049013227641468,-1.2268416303862681,-0.26259434170070495
0.1563971293426746,0.6504384338023603,0.07460960261342307,1.0,0.61782,1,3,2,1,1,1,1,sub-STSWD1135,3rd,4th,3rd,0.31061284983546605,1.2634880918467066,0.5142567291249344
-0.5485132035128955,-0.28076501464979375,0.14191623746967175,1.0,0.79368,1,3,1,1,1,1,1,sub-STSWD1135,2nd,2nd,3rd,-0.3975292985420119,-0.34398265603282646,0.5142567291249344
1.6204761359579536,0.25686455720979007,0.13500680252826738,1.0,0.81056,1,3,1,1,1,1,1,sub-STSWD1135,4th,3rd,3rd,1.3049013227641468,0.30675450470793614,0.5142567291249344
2.4106638527045474,0.6569732304523523,0.16877622897276573,1.0,0.62863,2,3,2,1,1,1,1,sub-STSWD1135,4th,4th,3rd,1.3049013227641468,1.2634880918467066,0.5142567291249344
1.2513251054327936,-0.575671334977851,0.10866378789652203,1.0,0.62547,4,3,1,1,1,1,1,sub-STSWD1135,4th,2nd,3rd,1.3049013227641468,-0.34398265603282646,0.5142567291249344
-1.2354333282035648,0.45314792487990996,0.10386984874464529,1.0,0.39736,1,2,2,1,1,1,1,sub-STSWD1135,1st,3rd,3rd,-1.2193429435686407,0.30675450470793614,0.5142567291249344
-1.0335429741842797,-0.9121223956474871,0.1869416112905265,1.0,0.51838,1,2,1,1,1,1,1,sub-STSWD1135,1st,1st,3rd,-1.2193429435686407,-1.2268416303862681,0.5142567291249344
-1.09243642531888,1.4395355691985565,0.24007815869826707,1.0,0.53724,2,2,2,1,1,1,1,sub-STSWD1135,1st,4th,3rd,-1.2193429435686407,1.2634880918467066,0.5142567291249344
0.48856856360417183,-1.303549600911384,0.2103526761207819,0.0,0.50916,2,2,2,1,1,1,1,sub-STSWD1135,3rd,1st,3rd,0.31061284983546605,-1.2268416303862681,0.5142567291249344
-0.012026756097470719,0.3716567673795397,0.09706132429239099,1.0,0.5081,1,2,1,1,1,1,1,sub-STSWD1135,3rd,3rd,3rd,0.31061284983546605,0.30675450470793614,0.5142567291249344
1.041959659822091,0.926959352103635,0.08298784021245181,1.0,0.81603,2,2,2,1,1,1,1,sub-STSWD1135,4th,4th,3rd,1.3049013227641468,1.2634880918467066,0.5142567291249344
0.6336904989551764,-1.4723966968260929,0.011707699120253767,1.0,0.81297,2,2,1,1,1,1,1,sub-STSWD1135,3rd,1st,2nd,0.31061284983546605,-1.2268416303862681,-0.26259434170070495
0.0012310415133017438,-0.21977559800637048,0.07534355328452051,1.0,0.5299,1,2,2,1,1,1,1,sub-STSWD1135,3rd,2nd,3rd,0.31061284983546605,-0.34398265603282646,0.5142567291249344
0.8604534551853336,-0.238683557882668,0.11783018528266227,1.0,0.65586,1,4,2,1,1,1,1,sub-STSWD1135,4th,2nd,3rd,1.3049013227641468,-0.34398265603282646,0.5142567291249344
-0.6314742140471834,0.15559448280343796,0.050598850597379855,1.0,0.70971,4,4,1,1,1,1,1,sub-STSWD1135,2nd,3rd,2nd,-0.3975292985420119,0.30675450470793614,-0.26259434170070495
-0.3582564159289887,-0.8476142045733849,0.0005331519895475065,0.0,0.72561,4,4,1,1,1,1,1,sub-STSWD1135,2nd,1st,2nd,-0.3975292985420119,-1.2268416303862681,-0.26259434170070495
-0.4079176124462972,-1.8604145497180116,-0.04055766124002273,1.0,1.1545,2,4,1,1,1,1,1,sub-STSWD1135,2nd,1st,2nd,-0.3975292985420119,-1.2268416303862681,-0.26259434170070495
0.8631996449304751,1.2921914423461978,-0.10344645126969637,0.0,0.52253,2,4,2,1,1,1,1,sub-STSWD1135,4th,4th,2nd,1.3049013227641468,1.2634880918467066,-0.26259434170070495
0.38360652579805404,0.47527581502282956,-0.22275164423033225,1.0,0.65946,1,4,1,1,1,1,1,sub-STSWD1135,3rd,3rd,2nd,0.31061284983546605,0.30675450470793614,-0.26259434170070495
0.7902422088224919,-0.1195878362516874,-0.21383991370572866,0.0,0.8074,4,4,1,1,1,1,1,sub-STSWD1135,4th,2nd,2nd,1.3049013227641468,-0.34398265603282646,-0.26259434170070495
1.0265894678086722,-1.7947984296090143,-0.14997564732947488,0.0,0.83238,3,4,1,1,1,1,1,sub-STSWD1135,4th,1st,2nd,1.3049013227641468,-1.2268416303862681,-0.26259434170070495
1.5821820462003662,0.21000278051921414,0.006987307383262752,1.0,0.68694,1,3,2,1,1,1,1,sub-STSWD1135,4th,3rd,2nd,1.3049013227641468,0.30675450470793614,-0.26259434170070495
2.834029321099295,0.15112385104013845,-0.04428517645032566,1.0,0.80084,2,3,1,1,1,1,1,sub-STSWD1135,4th,3rd,2nd,1.3049013227641468,0.30675450470793614,-0.26259434170070495
-0.8638128314658635,1.9979860636869127,-0.08736586717160263,1.0,0.55173,2,3,2,1,1,1,1,sub-STSWD1135,1st,4th,2nd,-1.2193429435686407,1.2634880918467066,-0.26259434170070495
-0.9470139451310463,0.04457107278563063,-0.12996062477328463,1.0,0.83566,2,3,2,1,1,1,1,sub-STSWD1135,1st,3rd,2nd,-1.2193429435686407,0.30675450470793614,-0.26259434170070495
-0.6953161658677324,-0.39500221682322645,-0.0869928067297632,1.0,0.99159,3,3,2,1,1,1,1,sub-STSWD1135,2nd,2nd,2nd,-0.3975292985420119,-0.34398265603282646,-0.26259434170070495
1.3941808458477378,-0.14748207246855885,-0.0041813012430159165,1.0,0.74458,2,3,2,1,1,1,1,sub-STSWD1135,4th,2nd,2nd,1.3049013227641468,-0.34398265603282646,-0.26259434170070495
0.4118623398840023,0.4639000948334798,-0.16228947066026858,1.0,0.54047,1,3,2,1,1,1,1,sub-STSWD1135,3rd,3rd,2nd,0.31061284983546605,0.30675450470793614,-0.26259434170070495
-0.10155951964747925,-1.0775064102586265,-0.07750762440199938,0.0,0.87941,3,3,1,1,1,1,1,sub-STSWD1135,2nd,1st,2nd,-0.3975292985420119,-1.2268416303862681,-0.26259434170070495
0.7887711451194132,0.4554389134282995,-0.03308371979354637,1.0,0.47043,1,2,2,1,1,1,1,sub-STSWD1135,4th,3rd,2nd,1.3049013227641468,0.30675450470793614,-0.26259434170070495
-0.052480581974782274,0.5373372732121869,0.048541758874351464,1.0,0.45828,4,2,1,1,1,1,1,sub-STSWD1135,3rd,3rd,2nd,0.31061284983546605,0.30675450470793614,-0.26259434170070495
0.48215937362188827,1.2537907652193232,0.05134111190276714,0.0,0.5142,4,2,1,1,1,1,1,sub-STSWD1135,3rd,4th,2nd,0.31061284983546605,1.2634880918467066,-0.26259434170070495
0.2770341793972679,0.8738817968519325,0.07025325059186777,1.0,0.46215,1,2,2,1,1,1,1,sub-STSWD1135,3rd,4th,3rd,0.31061284983546605,1.2634880918467066,0.5142567291249344
-1.1175098354712503,-0.606687168923178,0.14510866274173556,1.0,0.40603,4,2,2,1,1,1,1,sub-STSWD1135,1st,2nd,3rd,-1.2193429435686407,-0.34398265603282646,0.5142567291249344
1.5445031860987521,1.424713749812728,0.23442110882963885,1.0,0.75005,4,2,1,1,1,1,1,sub-STSWD1135,4th,4th,3rd,1.3049013227641468,1.2634880918467066,0.5142567291249344
-0.8524617341725206,1.6711364817626753,0.44089445444840797,1.0,0.54095,1,2,2,1,1,1,1,sub-STSWD1135,1st,4th,3rd,-1.2193429435686407,1.2634880918467066,0.5142567291249344
-0.9774888950790763,3.0668219606932676,0.594458648642358,1.0,0.42332,1,2,2,1,1,1,1,sub-STSWD1135,1st,4th,3rd,-1.2193429435686407,1.2634880918467066,0.5142567291249344
0.10581698592312871,-0.43226640223870244,0.5602028982829054,1.0,0.67383,1,4,1,1,1,1,1,sub-STSWD1135,3rd,2nd,3rd,0.31061284983546605,-0.34398265603282646,0.5142567291249344
-1.0467472896128398,0.944262932527628,0.5939438056755242,1.0,0.4047,2,4,1,1,1,1,1,sub-STSWD1135,1st,4th,3rd,-1.2193429435686407,1.2634880918467066,0.5142567291249344
0.9778627762073739,0.13955494403735463,0.7027425346273685,0.0,0.46063,2,4,2,1,1,1,1,sub-STSWD1135,4th,3rd,3rd,1.3049013227641468,0.30675450470793614,0.5142567291249344
-1.0887760450705644,-1.5997035332202505,0.7664725578171984,1.0,0.92956,3,4,2,1,1,1,1,sub-STSWD1135,1st,1st,3rd,-1.2193429435686407,-1.2268416303862681,0.5142567291249344
-1.6821405654013268,-1.0128529300972338,0.6895942766450684,1.0,1.0645,3,4,2,1,1,1,1,sub-STSWD1135,1st,1st,3rd,-1.2193429435686407,-1.2268416303862681,0.5142567291249344
-0.2074995641742469,-0.5341498580769495,0.6860344244168824,1.0,0.91044,3,4,1,1,1,1,1,sub-STSWD1135,2nd,2nd,3rd,-0.3975292985420119,-0.34398265603282646,0.5142567291249344
0.1864011222789819,0.933941330600103,0.6959774320647849,1.0,0.51737,4,4,2,1,1,1,1,sub-STSWD1135,3rd,4th,3rd,0.31061284983546605,1.2634880918467066,0.5142567291249344
1.9520443998277743,0.6646328564028507,0.833005706881999,1.0,0.8583,4,4,2,1,1,1,1,sub-STSWD1135,4th,4th,3rd,1.3049013227641468,1.2634880918467066,0.5142567291249344
0.3764205901188526,0.3736474386172328,0.8782550368859281,1.0,0.51917,3,1,2,1,1,1,1,sub-STSWD1135,3rd,3rd,3rd,0.31061284983546605,0.30675450470793614,0.5142567291249344
-0.5681694318061334,0.09203880379379598,0.8502243566868173,1.0,0.34813,3,1,2,1,1,1,1,sub-STSWD1135,2nd,3rd,3rd,-0.3975292985420119,0.30675450470793614,0.5142567291249344
-0.5357745157133892,-0.4313451126988451,1.0295495905839787,1.0,0.26607,3,1,1,1,1,1,1,sub-STSWD1135,2nd,2nd,4th,-0.3975292985420119,-0.34398265603282646,1.1331065517624739
-0.1537060734725506,1.2719513896214074,0.9709340866508331,1.0,0.522,3,1,1,1,1,1,1,sub-STSWD1135,2nd,4th,4th,-0.3975292985420119,1.2634880918467066,1.1331065517624739
-0.37069172845932363,-0.530597651401709,0.9325264543006907,1.0,0.29494,3,1,1,1,1,1,1,sub-STSWD1135,2nd,2nd,3rd,-0.3975292985420119,-0.34398265603282646,0.5142567291249344
-0.16776147618471166,0.24131197524944076,1.0564365603755026,1.0,0.36097,3,1,2,1,1,1,1,sub-STSWD1135,2nd,3rd,4th,-0.3975292985420119,0.30675450470793614,1.1331065517624739
1.5993680854695456,0.7140922816672085,1.1857795514751543,1.0,0.5298,3,1,2,1,1,1,1,sub-STSWD1135,4th,4th,4th,1.3049013227641468,1.2634880918467066,1.1331065517624739
