probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,subj_idx,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
1,0.94832,4,3,2,1,1,1,1,sub-STSWD1215,-1.7770601142254385,-0.35716863439971996,-0.9153191943657791,1st,2nd,1st,-1.1524488145704288,-0.3347290193154333,-1.2907541779753093
1,0.67521,3,3,1,1,1,1,1,sub-STSWD1215,0.08454844404591777,-1.5772594351183058,-0.8402335282723921,3rd,1st,2nd,0.2760890394431381,-1.2134322465098872,-0.42171449769261987
1,0.43111,4,1,2,1,1,1,1,sub-STSWD1215,0.14378235481269833,0.44445054911025617,-0.5558898549179245,3rd,3rd,2nd,0.2760890394431381,0.2893352976154812,-0.42171449769261987
1,0.43608,4,1,2,1,1,1,1,sub-STSWD1215,1.1675818248318428,0.41633400615049854,-1.3158645140166751,4th,3rd,1st,1.1681615136917367,0.2893352976154812,-1.2907541779753093
1,0.325,4,1,1,1,1,1,1,sub-STSWD1215,0.5774268323374339,-1.7589339964247488,-1.2122496351104797,4th,1st,1st,1.1681615136917367,-1.2134322465098872,-1.2907541779753093
1,0.38295,4,1,1,1,1,1,1,sub-STSWD1215,-0.6092109074352957,0.793620028341861,-1.010692522222835,2nd,4th,1st,-0.27350890023793106,1.2780867975195198,-1.2907541779753093
1,0.35388,4,1,1,1,1,1,1,sub-STSWD1215,0.2862006638421025,-0.02433730359106981,-0.9367673131682869,3rd,3rd,1st,0.2760890394431381,0.2893352976154812,-1.2907541779753093
1,0.31382,4,1,2,1,1,1,1,sub-STSWD1215,-0.36994901523775414,0.9916858091880498,-0.4853462528800482,2nd,4th,2nd,-0.27350890023793106,1.2780867975195198,-0.42171449769261987
0,0.34475,4,1,1,1,1,1,1,sub-STSWD1215,0.7615475310256926,0.3079061317319041,-1.119517117815469,4th,3rd,1st,1.1681615136917367,0.2893352976154812,-1.2907541779753093
1,0.37969,4,1,2,1,1,1,1,sub-STSWD1215,0.7633910173346408,-0.658866134964418,-0.7993647391451221,4th,2nd,2nd,1.1681615136917367,-0.3347290193154333,-0.42171449769261987
1,0.66355,2,2,2,1,1,1,1,sub-STSWD1215,-0.04200244553515274,-1.2153288134539115,-0.9895217155013067,2nd,1st,1st,-0.27350890023793106,-1.2134322465098872,-1.2907541779753093
1,0.50563,2,2,1,1,1,1,1,sub-STSWD1215,-0.4798832647169258,-0.47701343417100994,-1.2949857843490806,2nd,2nd,1st,-0.27350890023793106,-0.3347290193154333,-1.2907541779753093
1,0.30228,4,2,2,1,1,1,1,sub-STSWD1215,0.5154443608314081,-1.842979259256082,-0.7933598222458618,3rd,1st,2nd,0.2760890394431381,-1.2134322465098872,-0.42171449769261987
1,0.42129,4,2,1,1,1,1,1,sub-STSWD1215,1.014411388618255,-0.27120984552952293,-1.0066635871718066,4th,2nd,1st,1.1681615136917367,-0.3347290193154333,-1.2907541779753093
1,0.72225,4,2,2,1,1,1,1,sub-STSWD1215,-1.4044225192625468,-0.789097267817523,-0.7089305746773522,1st,1st,2nd,-1.1524488145704288,-1.2134322465098872,-0.42171449769261987
1,0.47716,2,2,1,1,1,1,1,sub-STSWD1215,-0.32422538808063783,0.9057140204379289,-0.2971944083535769,2nd,4th,2nd,-0.27350890023793106,1.2780867975195198,-0.42171449769261987
0,0.43808,2,2,1,1,1,1,1,sub-STSWD1215,0.3763643344992642,0.4259363171235665,-0.5447218838633758,3rd,3rd,2nd,0.2760890394431381,0.2893352976154812,-0.42171449769261987
1,0.75792,4,4,2,1,1,1,1,sub-STSWD1215,-0.4523806157250873,0.9933627395771448,-0.8528183414109362,2nd,4th,2nd,-0.27350890023793106,1.2780867975195198,-0.42171449769261987
0,1.0508,1,4,1,1,1,1,1,sub-STSWD1215,-0.13611540339215045,-0.28911587580677517,-1.0434076627015554,2nd,2nd,1st,-0.27350890023793106,-0.3347290193154333,-1.2907541779753093
1,0.63082,2,4,2,1,1,1,1,sub-STSWD1215,0.907325240936829,0.00717909764041297,-1.2345269987778915,4th,3rd,1st,1.1681615136917367,0.2893352976154812,-1.2907541779753093
1,0.48076,2,4,2,1,1,1,1,sub-STSWD1215,-0.05945329612421558,-2.1515396356476235,-1.6182022671063514,2nd,1st,1st,-0.27350890023793106,-1.2134322465098872,-1.2907541779753093
1,0.94669,2,4,1,1,1,1,1,sub-STSWD1215,1.4459656303264015,0.18682375638093132,-1.627303439600163,4th,3rd,1st,1.1681615136917367,0.2893352976154812,-1.2907541779753093
1,0.80395,4,4,1,1,1,1,1,sub-STSWD1215,0.13238765133606087,0.4826993781645014,-1.5514769360442922,3rd,3rd,1st,0.2760890394431381,0.2893352976154812,-1.2907541779753093
1,0.93954,3,4,2,1,1,1,1,sub-STSWD1215,0.9503561493026279,-1.639626618833486,-1.5439095916042134,4th,1st,1st,1.1681615136917367,-1.2134322465098872,-1.2907541779753093
1,0.82449,1,4,2,1,1,1,1,sub-STSWD1215,-1.5358290453168135,0.04715189911385184,-1.5364573108630801,1st,3rd,1st,-1.1524488145704288,0.2893352976154812,-1.2907541779753093
1,0.69737,4,3,2,1,1,1,1,sub-STSWD1215,-0.32370638811196956,0.4758130354436742,-1.511579384621268,2nd,3rd,1st,-0.27350890023793106,0.2893352976154812,-1.2907541779753093
1,0.74031,4,3,1,1,1,1,1,sub-STSWD1215,-0.21761003356286282,0.4537211196004744,-1.568770142912647,2nd,3rd,1st,-0.27350890023793106,0.2893352976154812,-1.2907541779753093
1,1.0572,1,3,1,1,1,1,1,sub-STSWD1215,1.342757667986778,-1.447327502457442,-1.0779652582875119,4th,1st,1st,1.1681615136917367,-1.2134322465098872,-1.2907541779753093
1,0.71216,1,3,2,1,1,1,1,sub-STSWD1215,-1.3477774792896466,-0.7093795443228216,-1.3689411577351276,1st,1st,1st,-1.1524488145704288,-1.2134322465098872,-1.2907541779753093
1,0.58211,1,3,2,1,1,1,1,sub-STSWD1215,0.6316710244563076,-0.7649229289734485,-1.0416576090279912,4th,1st,1st,1.1681615136917367,-1.2134322465098872,-1.2907541779753093
1,0.65703,2,3,2,1,1,1,1,sub-STSWD1215,0.8501323650516908,1.7844062772243767,-1.1257948919140417,4th,4th,1st,1.1681615136917367,1.2780867975195198,-1.2907541779753093
1,1.3849,1,3,1,1,1,1,1,sub-STSWD1215,1.0499510728043622,0.8428002734947646,-1.0443189626413028,4th,4th,1st,1.1681615136917367,1.2780867975195198,-1.2907541779753093
1,0.70591,1,3,1,1,1,1,1,sub-STSWD1215,-0.09993337843580426,-2.494767899148759,-0.7523140842364562,2nd,1st,2nd,-0.27350890023793106,-1.2134322465098872,-0.42171449769261987
1,0.33079,1,1,1,1,1,1,1,sub-STSWD1215,0.18704972108813017,-0.3986882971056316,-0.8570747107669777,3rd,2nd,2nd,0.2760890394431381,-0.3347290193154333,-0.42171449769261987
1,0.91775,1,1,1,1,1,1,1,sub-STSWD1215,-0.876092884816813,0.42111734498228287,-1.4776957677125075,1st,3rd,1st,-1.1524488145704288,0.2893352976154812,-1.2907541779753093
1,0.31465,1,1,1,1,1,1,1,sub-STSWD1215,-0.3210497485128883,-0.15676597089220512,-1.2341753563799776,2nd,2nd,1st,-0.27350890023793106,-0.3347290193154333,-1.2907541779753093
1,0.34259,1,1,2,1,1,1,1,sub-STSWD1215,-0.5084205068043246,0.9322353341690113,-0.8960142983399367,2nd,4th,1st,-0.27350890023793106,1.2780867975195198,-1.2907541779753093
1,0.31847,1,1,1,1,1,1,1,sub-STSWD1215,0.17025953146415804,3.130900198069427,-1.0060986799639549,3rd,4th,1st,0.2760890394431381,1.2780867975195198,-1.2907541779753093
1,0.39045,1,1,1,1,1,1,1,sub-STSWD1215,-1.6171905540384195,-0.16515581101831744,-0.7792397734321962,1st,2nd,2nd,-1.1524488145704288,-0.3347290193154333,-0.42171449769261987
1,0.39039,1,1,2,1,1,1,1,sub-STSWD1215,0.9790506209279055,0.6579999121678776,-0.654930942112589,4th,4th,2nd,1.1681615136917367,1.2780867975195198,-0.42171449769261987
1,0.38032,1,1,2,1,1,1,1,sub-STSWD1215,0.03576258954303332,1.3847796204213823,-0.7849886757631064,3rd,4th,2nd,0.2760890394431381,1.2780867975195198,-0.42171449769261987
1,0.89917,1,4,1,1,1,1,1,sub-STSWD1215,-0.7829759460527715,-0.8158233621300434,-0.12777029861184916,1st,1st,2nd,-1.1524488145704288,-1.2134322465098872,-0.42171449769261987
1,0.70112,4,4,1,1,1,1,1,sub-STSWD1215,-0.6664552613569426,2.1009181746745083,-0.3890442777760078,1st,4th,2nd,-1.1524488145704288,1.2780867975195198,-0.42171449769261987
1,1.207,4,4,2,1,1,1,1,sub-STSWD1215,-0.7259221600276254,-1.7275759047218462,-0.6868083384834459,1st,1st,2nd,-1.1524488145704288,-1.2134322465098872,-0.42171449769261987
1,0.448,3,4,2,1,1,1,1,sub-STSWD1215,-0.6775997529069644,-0.01776904660827627,-0.9466241552001649,1st,3rd,1st,-1.1524488145704288,0.2893352976154812,-1.2907541779753093
0,0.72191,3,4,2,1,1,1,1,sub-STSWD1215,-1.0853505621509023,0.3787834037859783,-1.1821492550757342,1st,3rd,1st,-1.1524488145704288,0.2893352976154812,-1.2907541779753093
1,0.71484,3,4,1,1,1,1,1,sub-STSWD1215,-0.6981664854525216,0.1982933956513857,-1.2435854348756092,1st,3rd,1st,-1.1524488145704288,0.2893352976154812,-1.2907541779753093
1,1.2568,1,4,1,1,1,1,1,sub-STSWD1215,-0.3318474284086373,-1.5989498646615963,-1.0188864490741643,2nd,1st,1st,-0.27350890023793106,-1.2134322465098872,-1.2907541779753093
1,0.81972,2,4,1,1,1,1,1,sub-STSWD1215,-0.654127208183473,-1.151156569080184,-0.9633834054107343,1st,1st,1st,-1.1524488145704288,-1.2134322465098872,-1.2907541779753093
1,0.58358,1,3,2,1,1,1,1,sub-STSWD1215,0.576722886463864,0.44317469911307955,-0.8766078723771471,4th,3rd,2nd,1.1681615136917367,0.2893352976154812,-0.42171449769261987
1,0.61052,3,3,1,1,1,1,1,sub-STSWD1215,0.42798057002349593,0.9878480627877866,-0.868301635066389,3rd,4th,2nd,0.2760890394431381,1.2780867975195198,-0.42171449769261987
1,0.73446,1,3,2,1,1,1,1,sub-STSWD1215,0.13924828652504148,-0.16745488132074576,-1.1713202318950233,3rd,2nd,1st,0.2760890394431381,-0.3347290193154333,-1.2907541779753093
0,0.61235,1,3,2,1,1,1,1,sub-STSWD1215,-0.03636902957582291,1.4329048078757636,-1.3697279238187978,2nd,4th,1st,-0.27350890023793106,1.2780867975195198,-1.2907541779753093
1,0.26343,3,3,1,1,1,1,1,sub-STSWD1215,-1.3662212833594831,0.7759067231787155,-1.0279099796902547,1st,4th,1st,-1.1524488145704288,1.2780867975195198,-1.2907541779753093
1,0.89726,2,3,2,1,1,1,1,sub-STSWD1215,0.3021525575737764,-0.720211399309458,-0.22035278020575472,3rd,1st,2nd,0.2760890394431381,-1.2134322465098872,-0.42171449769261987
1,0.64319,2,3,2,1,1,1,1,sub-STSWD1215,0.20690609355318737,-0.11675619390684316,-0.23174951785079262,3rd,2nd,2nd,0.2760890394431381,-0.3347290193154333,-0.42171449769261987
1,1.1111,2,3,2,1,1,1,1,sub-STSWD1215,-0.15865950753754038,-1.1384024407374782,-0.6658932111710993,2nd,1st,2nd,-0.27350890023793106,-1.2134322465098872,-0.42171449769261987
0,0.42101,3,2,2,1,1,1,1,sub-STSWD1215,0.6826732589861687,0.914953438842868,-0.9137982090025796,4th,4th,1st,1.1681615136917367,1.2780867975195198,-1.2907541779753093
1,0.38994,4,2,2,1,1,1,1,sub-STSWD1215,-1.513605935118124,0.2766930195391582,-1.1438971868535148,1st,3rd,1st,-1.1524488145704288,0.2893352976154812,-1.2907541779753093
1,0.58422,4,2,2,1,1,1,1,sub-STSWD1215,1.1153497868043791,-0.7435576357899942,-1.0122598320172884,4th,1st,1st,1.1681615136917367,-1.2134322465098872,-1.2907541779753093
1,0.65481,3,2,2,1,1,1,1,sub-STSWD1215,-0.1789585362053356,0.07019790439585001,-1.3966710439181036,2nd,3rd,1st,-0.27350890023793106,0.2893352976154812,-1.2907541779753093
1,0.64971,4,2,2,1,1,1,1,sub-STSWD1215,-0.2592560290487029,-1.3882126213411137,-1.3747202547002613,2nd,1st,1st,-0.27350890023793106,-1.2134322465098872,-1.2907541779753093
0,0.93966,4,2,1,1,1,1,1,sub-STSWD1215,0.9004041989537466,0.43104162217377795,-1.1928256353627182,4th,3rd,1st,1.1681615136917367,0.2893352976154812,-1.2907541779753093
1,0.43361,3,2,2,1,1,1,1,sub-STSWD1215,0.4800317807522226,0.1850282575616245,-1.4853424434338152,3rd,3rd,1st,0.2760890394431381,0.2893352976154812,-1.2907541779753093
0,0.72353,3,2,1,1,1,1,1,sub-STSWD1215,1.3930417764878835,-0.2541599239141583,-1.364411635530877,4th,2nd,1st,1.1681615136917367,-0.3347290193154333,-1.2907541779753093
1,0.31241,3,1,1,1,1,1,1,sub-STSWD1215,-0.3961159647605417,-1.082058969492849,-1.3781812494093613,2nd,1st,1st,-0.27350890023793106,-1.2134322465098872,-1.2907541779753093
1,0.37827,3,1,2,1,1,1,1,sub-STSWD1215,-0.0259445618000668,1.299816345253487,-1.5532303473962368,2nd,4th,1st,-0.27350890023793106,1.2780867975195198,-1.2907541779753093
1,0.35028,3,1,1,1,1,1,1,sub-STSWD1215,0.37337812720496727,-0.45945701515242254,-1.6159159258023534,3rd,2nd,1st,0.2760890394431381,-0.3347290193154333,-1.2907541779753093
0,0.36521,3,1,1,1,1,1,1,sub-STSWD1215,0.450139479198377,-0.47322268650399285,-1.5628843187672556,3rd,2nd,1st,0.2760890394431381,-0.3347290193154333,-1.2907541779753093
1,0.7891,3,1,1,1,1,1,1,sub-STSWD1215,0.2528189375347224,0.5118621029680455,-1.1157620146564322,3rd,3rd,1st,0.2760890394431381,0.2893352976154812,-1.2907541779753093
1,0.34708,3,1,2,1,1,1,1,sub-STSWD1215,1.0996367332466974,0.2350683782025719,-0.5605363288148699,4th,3rd,2nd,1.1681615136917367,0.2893352976154812,-0.42171449769261987
0,0.33098,3,1,2,1,1,1,1,sub-STSWD1215,-1.1202842766258643,-0.16027365997475457,-0.08501989621431992,1st,2nd,2nd,-1.1524488145704288,-0.3347290193154333,-0.42171449769261987
1,0.33995,3,1,1,1,1,1,1,sub-STSWD1215,0.35381151876060657,0.7768846475347426,-0.46605455339171487,3rd,4th,2nd,0.2760890394431381,1.2780867975195198,-0.42171449769261987
1,0.55282,2,2,1,1,1,1,1,sub-STSWD1215,-0.47701088195860464,-0.4357627044514805,-0.04524115918929589,2nd,2nd,2nd,-0.27350890023793106,-0.3347290193154333,-0.42171449769261987
1,0.36377,1,2,2,1,1,1,1,sub-STSWD1215,-1.2469938489343153,-0.004671986899410561,-0.08768301404362427,1st,3rd,2nd,-1.1524488145704288,0.2893352976154812,-0.42171449769261987
1,0.35471,2,2,2,1,1,1,1,sub-STSWD1215,0.06501088862493519,-0.12407197645789007,0.01776808505157146,3rd,2nd,2nd,0.2760890394431381,-0.3347290193154333,-0.42171449769261987
1,0.61363,2,2,2,1,1,1,1,sub-STSWD1215,0.2700168545320027,-1.2406194114503584,0.4122745702363701,3rd,1st,3rd,0.2760890394431381,-1.2134322465098872,0.4940390355066247
1,0.66255,1,2,1,1,1,1,1,sub-STSWD1215,-0.4464356781744661,-1.9511977933934734,0.5635426287891813,2nd,1st,3rd,-0.27350890023793106,-1.2134322465098872,0.4940390355066247
1,0.31651,1,2,1,1,1,1,1,sub-STSWD1215,2.535060326071641,-1.1497270335229575,0.10273057996175257,4th,1st,3rd,1.1681615136917367,-1.2134322465098872,0.4940390355066247
1,0.40443,2,2,2,1,1,1,1,sub-STSWD1215,-0.5946280052039244,1.134915910024926,0.30919572311873755,2nd,4th,3rd,-0.27350890023793106,1.2780867975195198,0.4940390355066247
1,0.47636,1,2,2,1,1,1,1,sub-STSWD1215,-0.608076406463577,0.6198425693626874,0.3248408718400936,2nd,3rd,3rd,-0.27350890023793106,0.2893352976154812,0.4940390355066247
1,0.36425,4,1,1,1,1,1,1,sub-STSWD1215,-0.16312927246020065,0.3873731096242716,0.22455392438353386,2nd,3rd,3rd,-0.27350890023793106,0.2893352976154812,0.4940390355066247
1,0.31718,4,1,2,1,1,1,1,sub-STSWD1215,0.40756796124600314,-0.8659513429086602,0.2519112124603891,3rd,1st,3rd,0.2760890394431381,-1.2134322465098872,0.4940390355066247
0,0.27911,4,1,1,1,1,1,1,sub-STSWD1215,0.03886309028951872,0.6354331597447491,0.3152562850842524,3rd,4th,3rd,0.2760890394431381,1.2780867975195198,0.4940390355066247
0,0.40205,4,1,1,1,1,1,1,sub-STSWD1215,0.6458348025382873,-0.8466631932161451,0.41305606872538236,4th,1st,3rd,1.1681615136917367,-1.2134322465098872,0.4940390355066247
1,0.37397,4,1,2,1,1,1,1,sub-STSWD1215,0.6106270243259075,-0.05279446830051895,1.0753688736732332,4th,2nd,4th,1.1681615136917367,-0.3347290193154333,1.2389178017164684
1,0.35592,4,1,2,1,1,1,1,sub-STSWD1215,0.9029402997051252,0.42783609641180376,1.0940286875503091,4th,3rd,4th,1.1681615136917367,0.2893352976154812,1.2389178017164684
1,0.37984,4,1,1,1,1,1,1,sub-STSWD1215,-1.2289232295655583,-0.7958518555105388,0.8424105208919509,1st,1st,4th,-1.1524488145704288,-1.2134322465098872,1.2389178017164684
1,0.37678,4,1,2,1,1,1,1,sub-STSWD1215,-0.6208464231620935,1.0030638756157448,0.9642138809925389,1st,4th,4th,-1.1524488145704288,1.2780867975195198,1.2389178017164684
0,1.227,4,3,2,1,1,1,1,sub-STSWD1215,-0.458021172028449,0.805996108865082,0.723895788210428,2nd,4th,3rd,-0.27350890023793106,1.2780867975195198,0.4940390355066247
1,0.92579,2,3,1,1,1,1,1,sub-STSWD1215,0.37918015768130114,-0.8601017162572705,0.7957522936506708,3rd,1st,3rd,0.2760890394431381,-1.2134322465098872,0.4940390355066247
1,0.83351,1,3,1,1,1,1,1,sub-STSWD1215,0.6607845304079578,0.24238944296960774,1.0113623547698674,4th,3rd,4th,1.1681615136917367,0.2893352976154812,1.2389178017164684
1,0.87945,1,3,1,1,1,1,1,sub-STSWD1215,0.6576827003786689,0.8419641679786711,0.7386209622104275,4th,4th,3rd,1.1681615136917367,1.2780867975195198,0.4940390355066247
1,0.74738,4,3,2,1,1,1,1,sub-STSWD1215,0.36294509680151904,2.156745179415657,0.6740291423571967,3rd,4th,3rd,0.2760890394431381,1.2780867975195198,0.4940390355066247
1,0.87866,1,3,1,1,1,1,1,sub-STSWD1215,0.9374571836085879,-0.05737582190389639,0.8122083815694745,4th,2nd,4th,1.1681615136917367,-0.3347290193154333,1.2389178017164684
1,0.67626,2,3,1,1,1,1,1,sub-STSWD1215,0.03907135381660861,-0.9439252044926111,0.9881053033442503,3rd,1st,4th,0.2760890394431381,-1.2134322465098872,1.2389178017164684
0,0.56918,2,3,2,1,1,1,1,sub-STSWD1215,-0.07214994301154455,-0.37072345008025465,1.2418155662655794,2nd,2nd,4th,-0.27350890023793106,-0.3347290193154333,1.2389178017164684
1,0.63839,1,4,2,1,1,1,1,sub-STSWD1215,-2.232861980082189,-0.14600670307856506,1.2032883261483653,1st,2nd,4th,-1.1524488145704288,-0.3347290193154333,1.2389178017164684
0,1.2093,3,4,2,1,1,1,1,sub-STSWD1215,-0.8707456992545183,0.9314490633299941,1.445980494315276,1st,4th,4th,-1.1524488145704288,1.2780867975195198,1.2389178017164684
1,0.83225,1,4,1,1,1,1,1,sub-STSWD1215,-0.8734849096845221,0.6629974080556907,1.1056342009874283,1st,4th,4th,-1.1524488145704288,1.2780867975195198,1.2389178017164684
1,0.7842,2,4,2,1,1,1,1,sub-STSWD1215,-0.197639050376985,-0.8996295505668092,1.3408234031721735,2nd,1st,4th,-0.27350890023793106,-1.2134322465098872,1.2389178017164684
1,0.42112,2,4,1,1,1,1,1,sub-STSWD1215,-1.431052682796903,2.114158741800551,1.2051549550323126,1st,4th,4th,-1.1524488145704288,1.2780867975195198,1.2389178017164684
1,0.55807,2,4,2,1,1,1,1,sub-STSWD1215,-0.2742835865842855,-0.049175739027963204,1.572172295204723,2nd,2nd,4th,-0.27350890023793106,-0.3347290193154333,1.2389178017164684
0,0.94899,4,4,1,1,1,1,1,sub-STSWD1215,-1.0595332689760812,-1.0026413297167824,1.899467136094671,1st,1st,4th,-1.1524488145704288,-1.2134322465098872,1.2389178017164684
1,0.53799,4,4,1,1,1,1,1,sub-STSWD1215,-0.9611160022589581,0.3930734649650133,1.5035897481478233,1st,3rd,4th,-1.1524488145704288,0.2893352976154812,1.2389178017164684
1,0.34896,2,1,1,1,1,1,1,sub-STSWD1216,0.13235977284795866,-0.24785486249030927,1.4155922789968272,3rd,2nd,4th,0.320141900754554,-0.3329187396169595,1.1578203628413646
1,0.3829,2,1,2,1,1,1,1,sub-STSWD1216,0.5778356356605536,0.7436392720104905,1.4249968524805299,3rd,4th,4th,0.320141900754554,1.2150354947650404,1.1578203628413646
1,0.48683,2,1,1,1,1,1,1,sub-STSWD1216,-0.5246047848802772,0.1338946695948338,1.6366685310572082,2nd,3rd,4th,-0.2640363056093601,0.24049706775089263,1.1578203628413646
0,0.4508,2,1,2,1,1,1,1,sub-STSWD1216,-0.26221101239947586,0.7562854539554393,1.4185583376216244,2nd,4th,4th,-0.2640363056093601,1.2150354947650404,1.1578203628413646
0,0.32574,2,1,2,1,1,1,1,sub-STSWD1216,0.021362791316508787,0.475430716102148,1.4724792790590828,2nd,3rd,4th,-0.2640363056093601,0.24049706775089263,1.1578203628413646
0,0.53368,2,1,2,1,1,1,1,sub-STSWD1216,0.6251025082804389,-0.9027942722178838,0.8770160381299408,3rd,1st,4th,0.320141900754554,-1.1240579115218812,1.1578203628413646
0,0.23557,2,1,1,1,1,1,1,sub-STSWD1216,-0.8738516445830928,-0.08456400479306125,1.1004417395164643,1st,2nd,4th,-1.2450177071914317,-0.3329187396169595,1.1578203628413646
1,0.3525,2,1,1,1,1,1,1,sub-STSWD1216,0.13450425871756136,1.7562046774865339,1.0435338761106923,3rd,4th,4th,0.320141900754554,1.2150354947650404,1.1578203628413646
0,0.65942,2,3,1,1,1,1,1,sub-STSWD1216,0.5538026165090184,1.2048942318965172,1.0026220492853672,3rd,4th,4th,0.320141900754554,1.2150354947650404,1.1578203628413646
0,0.74331,2,3,1,1,1,1,1,sub-STSWD1216,0.06660565365018091,0.7424179580759185,0.876098213178943,3rd,4th,4th,0.320141900754554,1.2150354947650404,1.1578203628413646
0,0.78923,2,3,1,1,1,1,1,sub-STSWD1216,1.2784948405207426,-0.07292262297134561,0.8466985057136798,4th,2nd,3rd,1.1897887619703815,-0.3329187396169595,0.5458885805074755
1,1.2142,3,3,1,1,1,1,1,sub-STSWD1216,-0.4181509808712951,-1.1929144438933494,0.9872309288540382,2nd,1st,4th,-0.2640363056093601,-1.1240579115218812,1.1578203628413646
1,1.1141,2,3,2,1,1,1,1,sub-STSWD1216,-1.2010739486426332,0.9279537046574073,0.8590539440335387,1st,4th,3rd,-1.2450177071914317,1.2150354947650404,0.5458885805074755
1,1.1481,2,3,2,1,1,1,1,sub-STSWD1216,-0.9348924952181588,-0.6311376250700484,0.5996310017229953,1st,1st,3rd,-1.2450177071914317,-1.1240579115218812,0.5458885805074755
0,1.205,3,3,2,1,1,1,1,sub-STSWD1216,-0.930130909054014,0.9449992496439107,0.5819160878760566,1st,4th,3rd,-1.2450177071914317,1.2150354947650404,0.5458885805074755
1,0.87696,1,3,1,1,1,1,1,sub-STSWD1216,-0.6787836279936481,-1.290827172122097,0.40622321954127244,1st,1st,3rd,-1.2450177071914317,-1.1240579115218812,0.5458885805074755
1,0.44683,2,2,1,1,1,1,1,sub-STSWD1216,-0.9194166681700133,0.3222819423102107,0.28217007824040347,1st,3rd,3rd,-1.2450177071914317,0.24049706775089263,0.5458885805074755
1,0.51977,4,2,2,1,1,1,1,sub-STSWD1216,-0.14054804986226055,-0.5577923102397456,0.46011318494831865,2nd,2nd,3rd,-0.2640363056093601,-0.3329187396169595,0.5458885805074755
1,1.0947,4,2,2,1,1,1,1,sub-STSWD1216,0.9829193782818741,0.7152110308325718,0.3768718154824416,4th,4th,3rd,1.1897887619703815,1.2150354947650404,0.5458885805074755
0,0.56064,2,2,2,1,1,1,1,sub-STSWD1216,0.007822288932433051,-0.7280380285300705,0.0435768662550396,2nd,1st,2nd,-0.2640363056093601,-1.1240579115218812,-0.32633622575605753
1,0.67957,4,2,2,1,1,1,1,sub-STSWD1216,-0.5732955118219236,0.682070771923221,-0.10994294302233559,2nd,4th,2nd,-0.2640363056093601,1.2150354947650404,-0.32633622575605753
