v_pam_bin,v_C(condition)[T.2.0]:pam_bin,v_C(condition)[T.3.0]:pam_bin,v_C(condition)[T.4.0]:pam_bin
0.2640045833667012,0.05009489654793874,-0.3979105432768156,-0.3949859794512717
0.2560968223721708,0.03688958194560963,-0.18140099483216304,-0.3598869866793177
0.25585961350407965,0.03473818614041849,-0.20921813188412708,-0.4041343551825372
0.25210418070741464,0.020579500959906273,-0.18997575211114426,-0.43455808041688665
0.25388178030377423,-0.033402755722393616,-0.1268763282644566,-0.40060083378911643
0.24879987098898035,0.031600425918550126,-0.24408837415108692,-0.280513491528726
0.246042975434084,0.03284725062516214,-0.1686948968492859,-0.3006739626253372
0.24468590473169627,-0.033477897790500526,-0.051550164399822185,-0.46474685260283066
0.241825761043958,-0.03981054337838429,-0.2653742114726042,-0.1782071780654218
0.24495496417917856,-0.03760715782773557,0.032880051274903926,-0.36771604340469904
0.24322324180313035,0.08995002067694385,0.052905343821625025,-0.541046908802844
0.23708124192455435,0.20161184185441036,0.2053502442627366,-0.5152676363297075
0.23468733337629868,0.06231654786896412,-0.12172302476947787,-0.4564445216988081
0.23365465671150298,-0.0038162266103395626,-0.17621546161533064,-0.4122371305053429
0.23428627552483647,0.055598791926228165,-0.031716791350304765,-0.4646106683916388
0.233931426039992,-0.03004812343628173,-0.1373702533720611,-0.3750734361733551
0.231657517647891,0.14021896984300075,-0.2083917200601913,-0.4069589038686527
0.22966842179007904,-0.04070738223452696,-0.12541550432642684,-0.35510383167733545
0.23096866714418623,-0.18811485311929727,-0.0864928423214851,-0.37376826155284737
0.23052863981698213,-0.17645625198823753,-0.09821944202468492,-0.3385840111174447
0.2297916704035578,-0.26023786261219994,0.05017871483680984,-0.31123968694785936
0.22659117079801927,-0.2520786007575113,0.20441414560818397,-0.376666368859738
0.2302100041097378,-0.17453934167621157,-0.05033781605574313,-0.2782742823041985
0.22708777403302788,-0.12378084548115975,-0.06237056499289224,-0.31627434063042004
0.2282022818637906,-0.12306067659684133,0.1461991537059661,-0.22999498611383265
0.22873160702125211,-0.035645278488697335,0.02956086316189485,-0.3283568776367532
0.2303707154379046,-0.036222181833314646,0.1135265529480893,-0.4264682096002944
0.23067558778859282,-0.015846034561045663,-0.005106378308108139,-0.6016157125887027
0.23106969462631116,-0.03307894385725215,-0.004349521392191247,-0.5060771083963438
0.23209273841159425,0.05082262707825841,0.18179205748767074,-0.3932680385316217
0.23246051247974428,-0.06935220688589996,0.2711687787950262,-0.41543142047800125
0.2328136647745897,-0.009405129129715955,-0.043601767399211726,-0.2923865701986481
0.23317023555616032,-0.048312903487443576,-0.18911991456714652,-0.01770812610212308
0.23318420744596438,-0.08176471137964757,-0.2438229378152069,0.046946243279506195
0.23202574158385808,-0.050815831453938934,-0.07459965515948422,-0.15210392479983825
0.23160646002516408,-0.05670851935002438,-0.12076259084154863,-0.17317100382137757
0.23002725163672086,0.007239384873136925,-0.06220750032056058,-0.23100875194191878
0.2305445662360952,0.03753147021071819,-0.10071676710674948,-0.3701109243381565
0.2308502043485357,-0.008501816443164998,-0.04959789442635523,-0.4337155782737296
0.23256442824219362,-0.06419475044907905,-0.05368348811491669,-0.35670169022046594
0.23249805062224135,-0.02163194200267609,-0.049275193003909035,-0.38758276194140323
0.2312992713003017,-0.015475828521178741,-0.04060725406245962,-0.43464356455086633
0.23081902653720082,0.031219981411880947,-0.18026553457844074,-0.37101537741496027
0.23069630381488068,-0.1212888698563756,-0.19897075709611164,-0.3498630898207081
0.23081535566064532,-0.051230052974981,-0.05774937997471222,-0.4830069526099542
0.23055385820745836,-0.09267977695340604,-0.12110506701690585,-0.4628911136103814
0.23059511074349748,-0.023905540115910017,-0.06804411769375937,-0.3637650157252137
0.23049015432675246,-0.04971901263335321,-0.19063055589743633,-0.39883950986194056
0.23068971114012643,0.06063016370420997,-0.23427338199204764,-0.3497890683622512
0.23026691603546684,0.0885301964976733,-0.18047186035386392,-0.2714998553427654
0.23093907039288378,0.0970537187160712,-0.2816859470418856,-0.32173741120202
0.23112556350468902,0.0927997299439586,-0.26130445065727187,-0.30384405983399976
0.23076343077580613,0.08925856136484829,-0.12150040088927158,-0.2942517726286125
0.2308260066060631,0.01776633712384945,-0.15561737906863057,-0.3987679641002331
0.23089507552490354,0.06281914737147695,-0.07769674857691693,-0.45840037676909917
0.23036658466525053,0.13857980360482308,-0.04594090198011703,-0.4080728556715446
0.23099943609213744,0.06314878629851076,-0.07230072994985509,-0.3100499702624259
0.23127010803485015,0.0776903031304629,0.03579738246761934,-0.3122991063661922
0.23165237649887468,-0.03718223559357672,0.023134726422445046,-0.371070821291447
0.23084230573111683,-0.027271806369547263,-0.05532437905039422,-0.3917971619822702
0.22982287157324532,0.1238546308525276,-0.2023038034416955,-0.4333322514271455
0.22871516165971134,0.03060398994217804,-0.12113792275097339,-0.4333339260393836
0.22867038615183982,0.04456797990927349,-0.17372790018506074,-0.4632703206484243
0.22938427395265712,-0.01028160094282121,-0.2671496085223108,-0.44201840481957894
0.2297929427015557,0.03663793435072231,-0.13472066670177213,-0.26787683741518087
0.22921442454256583,0.15147195893792387,-0.11834746781109219,-0.32458770798386427
0.22950198385745169,0.05977005063381345,-0.16967113183568802,-0.25944468924983416
0.22961220425618498,0.0586888989021791,-0.23436672130020508,-0.2753016006296781
0.2290197731588415,0.012146481747367002,-0.13702942615164398,-0.3177034077099861
0.22973781923652245,0.01865116303574747,-0.18088225435373576,-0.41773446322601177
0.23032084115277204,0.02192786883558895,-0.18707419097324712,-0.35257339294740725
0.23106712234524346,-0.0933873275045338,-0.23836866464862727,-0.25189460751157383
0.22961992662126954,-0.04890795996274169,-0.11323758301843442,-0.3070414180963342
0.2292387170042892,-0.016842674147429355,-0.11474036846524285,-0.4287893774893815
0.229506906203668,-0.0043208141795749565,-0.10594356394502152,-0.358257487592644
0.230525451292919,-0.0029426901575969958,-0.16286653610885907,-0.19463728922724488
0.23062202582628855,-0.021663695095006288,-0.09755605534369646,-0.23263038305827435
0.23042959059248258,-0.06351894278562091,-0.16895797504838023,-0.2517635986104418
0.2311499739306005,-0.006321428832464275,-0.1978456479164779,-0.3127298474423693
0.23130103444435696,-0.020859809446221532,-0.12128603755655977,-0.36726427086052527
0.2313176615005607,-0.0007592651243327312,-0.16650959186013986,-0.3725317307336563
0.2309995564793796,-0.0015258644775080418,0.09108829005322176,-0.32765388868268536
0.23028028796443717,0.0026780765366226558,-0.1382073609054666,-0.31828745365566874
0.23139364984361865,-0.04173355891296416,-0.09481049862860397,-0.31283619817239106
0.23129667331513423,-0.09444685959602073,-0.06170656109456418,-0.18203591511238504
0.23091421731242315,-0.03661148856358637,-0.24413223665284794,-0.31266653177095916
0.23043195704452532,0.00537016411124179,-0.14763704683534257,-0.38866924594916674
0.23031746855053323,-0.00798411791580756,-0.15045251745725963,-0.2508893374348479
0.2306169462702166,-0.03623884332317599,-0.07900478524643847,-0.21754115144711836
0.2307762727459356,-0.09823421604635021,0.015767594943800797,-0.19687251338533535
0.23119395354059477,-0.1539048762287235,-0.10518578294073093,-0.277781827640835
0.2319072472779588,-0.13740067043365337,0.0915137345653811,-0.3281908067058224
0.23149366522834336,-0.08739368393762428,0.01308168382725722,-0.2725912210258588
0.23176561195687428,-0.11124835874696613,-0.02533847950665104,-0.40086408760843323
0.23237214588014835,-0.04975619467774195,-0.03571740301994623,-0.38883366936482827
0.23252119839951516,-0.019672906489565527,-0.12670670715389087,-0.34035462789969007
0.2334230746039163,-0.045227563828732296,-0.04864957967673504,-0.40099493486171633
0.23272913664789813,-0.007937916665005684,-0.04142234519907205,-0.36690728487801383
0.2331026501496579,-0.029834800548919255,0.0073794146911741465,-0.3694223442915839
0.23232748560390137,0.01788901171716542,-0.05979913637270167,-0.37853429740703404
0.23177261536302343,-0.03282103487815028,0.016900692456129185,-0.1525101805123103
0.23117352669509267,0.02839769319469005,0.20156509851265123,-0.2733864914309237
0.23094610665700144,0.024904385984321067,0.05754665459467198,-0.3661831961904481
0.23117218008258128,-0.04226081137405024,0.22292321050738162,-0.25619160180101297
0.2308850186091873,-0.0732984395393038,-0.009880367004556172,-0.3988957500697245
0.2306926512168626,-0.07220457270268205,-0.02009264450353649,-0.2902443989951307
0.23041606923886213,-0.06539326946514912,-0.11632516495391848,-0.28090040143454403
0.23001573032641448,0.020205876139270107,-0.2073592287725324,-0.3042169616962865
0.22994364641704765,0.03353590571626368,-0.1837736569565302,-0.35348391007442426
0.2300183687335587,0.03577304355205344,-0.07176107679171982,-0.133992147238224
0.23029057997977806,-0.012816545662041993,-0.10978774384589957,-0.3920991487326521
0.23041657376709862,-0.009209992919606887,-0.10239256923378988,-0.37096167344071523
0.23043472489273414,-0.04099368946578468,-0.09368550466322376,-0.3196289902337982
0.23133811780909852,0.005950402377602666,-0.03197190023733326,-0.20551230389675573
0.2315097722931834,-0.033378001757712106,-0.09521005661875263,-0.32406187589522384
0.23166961435332878,0.06000116148939831,-0.12976569120566353,-0.36718400293448045
0.2316051803756481,-0.012685057877720944,-0.057419455889275106,-0.3652870995688298
0.23186615786706477,-0.0005595405960998542,-0.23333632862988757,-0.28768482990489347
0.23194660613275342,0.1000650292035561,-0.28692096983510657,-0.37183455809581645
0.2321362839933941,0.01773730384139496,-0.22063868193321345,-0.39218955423441193
0.23244270660066493,-0.06647607886111978,-0.07254121732247522,-0.4204658066716218
0.23252675683958487,-0.11632961227908356,-0.2350460161013761,-0.36481647599050154
0.2325698600321424,-0.057828406827018584,-0.12625687517475118,-0.3419370859962698
0.23246363293179642,-0.05143466451785561,-0.02539507314926534,-0.4379211682965565
0.2322135787889552,0.07606573846054379,-0.0703175048731532,-0.3565934900460008
0.2321209847130578,0.0723474474761408,-0.04647659711660037,-0.4456730653581297
0.23209643470826344,-0.09285776586508417,-0.12790012699742132,-0.3206502075923465
0.2319204675053783,-0.12342019096185827,-0.20178571840649595,-0.356880829367473
0.23193916915615856,0.007449973253968017,-0.1565532557027518,-0.32089784641458713
0.2319764762182524,-0.06278142773181034,-0.2857816185152149,-0.2343301151904477
0.23180595599403175,-0.0824690389451493,-0.17837226277790727,-0.33599145410226816
0.23178116008705443,-0.15512981584045882,-0.1489977098778051,-0.35628202720609653
0.23172241929779358,-0.09493680050261216,-0.1583086550351344,-0.3297916414810664
0.2319341825600556,-0.054953855993376766,-0.21335534311358617,-0.45467339827874736
0.2319492918650078,-0.008834368568804318,-0.18632385929045908,-0.46233219766337447
0.23189299974020836,0.043769277763899155,-0.12227362813695544,-0.3674403163397226
0.23231205062332347,0.053308789250698485,-0.26463533785649307,-0.08694970871471883
0.23226579797359456,0.06561868264785958,-0.1521132828239114,-0.3006064504322807
0.23245998933265322,0.056357150622017946,-0.11834397486117308,-0.35497072187106576
0.23248203977799153,0.06936506419869523,-0.19268514365861833,-0.24507610466773935
0.2323260131447658,0.08581486407512282,-0.14882584509162558,-0.39212957856514846
0.23229340092266454,0.12284121220541144,-0.10761270770325294,-0.35104983847525867
0.23241241761021317,0.06693578803162731,-0.07732401038886065,-0.33183853301828486
0.23241844548045137,0.06450913397407936,-0.05902059351546712,-0.4031116361330346
0.23212843998874524,0.05932090178724065,-0.05224913045137147,-0.3732043570135534
0.23182228798342733,-0.06812410902029525,-0.07507522254161667,-0.38469324843983904
0.23227883655198045,0.03589380348631445,-0.07289018039559518,-0.2562564149349579
0.23208872077195944,0.019826618082300653,0.00968521616264511,-0.412514393057376
0.23202800279162844,-0.13976622126653876,0.12348345980103173,-0.29507582458282494
0.2321211886625099,-0.08083507665519588,0.05197927897563965,-0.35792103504417255
0.23274435574992,-0.0008324799354196555,0.008103331230740762,-0.2816649352081406
0.23348575295977975,0.11301206277038989,-0.10891170438327619,-0.3852802880637299
0.2338777081730222,0.0008308605935998178,-0.036134582354813,-0.29118551297593137
0.233846997631932,0.022074228891174268,-0.08512661258660109,-0.2554145752915946
0.23377467956416184,-0.04453215614749026,0.027690067718998353,-0.3015962066613831
0.2340766698090819,-0.1059715652116952,-0.03947658761293366,-0.359037390227287
0.2339712936656565,-0.04411273660600799,0.12053666477818795,-0.2890022712093654
0.23391773354318235,0.04163142343993025,0.20664853677019868,-0.3976352965953168
0.23396943139375986,0.03682516564321427,-0.03113902545621651,-0.5641079292410274
0.23368858161475922,0.13093564244117897,0.03878316417788992,-0.564243528192374
0.23337783358294742,0.21391831952006912,-0.03758032831114288,-0.29279267042175433
0.23364331964356588,0.0701374066326246,-0.33590657057906137,-0.23712863720176924
0.23354799156532857,0.06910090269217653,-0.2449498819500267,-0.37474549447686345
0.23332679712279572,-0.1802052174633097,-0.0690510200125219,-0.37362052283277913
0.23344834420433996,-0.005087203470713175,-0.05988246798708777,-0.26684720071521134
0.23382400620111152,-0.04147926346172252,-0.07937520589479216,-0.35078914242741494
0.23342553841631372,-0.1035385389986719,-0.006094260349129845,-0.2978792235169256
0.23363715284232028,0.038921682998617785,-0.17075808859519698,-0.3214267183119661
0.23390631944210796,0.09258518940863672,-0.150158666766242,-0.16286947650688374
0.2340991220638093,-0.007765176760548137,-0.03617820623587353,-0.39796782219431465
0.23368733149677828,0.04127719619392721,0.05651966167537974,-0.16853604296136784
0.2336423491531662,-0.00374443589952278,0.13156372694334517,-0.2556338541081352
0.23378643928383366,-0.058997889810333326,-0.023576543045856397,-0.2585634902436629
0.2336831777272854,-0.10100533171250861,-0.004168887382879729,-0.39200434779060217
0.233566080024375,0.05090517662988693,-0.08517841295655991,-0.3817045422815985
0.23338032548449333,-0.029022685139906856,-0.11653809762571146,-0.3062757241942895
0.23253161877210685,-0.044800412348794005,-0.21150357686535515,-0.2240288633012955
0.2324258259555887,-0.07717306402721923,-0.10621887199889239,-0.2659367713773709
0.2328491444553536,-0.10504413632141149,-0.18374956625666344,-0.5030252680987117
0.23330671282476886,-0.1363839549976395,-0.16333934091152894,-0.2807968269654073
0.23316373676004296,-0.12643454058746448,-0.02828672385938303,-0.38460522496632243
0.23299787799357882,-0.16002190186751766,-0.17039873714594417,-0.5692922481180599
0.2331958002057828,-0.050921425628064364,-0.24978961154711055,-0.4812507906062034
0.23315820208301644,-0.09644484082809693,-0.17176759238721387,-0.5256351698155075
0.2332742383476543,0.045286728322196004,-0.14064285294641377,-0.4704217278017323
0.23380011367726422,0.10628991754368394,-0.1888733916066946,-0.4284854416939581
0.2339309770661497,0.058760602706472306,-0.14692284182097598,-0.4651214626348229
0.23454279713123022,0.05494294792053309,-0.11404246959570132,-0.38841573426587833
0.23516529219726032,0.0020439728147701357,0.09725176910018576,-0.3676153101490112
0.2353010329270406,0.06395723613747484,-0.1320805505801526,-0.3642112459709022
0.23541502834145375,0.017046957716551236,-0.07483774405497608,-0.2972553261728744
0.23456004983810333,0.047296104278778395,-0.12993859742858363,-0.344023415146886
0.2341114273364183,0.04253777314707367,-0.16870199605482036,-0.3279715621514215
0.23393046479705865,-0.08287241185809367,-0.155078322903259,-0.44335486632947585
0.2335773863730094,-0.12560264534958793,-0.10649435753387249,-0.268515296695932
0.23389194204015984,-0.0588333611848262,-0.28073444616104254,-0.31524147155945903
0.23424561668958152,0.013483113759916633,-0.2959910969944219,-0.2929454361071946
0.2337307165506982,0.017674261040376765,-0.228604028856709,-0.2141219137876167
0.23372719042128326,0.05403183699594511,-0.02900630004241614,-0.16259171071071452
0.23371018704455243,-0.046590840408676844,0.015890103115419267,-0.198536730642394
0.23390590674983225,-0.06032681160219488,-0.08339407642414282,-0.2712860895222061
0.23391781626686128,-0.0968208861568016,0.0043359529581506115,-0.3177491112909521
0.23379236553597726,-0.0693776771268798,-0.10414900015307446,-0.4044999416317547
0.2335938267395987,-0.03135883856768831,-0.20208389745780636,-0.3200388166961686
0.23384632693868737,-0.06602486024905106,-0.12499096138576027,-0.39804001078131546
0.233809139353115,-0.10341832983487485,-0.16661898980385906,-0.3461506473180354
0.23391265334861772,-0.096156291676137,-0.05487324543853475,-0.37455035412899296
0.23384264823110074,-0.0446240012620534,-0.1482629269526015,-0.32433838678006816
0.2338393652372851,0.12641409042018692,-0.048569571011790366,-0.3190393448046577
0.23425484568505198,0.06060846452283189,-0.07482916987439468,-0.2705910533119977
0.23427716208510893,0.021057790879547695,0.027303115979231296,-0.39253293019785557
0.23459856611942131,-0.02414370951733284,-0.12421895692918214,-0.5038472871924988
0.23474232687476987,-0.12662064483027444,-0.06935435630550446,-0.40522197556443257
0.23502140160095555,-0.007161793589491081,-0.09803075135590945,-0.3815643795394425
0.23507181652794168,0.0635381189152643,-0.2837613939758657,-0.35357091575690314
0.2351108120088737,-0.14225234562223588,-0.02512621228029821,-0.24325031705362143
0.234813285765617,-0.03999354823373312,-0.03560572145271738,-0.39151233765370796
0.2345196070962853,0.07849080557982513,-0.11130429265671105,-0.30610547458664245
0.23463831155147372,-0.03698363555756619,0.06567785950937827,-0.25626690225205534
0.23443714111982,-0.11026264103850793,-0.04853917158280751,-0.45947140092281796
0.23447233074536675,-0.003513114534478605,-0.01288465480546791,-0.37162276926586607
0.2343699377843426,0.05475445001153952,-0.0626956546972171,-0.3741164283781695
0.23433616459271864,-0.045388663468824475,-0.008311659802174333,-0.4364370802532036
0.23436552861326165,-0.06882740300363129,-0.022571871092400865,-0.4071963973231823
0.2342354797106646,0.0165981716176622,-0.0392883149723439,-0.3697347433285046
0.23426000913441805,0.03223628462304543,-0.134457388138491,-0.45028577867484687
0.23428540262681413,-0.05671401926070513,-0.1978843920192057,-0.4250417532597979
0.23436792581785817,-0.000379784724959812,-0.2386487861303242,-0.4262259802995446
0.2342713090041241,-0.08150355235797306,-0.17918745766361943,-0.3902103275043581
0.23441141721717232,-0.11339272159623544,-0.199573216412183,-0.349445157410176
0.23457645431994772,-0.010748478003911675,-0.1641928282243196,-0.43021148016899713
0.234531258941155,-0.011488825555089321,-0.17106233005656657,-0.3775043435087363
0.23456590033250074,0.02932740523530724,-0.22961080386084176,-0.4838324638486523
0.23470130361673214,-0.07026675212643696,-0.22732041862460392,-0.35407095223468227
0.23452000623848646,-0.08368790311122985,-0.18920512587128635,-0.4186017347364509
0.23455112601857223,-0.10833011339421839,-0.1167408374557532,-0.4466220356523791
0.2347320120686267,-0.09583842412495257,-0.10366485561966557,-0.37802311929716503
0.2346878107279656,-0.07337312912346212,-0.04589597501115309,-0.3703594992845516
0.2350805545104717,-0.09119548022585257,-0.010944368620241833,-0.5036149233299961
0.23512906622190757,-0.11299061964109096,-0.02295663312641883,-0.3130838158026622
0.23534130357691338,-0.08898614057861431,-0.10569561440688521,-0.3889379986280734
0.23547919543459278,-0.05807351375139716,-0.06858573423961983,-0.31731653221123124
0.23512305803925093,-0.015985669885619055,-0.2052166147361732,-0.4590717809785371
0.23506950719600722,-0.033012002559741405,-0.1287044657534971,-0.37318877338869094
0.23506647612893086,-0.06974492955623572,-0.11709395911140008,-0.17349301536962336
0.23483205070602997,-0.03254642465234714,-0.06916692767532114,-0.37086860715563
0.23475360242536375,-0.03039602273076055,-0.008206607538768791,-0.3442939417379729
0.23470307752475847,-0.04258269241374297,-0.11187117331843581,-0.3838297680239213
0.23478813798885312,-0.026536432312344236,-0.13402330366587514,-0.4129053338465371
0.2345686599409712,-0.05635942383504641,-0.057983973976111935,-0.4302156275754908
0.23454377920591615,-0.044397228856625885,-0.07867866538453253,-0.4436037893604043
0.23440373780444493,-0.06939195814701479,-0.20173072830753758,-0.3717622822792864
0.2345065975816098,-0.03160740605005674,-0.1847659999980705,-0.43032770835254325
0.23506326119388063,0.005522083497997566,-0.1425971091170095,-0.3544830256609469
0.2351432061233241,0.04747536332311879,-0.2237418351660774,-0.3898015603180001
0.23474110411856786,0.04731277652015123,-0.23625534519691885,-0.40294765791518405
0.2347949154069803,0.03257120598939627,-0.20414848739897423,-0.3411949561518253
0.23504342158935326,0.05578471652875387,-0.1589007840038674,-0.31616197334775403
0.23528879889451482,0.0437226941540546,-0.20153437242439282,-0.25814521283957526
0.23521033636034458,0.06574021892390222,-0.2000511683077882,-0.2301530086143248
0.23564965358132148,0.06755713933084509,-0.20014808867437153,-0.3870901552777999
0.23615338128159805,0.03979683103083068,-0.164510810689043,-0.3851629520214439
0.23612488600282167,0.00819917764175575,-0.21531098167997187,-0.36825113602917453
0.23604708721889298,-0.0019579534971993183,-0.19945651774270176,-0.396335935684098
0.23586245466733777,0.00560262799137084,-0.2133617797063786,-0.3966803779360445
0.2357763161056722,0.018595116559079746,-0.1251589516944323,-0.3120070410669211
0.23552017935659372,0.01635964786103169,-0.1738575081945478,-0.2996610925859925
0.23539065495504946,0.018597567647475555,-0.12001424929767303,-0.2726713093683651
0.2354311954340001,0.04816938454485889,-0.1590474441024145,-0.30800246128323866
0.2354187106645563,0.015153203788565675,-0.06974798443759939,-0.3796882967116829
0.23550605424350674,0.06153929550596324,-0.19596272538375248,-0.3362494919283975
0.23566934707962242,0.06302547301254488,-0.25319722498505254,-0.3593349429692738
0.2355785479213954,0.0640884504065725,-0.20853736190502578,-0.3689903985574755
0.23544152637531707,0.07073644964183526,-0.09498434859163886,-0.35131058883295774
0.23540569814565504,0.08677265380171056,0.05031756092999057,-0.3217745798691666
0.23536703513900595,0.011587014221946221,0.03398532935719322,-0.38493896633642455
0.23536959920582282,-0.0017261880488624263,0.11207320578999748,-0.414597692844325
0.23524725834563281,0.0038727870954916093,-0.07305436084218386,-0.31936249527096905
0.23487787970557855,0.028879440401074354,-0.0791516343891892,-0.39694704858764446
0.23491294856398537,0.06093375509981469,-0.13646274536286343,-0.3531789658374871
0.23500970407368643,0.12302033514396826,-0.2712451816265947,-0.22743531940620113
0.23467471616721944,0.11074148517154578,-0.21798301987531227,-0.2934232066366077
0.2346317733803502,0.14000642778660893,-0.19322309921113387,-0.3483528353630828
0.23455776047709392,0.13416496081749948,-0.06135670292916835,-0.46975371208146355
0.2345237463155754,0.10953291237750296,-0.11667257959707239,-0.37690053293643666
0.23501498058028186,0.10498657769975031,-0.111182017133066,-0.31878892189626395
0.23495348917241046,0.20129804137004348,-0.17841112527207767,-0.39637115703207704
0.23511065671344847,0.17359855530101181,-0.08163386081173174,-0.4744569623462359
0.23505972511752257,0.17305223861575328,-0.2296148150225094,-0.3590454442484394
0.23512047381282694,0.09152419286415038,-0.1651832499857069,-0.3043194806836216
0.23482117839291328,0.0005775955132942684,-0.2855026163241569,-0.44489734673203457
0.23485461080276582,0.0008739735503545537,-0.10388470328250082,-0.3622101923112072
0.23406825057176348,0.06300037187662687,-0.011491647317912412,-0.24781815674344032
0.23385425257595396,0.053314408040484165,0.060245294732120744,-0.2582659012577991
0.23339231016725034,0.06854277720592922,0.04951138854482106,-0.09575984958295947
0.23362744060131133,0.06747488533514194,0.06599898515251851,-0.2212227768295873
0.23421500471120524,-0.021407568725294507,-0.17144605043367842,-0.1420576617455644
0.2338591891788395,0.005686841404359185,-0.03677900272408349,-0.19785562534815157
0.23364910610285142,-0.05375191826890317,0.0037425300594403042,-0.2902540219637085
0.2330585569388636,0.054504882782280106,-0.03928035743471378,-0.3746545225366967
0.23295086717643243,0.04138433497985533,0.06763059794787399,-0.24917120936248224
0.2331656032507907,0.0378814162973021,0.0005842423796379656,-0.2958145638620514
0.23311052145194228,0.0006668079450698888,-0.0544781962821545,-0.3904064889231729
0.23208866067359973,-0.01907909610110579,-0.16788426979892912,-0.3845856476104609
0.23105883189069443,-0.10143557311948442,0.14369204894004214,-0.2876720826963167
0.23105481350591792,-0.036241322661957245,0.036411284626553575,-0.291842552099389
0.23161036543204871,-0.028370352828732973,-0.17581982556445608,-0.40676134072005893
0.23166402129316613,0.009010540930888834,0.05149647736784303,-0.4233318117063083
0.23160489770620213,0.05604220658188823,-0.047150277680024964,-0.34753907357369307
0.2321334023320153,0.02613217025865045,-0.13326737130277364,-0.3208631038348561
0.232412417332412,0.038779664123383156,-0.1486480169082882,-0.2545100709995107
0.23189132934915205,0.022954567431064537,-0.00487168074260988,-0.3507343415147892
0.23236442741164617,0.041283608940294016,-0.09642016425715419,-0.3266729854012968
0.2319755105610058,0.0455882198189387,-0.12144796492269187,-0.15581774418050381
0.23270539176186006,0.06419364633189911,0.01971066643290497,-0.3885268265117302
0.2329483821562567,0.05406337320331329,-0.16096141303448225,-0.2909070156501048
0.23447816977502545,0.03709024888292578,-0.14593985573985005,-0.26549874362365766
0.23353931911223666,0.037104931617328515,-0.03841192086166591,-0.26957395613234747
0.23306410946108805,0.0281157833595128,-0.017517013353074703,-0.30951526322092177
0.23255149106799428,0.01020360947690383,-0.004137433342444423,-0.32324628831758245
0.232829348683925,0.021103352657536965,-0.11606227986603938,-0.3131613547130012
0.23286377082849186,0.0099779548805164,-0.09147524016509219,-0.3721526995853747
0.23325743782280137,0.02094056331479008,0.09557696148778039,-0.43250751886893823
0.23330916338802413,0.007154069745170737,0.011766941322370938,-0.4924635532505031
0.23298954219990364,0.018441561925399207,0.1104816483300349,-0.5100203257621077
0.23338237312506674,0.03055044969198147,-0.07814377733216046,-0.5273085964105519
0.2345322176670983,0.018128754340086976,0.09270019462490639,-0.5347647028396875
0.23528212457920175,0.10595177347142881,-0.01450783854532442,-0.45015641225078395
0.23449341790042807,0.1639946886381916,-0.08168211167498529,-0.3324061223403517
0.2334104195722899,0.08199079896369771,-0.039685936157181995,-0.2785103870276215
0.23399246713865207,0.13296819030282908,-0.07275377055307383,-0.3308993044381966
0.23366919902115327,0.20285450718443154,-0.029334828368106296,-0.24922226790310756
0.23421776105847736,0.04559841870421312,-0.027289837860124837,-0.285784741785549
0.23496217257934493,0.01445571016039357,0.00488146352466251,-0.17928694126951722
0.23643172175271127,0.016061338335817264,-0.058649566722167625,-0.27790848729986317
0.24031592852194916,0.05391646582628405,-0.019668167541483997,-0.3091243645770662
0.24086314120796212,0.029223695689503164,-0.011906168783876885,-0.19786831631468554
0.24147381755425165,0.02051318621227121,0.029400217545314078,-0.2275473431968591
0.2425762659731672,-0.020417184336314773,0.01585042136765958,-0.2737823613624915
0.24463432639195698,0.03371354472635613,-0.03357760889850454,-0.46090097036093935
0.2444752285249811,0.01682845545805005,0.09584332217126074,-0.5836125063552583
0.24061919980195606,0.011642633876924532,0.15392269691316335,-0.4176978430777792
0.24113132895684297,-0.0038441132288175544,0.04056682164577895,-0.13260026483876555
0.23948903402817315,0.03692829071740623,0.04853882830500119,-0.13601089420193135
0.23982861617168552,0.006967272002958783,-0.038443101934931855,-0.347475943625303
0.2409875304582239,0.05091467811546298,0.020703299002991053,-0.3828901010706215
0.24000225786964585,0.055990081848965506,0.03593946307639903,-0.22590372185364566
0.24163058117777514,0.03278424964832895,0.023745439899159677,-0.15966005045785847
0.24151464922441412,0.02917853835739744,0.139025321464006,-0.3823900785857155
0.2415217492917068,-0.03478125541491176,0.06647024304824324,-0.11923298638694346
0.24035099368069812,0.04257613232981659,-0.005958116582648484,-0.37691652606508913
0.24070045498557593,0.012321909894493496,8.290704496300566e-05,-0.36831269197252736
0.2409771365453332,-0.06261116878434754,-0.06472438939296157,-0.39729364962380986
0.24030946504197942,-0.08576776645851046,-0.156003128797516,-0.4723802624512955
0.23989679729188873,-0.010201866695335605,-0.06153657756641357,-0.4084312908432761
0.24035226533275478,-0.04423122204242112,-0.0029583799922606735,-0.2935058901842319
0.24004520216455155,0.007532659218994843,0.09025894161751977,-0.18899857962435926
0.23998624054844356,0.011850930254468095,0.08500041465116256,-0.36849720792868124
0.240078853251641,0.00731439326941739,-0.22831645702329217,-0.38613006055789123
0.23996622195178036,-0.05708659496643229,-0.010956180434641027,-0.3099713824677582
0.2402863032496333,-0.05019429311194515,-0.08452789108028838,-0.26251873570549283
0.23965859631597441,-0.06567702392200774,-0.1448940219745523,-0.3263052350269173
0.23974160924469148,-0.06725431969416304,-0.35301086467650566,-0.39943433744756957
0.23984461883614752,0.008414076756433351,-0.3949183375289014,-0.35689483807223993
