probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,subj_idx,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
1,0.58572,1,3,1,1,1,1,1,sub-STSWD1233,0.7403557843843975,1.7155678273765584,0.06903396636908551,4th,4th,3rd,1.2264363751217964,1.336695136513242,0.34582414820083346
1,0.79074,2,3,1,1,1,1,1,sub-STSWD1233,-1.347091614635853,-0.9316990734082368,-0.16614568597649151,1st,1st,2nd,-1.2860982146834623,-1.1978702900943503,-0.23425375954444058
1,0.68064,2,3,1,1,1,1,1,sub-STSWD1233,0.4671602136041119,0.2985486997365508,-0.20805669196032697,3rd,3rd,2nd,0.3731243155455088,0.27247201802000537,-0.23425375954444058
1,0.82353,2,3,1,1,1,1,1,sub-STSWD1233,-0.594715406534731,-0.6777674551285653,-0.1307821539686202,2nd,2nd,2nd,-0.3076324085534442,-0.4070394891573359,-0.23425375954444058
1,0.86945,1,4,2,1,1,1,1,sub-STSWD1233,-0.5101774259706593,-0.18229501801001843,-0.08138843394083792,2nd,2nd,2nd,-0.3076324085534442,-0.4070394891573359,-0.23425375954444058
1,0.72044,4,4,2,1,1,1,1,sub-STSWD1233,1.2910918020412185,0.8610595914350995,0.010272133449390082,4th,4th,2nd,1.2264363751217964,1.336695136513242,-0.23425375954444058
1,0.92136,4,4,2,1,1,1,1,sub-STSWD1233,-0.004701681395293927,0.642350161233944,-0.1810636147100521,2nd,3rd,2nd,-0.3076324085534442,0.27247201802000537,-0.23425375954444058
1,1.0196,1,4,1,1,1,1,1,sub-STSWD1233,0.6246505472248076,-0.4738039301217018,-0.305012823656194,3rd,2nd,2nd,0.3731243155455088,-0.4070394891573359,-0.23425375954444058
1,0.84656,2,4,2,1,1,1,1,sub-STSWD1233,-0.5337782295681865,-1.3747139747628823,-0.41574447631856243,2nd,1st,2nd,-0.3076324085534442,-1.1978702900943503,-0.23425375954444058
1,0.6445,2,4,1,1,1,1,1,sub-STSWD1233,0.3570426700674075,0.3264680189251659,-0.6311326072650354,3rd,3rd,1st,0.3731243155455088,0.27247201802000537,-1.3219831200753307
1,0.56743,2,4,1,1,1,1,1,sub-STSWD1233,-0.03505126146930698,1.5159656402266903,-0.46793847938927274,2nd,4th,2nd,-0.3076324085534442,1.336695136513242,-0.23425375954444058
1,1.2763,3,4,1,1,1,1,1,sub-STSWD1233,-0.44642675458130066,-1.320947343852648,-0.4543583723293625,2nd,1st,2nd,-0.3076324085534442,-1.1978702900943503,-0.23425375954444058
1,0.60765,2,3,2,1,1,1,1,sub-STSWD1233,1.4410603534205964,0.39934429408530475,-0.4571424577804808,4th,3rd,2nd,1.2264363751217964,0.27247201802000537,-0.23425375954444058
1,0.50059,3,3,1,1,1,1,1,sub-STSWD1233,0.46947674443948695,-1.0769409429803296,-0.35222775944366586,3rd,1st,2nd,0.3731243155455088,-1.1978702900943503,-0.23425375954444058
1,0.78484,1,3,1,1,1,1,1,sub-STSWD1233,-1.00144841877463,-0.7685287258898469,-0.13135518403845567,1st,1st,2nd,-1.2860982146834623,-1.1978702900943503,-0.23425375954444058
1,0.64541,2,3,2,1,1,1,1,sub-STSWD1233,1.807591772201979,0.8742158876389798,-0.2666717310763325,4th,4th,2nd,1.2264363751217964,1.336695136513242,-0.23425375954444058
1,0.5834,2,3,2,1,1,1,1,sub-STSWD1233,0.8857689916266699,-0.9938977602925854,-0.4426557938076997,4th,1st,2nd,1.2264363751217964,-1.1978702900943503,-0.23425375954444058
1,0.45433,2,3,1,1,1,1,1,sub-STSWD1233,0.580932803690239,-1.0431024034946434,-0.3843267054446879,3rd,1st,2nd,0.3731243155455088,-1.1978702900943503,-0.23425375954444058
1,0.60226,1,3,1,1,1,1,1,sub-STSWD1233,0.2099420619954957,0.4503492202698239,-0.42800111547114056,3rd,3rd,2nd,0.3731243155455088,0.27247201802000537,-0.23425375954444058
1,0.62915,3,3,1,1,1,1,1,sub-STSWD1233,-0.49698944549915813,-0.34087445419531687,-0.3698143149375493,2nd,2nd,2nd,-0.3076324085534442,-0.4070394891573359,-0.23425375954444058
1,0.65607,2,4,2,1,1,1,1,sub-STSWD1233,-0.07056827365022332,0.31041694423065297,-0.31106482798323015,2nd,3rd,2nd,-0.3076324085534442,0.27247201802000537,-0.23425375954444058
1,0.54701,2,4,1,1,1,1,1,sub-STSWD1233,-1.099186015395914,1.4584928054128004,-0.2283613765271341,1st,4th,2nd,-1.2860982146834623,1.336695136513242,-0.23425375954444058
1,0.93295,4,4,2,1,1,1,1,sub-STSWD1233,0.348282303711213,2.56311739958981,-0.029551344109210682,3rd,4th,2nd,0.3731243155455088,1.336695136513242,-0.23425375954444058
1,0.50089,4,4,1,1,1,1,1,sub-STSWD1233,1.4641939877092993,-1.5469944536282203,0.028727422972892915,4th,1st,2nd,1.2264363751217964,-1.1978702900943503,-0.23425375954444058
1,0.76082,3,4,1,1,1,1,1,sub-STSWD1233,-1.2644871682752759,-0.5048351237835492,-0.05441112528759697,1st,2nd,2nd,-1.2860982146834623,-0.4070394891573359,-0.23425375954444058
1,0.68971,3,4,1,1,1,1,1,sub-STSWD1233,-0.41309065922758925,-0.2943027707365374,0.16750253742193624,2nd,2nd,3rd,-0.3076324085534442,-0.4070394891573359,0.34582414820083346
1,0.65956,3,4,2,1,1,1,1,sub-STSWD1233,0.8589566360189176,0.22753900798634533,0.19521331364395503,4th,3rd,3rd,1.2264363751217964,0.27247201802000537,0.34582414820083346
1,1.1776,1,4,2,1,1,1,1,sub-STSWD1233,-2.339887236844901,1.176201902389914,0.07914208291510083,1st,4th,3rd,-1.2860982146834623,1.336695136513242,0.34582414820083346
1,0.31147,3,1,2,1,1,1,1,sub-STSWD1233,-1.1744387208157123,1.379419439050995,0.006012451921986738,1st,4th,2nd,-1.2860982146834623,1.336695136513242,-0.23425375954444058
1,0.40044,3,1,2,1,1,1,1,sub-STSWD1233,0.5647551485910838,-0.7367222530649088,-0.1349434864461967,3rd,2nd,2nd,0.3731243155455088,-0.4070394891573359,-0.23425375954444058
1,0.33038,3,1,1,1,1,1,1,sub-STSWD1233,-0.5168364108029085,0.3029363119359245,-0.1701698150779438,2nd,3rd,2nd,-0.3076324085534442,0.27247201802000537,-0.23425375954444058
1,0.42031,3,1,1,1,1,1,1,sub-STSWD1233,0.7993631035368128,0.9153736864680639,0.0035444214161331664,4th,4th,2nd,1.2264363751217964,1.336695136513242,-0.23425375954444058
1,0.34423,3,1,2,1,1,1,1,sub-STSWD1233,0.12665441831162613,-0.799790023025254,-0.38285936548237276,3rd,1st,2nd,0.3731243155455088,-1.1978702900943503,-0.23425375954444058
