v_pams_bin_rt,v_C(condition)[T.1.0]:pams_bin_rt
0.18963043393009515,-0.11502390580712045
0.14071878763527496,-0.16542021511855112
0.1097300188382694,-0.1146145612399048
0.10805699323447208,-0.1550374572347331
0.12316829149086786,-0.13203773308521624
0.13806918702294543,-0.21199128494150998
0.18554863060765298,-0.2284919795042236
0.1814339665294565,-0.32931972769084716
0.14224835409901454,-0.35289104843899133
0.16577203324968912,-0.42065578989222496
0.1821818506502112,-0.362977009366465
0.16003686078369694,-0.313369783279058
0.15642042122446279,-0.24934559701109313
0.12393953362481527,-0.20135887746470288
0.15515833089516773,-0.15464256162596604
0.14366267624452725,-0.2203626427870428
0.14776808865675675,-0.27069563417462605
0.18368141040929772,-0.3229097028846308
0.1982166556661254,-0.2911646770775799
0.2505403459045526,-0.37756258827233585
0.25508510203945683,-0.3990581115882592
0.22957804526112677,-0.3860037387747064
0.24105582892538516,-0.38974721997385064
0.25790768100987826,-0.3790025842227045
0.2006646528967166,-0.2976682177264359
0.28570915624790844,-0.2890387521817476
0.15582464622468736,-0.23995975760892804
0.18392468105059598,-0.2730849031556255
0.2215071865007704,-0.1713614447200711
0.3064100064294817,-0.2649589952607652
0.24663709336355216,-0.31230210973771827
0.2184109011979721,-0.30087857327777445
0.17204757291014086,-0.2587394967125578
0.2521564550758453,-0.32894718295398956
0.2635001171293737,-0.26388065803595745
0.19987185295822615,-0.06457712208633191
0.26249916332604023,-0.04097143980136992
0.14513501582041205,-0.026205349366458443
0.2165966917153157,-0.0573725313171287
0.2170841438285706,-0.03538410308803394
0.2455473025588477,-0.0545143106554421
0.1264843550665911,-0.04154614879537269
0.18140628355217112,-0.044543019714048684
0.13393179401319283,-0.03666777663409857
0.021475013220272787,-0.04220649536226663
0.19897102559994762,-0.03376014322238738
0.1368694246732559,-0.0444077190833498
0.06963224332540187,-0.045531469828790534
0.23272945422031874,-0.04917520354104748
0.2523012305374217,-0.05864126309592295
0.21125056200437586,-0.07856640094485043
0.12538530225840694,-0.08924561384598881
0.17151133979997307,-0.08943367660456257
0.1713741322268994,-0.10788439478468079
0.25386251918886255,-0.09691732018516419
0.17474150260681143,-0.0932365668231219
0.10261962356032328,-0.09988908073330104
0.18631638942816545,-0.10713584232951873
0.25729907204575925,-0.12050294291868349
0.2238264709396167,-0.1206854445543954
0.20249593152560524,-0.12466079582922306
0.14201283261111453,-0.1322530940804936
0.10724136463277531,-0.1287490126436202
0.08164720216107715,-0.12759872728076396
0.04067999113230989,-0.12934119335239658
0.03737319662533935,-0.1317606395488684
0.024487491174015753,-0.1449096876637481
0.06261261658206779,-0.14583692327599115
0.12079621823470288,-0.1298729017497815
0.13772469145253116,-0.128380093305481
0.07121517187638876,-0.11503164339428845
0.04571850697093294,-0.08146757064076723
0.20438330563807802,-0.11417751151153281
0.038498865433272134,-0.1108244584289335
0.13207946014606078,-0.11260418176814066
0.14296530368055124,-0.11431654724088368
0.18044022807589816,-0.1427889898504641
0.19457815643052268,-0.15623312091258415
0.11696430644097122,-0.18605334158572173
0.1376882130747862,-0.1839180665793038
0.1437855992864577,-0.17710489538799354
0.17740179318751492,-0.1854851115394668
0.018118370585525595,-0.09525102567404925
0.13078325924329712,-0.11489271434173709
0.026524583522561915,-0.09172740219035404
0.0835330774375294,-0.009164446941044343
0.31740214607028816,-0.057132590243490905
0.2437141778584137,0.015214898127284208
0.23235314759473846,0.02335703297422706
0.23763087133692298,0.015058523321825532
0.10114586983506375,0.03855885463222707
0.03915761797499692,0.06480771675193925
0.02773353462555918,0.10844079580725835
0.12954806750691225,0.10365891418549536
-0.025552210016250063,0.06910741979890445
-0.04576209664022856,0.07450732967341378
-0.0012066742996846274,0.03566035824356202
0.13450699612503386,0.043517389852869154
-0.006495099022672549,0.05417808478322174
0.2581588864781428,0.060933939554783934
0.13637029262659126,0.07216437648639107
0.09632966064069651,0.15961076576735872
0.1995217765321492,0.16795003936315755
0.1410151857268271,0.1735074166972324
0.1169007590748464,0.13734329234679815
0.1325121366923391,0.14923318906946653
0.12914432615438112,0.13182442980199288
0.19482634780205524,0.07598343909867844
0.14916082710912013,0.0511032644508468
0.1679162874719971,0.032062020992599694
0.1506906535420251,0.08310729228193657
0.12067911743839621,0.08203589453347176
0.0932817595064458,0.043044054721670846
0.08831473890433142,-0.023374932021124277
0.1073714877265681,-0.06443451723096155
0.15966294244031426,-0.11677703856631001
0.13910816010134736,-0.0745048760384345
0.1827711292914019,-0.18335968241689846
0.2597857791839776,-0.14940266239798183
0.15657136791254,-0.2024608948423299
0.18933756926770084,-0.159607222133286
0.035951164612701786,-0.09370002709381242
0.04910655952065065,-0.0012439287352710715
-0.015271783446584669,-0.01590401664006118
0.023471272890420065,-0.23225836163915184
0.03470545184467995,-0.4477975991792185
0.19693470306998312,-0.360279646572195
0.16970336241184686,-0.2759989615974248
0.02720234652952805,-0.10504215154318794
0.05328259305419886,0.09210021578847281
-0.023077686396085026,-0.07374880078071755
0.1962780631214992,-0.09078117603199193
0.366157859307052,-0.4259429648144727
0.27513345261698796,-0.5536537602933049
0.26873417571687547,-0.45793011284023
0.451317853727213,-0.41499154188646364
0.19243590895717,-0.5256225417261936
0.2042377363821835,-0.5031712603727287
0.11300670183593661,-0.38710024944988586
0.4268577257729237,-0.35155197102698077
0.4592188113343092,-0.32313588815330657
0.38541380446371065,-0.28119219879128343
0.2542590799349793,-0.11624151116177261
0.20384927459864255,-0.07072247221049827
0.2026101768818557,-0.08937413166538882
0.1936553139521664,-0.17814667960935
0.23541052280451946,-0.15572941243017227
0.34490553967524173,-0.10441702129024844
0.1492276602154337,-0.06513756002665574
0.15827864847168022,0.002462049704942175
0.11892021311722814,-0.1144822489507217
0.03099732201459365,-0.06611108113304051
0.13548957279405804,-0.10045751657431534
0.2839300556331913,-0.11043885933539041
0.21126699149946948,0.0015232381691214075
0.2501115046857123,-0.06111531021067712
0.1587585249943867,-0.08603186232750316
-0.015078849559302825,-0.10846188077263087
0.05551965885018147,-0.06193160174660784
0.08623773330967582,-0.0656738741603751
0.06570766338791147,-0.1224251938143223
0.15286835257587827,-0.1699292598065142
0.20831131828009944,-0.21676210049136907
0.13935521608983534,-0.23168496257734145
0.1633415311194042,-0.12212033940264519
0.134560036299078,-0.13805886840432902
0.15458079968819724,-0.2191980191879539
0.18749975161629912,-0.08242680360315209
0.22027350623659006,0.03673967075437552
0.20364076637054862,-0.19010992066091958
0.22182003866303407,-0.13817631319913334
0.2368680073471408,-0.27237646085141165
0.26154803395397525,-0.22846596567719513
0.261363592157209,-0.13978245278880008
0.29572611731872045,0.04490560502631513
0.26052351277100966,0.001961028716968606
0.2676519988696912,-0.006693564664085003
0.27052740692820826,-0.30883568197794126
0.2614298840269155,-0.28059027320201063
0.2501402379700418,-0.2865589787460909
0.25463678855482075,-0.2216545170753706
0.26434533286608275,-0.10389178347127345
0.27141723221276215,-0.25033273523668687
0.2763879008417753,-0.18921952326734184
0.2911344292923083,-0.0859797227450438
0.2853357703708096,0.029298484605721507
0.22981947268858527,-0.09133910237616102
0.26252672388307885,-0.007773249566494028
0.4137607491918839,-0.07894178536762868
0.30850571852515374,-0.060167959174851356
0.21373249878300252,-0.11371297762847907
0.17976238769954428,-0.1804026151127681
0.1732075717051789,-0.12930798221525697
0.13894530073706624,-0.14236075514524332
0.19605554578460982,-0.19572519316477596
0.11484937690066822,-0.27145049055241466
0.1954380705985536,-0.13969586052074195
0.22210781496736362,-0.19368741618438887
0.04593412638744822,-0.21416454479099528
-0.04112473507577854,-0.12576908893313854
0.14640422288008725,-0.03646243844107663
0.19418793592258263,-0.1318353630703669
0.24955351135632514,-0.22766217420403362
0.21673117006918752,-0.13254221445077433
0.23884316842987613,-0.05486540221898259
0.17181945178612984,-0.15699309295666314
0.08803320940145126,-0.06785549035798173
0.18413997773942536,-0.02781731081298014
0.22851613588709357,0.016518662030670997
0.1011659546374893,0.12653209507501606
0.09348672118783716,0.051996490216282006
-0.013697336346141925,-0.05071081525127236
0.025058540458241046,0.011676437739428967
-0.10115148928738063,-0.041593149197372295
-0.14847104639213052,-0.0014845418842790933
0.0419034272138242,0.015179872409812353
0.11631234794077161,0.01985051291277827
-0.02090989334173535,0.05274353928791449
-0.044000243073581684,0.09525390625554966
0.026664251557851577,0.12344737778207798
0.052193862103656,-0.14241503731927646
0.1482157998863596,-0.008642460111333378
0.1680850808141716,-0.03562282004423718
0.12837793149101243,0.10325981485017134
0.07648561694684519,-0.0018432199640014205
0.08841100793728321,0.1307759259861552
0.09535784830797502,0.00019585727529512764
0.059577840769690533,0.017079654813367564
0.06245109755295593,-0.01060450657711004
0.06978393168171494,-0.09268292235965216
0.05439068954908315,-0.10361526504576436
0.05110200532352264,-0.10437669779024027
0.07503389835025344,-0.09113091251474773
0.07775249983632355,-0.1410433464437491
0.07325750494840375,-0.12147609657123262
0.07546741225232273,-0.11104017268738706
0.0814474316673001,-0.21905048494806664
0.11001330397223749,-0.22857502376095518
0.09422783657808646,-0.26763555207395956
0.09175306552676449,-0.3361988326791542
0.10249967378808215,-0.31471974204248926
0.09363001909636551,-0.3527716764515326
0.10217391838622593,-0.32724963965666437
0.11685094253955638,-0.29804463730706543
0.10400185423237421,-0.29868989018623293
0.09135241609463768,-0.16483546835139712
0.1084358909622297,-0.1819108077944897
0.0957407799864347,-0.23203027698704853
0.08902302604907927,-0.15913749333253252
0.10021464359966593,-0.22203115416467395
0.09212250752375147,-0.25155559762203966
0.10141825966279211,-0.15108714007149177
0.11733647972182328,-0.08292490792013457
0.10420714684304677,-0.03917252600558007
0.11383400605731558,-0.10056945480968363
0.10953567373218207,-0.0874188846751617
0.12395631462631777,-0.02297212792864956
0.13067179462663778,-0.029365213675777095
0.08751816602854456,0.009942719229039117
0.10958369564659717,-0.03621867377484991
0.052664417992657364,0.11238259228680197
0.008473267913238349,0.16838530637845137
-0.0029188720071747012,0.08231525630378878
0.04352968302749248,0.020620085058110124
0.06105486381975302,-0.06841569696860611
0.025228353421487538,0.14170785366827732
0.026974957096016265,0.16546846846406063
0.0011783825086061316,0.01840301498719129
0.07318320448229218,0.18287114277201574
0.057350448565712545,0.09586837627884312
0.02568044808418876,-0.06817134018521098
-0.04749906167842959,-0.059736014178629525
-0.058110191829160905,0.05184137468762191
0.12396155471424075,0.009521035990395457
0.05017572222857121,0.05398041916737381
0.13194879382013877,0.01950183542872097
0.11791094296939048,0.07937848030490251
0.1350359181422487,-0.13840950389205778
0.10461707368934908,-0.12347912050798401
0.12263948333791322,-0.19122422691673097
0.08852333618159845,-0.13362329946950652
0.16319462691221942,-0.0777741731514699
0.11158082234569254,-0.016369747550750297
0.1034507137893975,-0.09937693611863252
0.12240477096662551,-0.13960904589722467
0.042713394770184356,-0.10070468428938656
0.10809847472915635,-0.08727045685875551
0.08208270946248128,-0.022031066430103587
0.12151282807336401,-0.04753253038317221
0.10084751655266486,-0.04244898559515945
0.04645969747045156,-0.033633613253000794
0.07293278944342366,-0.011527450420639143
0.006411594686293778,0.06832099643646768
0.07528486696105377,-0.0036031980001521684
0.04673131699917438,0.01360008906631847
0.08028768314565127,-0.1238582147928422
0.03528575443089532,-0.15632716943504396
0.02821616774553104,-0.14965077056618323
0.21079368681799887,-0.1341760428965757
0.2590206681461601,-0.22850663320831635
0.42957034966099206,-0.10860671482588656
0.504367684291201,0.02076106668512881
0.29420374864182847,-0.11475816563142145
0.06154029384189373,-0.030003094529613084
-0.02088228936619569,0.07567159587100797
0.04842681366248564,0.014132451209276559
0.09578967104256553,0.021144389298838013
0.007171525073309759,0.056476007144914735
0.11054267848616053,0.0733362968048834
-0.05662555633078757,0.08935534090913519
0.31941017839629704,0.062030056119229925
0.3410431033126187,0.017645239376001074
0.3372746927956182,-0.12193063899944742
0.15771895141842202,-0.09618202306543285
0.07784597246979015,0.011853245753681097
-0.07442783881702125,0.04088712630769534
-0.026314174791362048,-0.003207857971796905
-0.07222740911803985,-0.0590992925301778
-0.026414422961272273,0.031056250225916314
0.16226542933998261,0.08934945178568841
0.10962877124406174,0.008172731124812045
0.15873865937385662,0.04276660039416645
0.024834562046854337,-0.0064543233258840815
-0.0886506022203929,-0.02664805619585467
-0.02444755532946505,0.03330179988715757
0.05646354755472429,0.045987440502160984
0.047892770873891585,-0.0004576510996519949
0.0844954478337069,-0.0022867949383075428
-0.06320589572640564,0.1257437048831605
-0.11130839503416992,0.05846428510736594
-0.02298308625677025,0.1399118062483436
-0.027469805260627377,0.18550034452691283
0.05923289787715798,0.1591547642346736
0.041975325968198314,0.09595642086396752
0.02817147896746774,0.08006118591835265
0.027479376199974537,0.1468012865421669
0.04691917813301811,0.06068679928585949
0.023980856457177027,0.17511396693919268
0.01794654396854486,0.16085933138139308
0.06828560731160893,0.17483987757892286
0.048897480188994105,0.27003384974242156
-0.02764380208748428,0.285263821599709
-0.09064889225919569,0.17549757359795007
-0.07470264058693314,0.16352262874167395
-0.06345017425421516,0.26754967013815584
-0.02013071176194583,0.25701260929373776
0.010615666786366183,0.16465200859445003
0.01549910120021043,0.13749817900540223
0.00037079004061146836,0.03791080660971458
-0.043486090372368336,0.13527235756320244
0.018750418313397455,0.22013446909689782
0.06593154899976118,0.013742511245813466
0.045346289168815355,-0.2267028807970981
0.004960867824490907,-0.2056349596161263
2.8152874181640308e-05,-0.24465856856865936
-0.04575257858293229,-0.004381171756155003
-0.09890793674205406,-0.32071583333036696
-0.007378696831434557,-0.18414463087080457
0.1389903787909767,0.009101903025238028
0.12174280907095496,0.014357267467535382
0.20271429928046877,-0.008770696486095707
0.11332765172879941,0.04066504571199859
0.09767596410503789,-0.06534321357143161
0.120386731644649,-0.20894318814477317
0.15565186414565285,-0.2717662981959091
0.06709032714967102,-0.3179592362862013
0.16111613430681299,-0.09199590983120126
0.10944627951768116,-0.03554350919291086
0.08443127504609847,-0.15048167158260967
0.1720649977046029,-0.24321511112331531
0.12539172067439355,-0.21457213115068355
0.1788744151738294,0.027112532954677943
0.06756881653312068,0.03325232372637171
0.07410460144983355,-0.01809083022495167
0.1439427330527688,-0.047215223981210724
0.10429825789028534,-0.06799198915839205
-0.034774575794439364,-0.06767061111577127
0.08271687784867021,-0.10554851553636514
0.16771042723892543,-0.0714220482364241
0.1950529690544089,-0.04141461147436451
0.05214645331673756,-0.026315374168310018
0.24137916174325227,0.008008360688082203
0.21530155760156613,-0.01345914821740148
0.10485972472200963,0.017082624242430802
0.084631879846225,0.016394173444163707
0.16095427633793735,-0.020215486464023213
0.1176907286026267,-0.04782750912093982
0.08462448538154055,-0.028530258212155192
0.10079515860290153,0.029283535481516184
0.061524223808166106,0.005712126337781412
0.09908597897466034,0.013117711609892791
0.08961820272269201,-0.00863292324073165
0.01759477830041389,-0.020193681837440153
7.063394189128075e-05,-0.007373969428643493
0.10561420196718341,-0.06312877387699876
0.36030623986008425,-0.08045718790332161
0.19934103737334272,-0.13396910560389708
0.24827140972169148,-0.09395470670853605
0.14317484784401388,-0.13903839579460145
-0.0549238318066336,-0.13892700636476085
-0.07341676751017331,-0.1438009876763598
-0.23084862659685743,-0.19864014425714763
0.2642846125560454,-0.21356557210284308
0.17660134450365683,-0.26294712146235105
-0.041132181010517466,-0.2595404407917741
0.06343966181387489,-0.29596731333739335
0.11507231901180942,-0.27620889628689205
0.21000011095260745,-0.28063073310141695
0.17449839493802244,-0.24852318733968218
0.1583766836789144,-0.25710105657911175
0.12543306113601363,-0.26969014712236083
0.16264579557410558,-0.253612282116012
0.2454510181434575,-0.23057730015881125
0.29706564164141047,-0.2683923136363155
0.05792865004778705,-0.22551990086898974
0.09174337656274732,-0.19941962257426382
0.08620018858754377,-0.22759071991414326
0.02918505002140684,-0.23134251062127573
0.07972854878736024,-0.18656514541139474
0.2739285374756068,-0.19364615073687247
0.22555630051568792,-0.22112755651612712
-0.12384569127547283,-0.23989364791805085
0.028496676764733296,-0.19638182065555682
0.1432060400699838,-0.1727863860037745
0.15025178514094176,-0.16967147469273358
0.17811282669478481,-0.17847642091818314
0.3011105967015353,-0.18622125561555603
0.2520936878653657,-0.17179908931706858
0.03284183379676728,-0.18323567609653593
0.21671764714554093,-0.16486274092588726
0.22398658453266643,-0.18166060158365777
0.3304522512351114,-0.1940947256956473
0.22587093315080195,-0.15098932723746528
0.00937514962910209,-0.13881214489262178
0.2923899634837024,-0.13043182184609395
0.18858066368370568,-0.1296627828883729
0.013137446610695686,-0.12805595203622025
0.23256115665458987,-0.15134517425656568
0.2529136352659001,-0.18429077273941114
0.2828215941723293,-0.1412298394303789
0.28126869332293564,-0.15046065899154631
0.32477069305822187,-0.15978457952732858
0.04835683630958271,-0.17733997190169218
0.14854665450347518,-0.10331046866145854
0.1556699446760585,-0.06537231064785903
0.08924479910109918,-0.12362200462100492
0.0763922449286829,-0.043777096931618346
0.07305693848012311,-0.06145872395020751
0.006226458537890622,0.016421576769320365
0.09814639329011501,-0.026806000407182187
