v_pams,v_C(condition)[T.1.0]:pams
0.0925146037532501,0.08366760213085449
0.01735312473936669,-0.003433717752041411
-0.012706291226965438,-0.015958715078660354
-0.011647753954888764,0.03513684110050458
-0.04599249439670909,0.05355929289109045
0.001648800642540129,0.013509644526613363
0.003287989905827367,0.08372272402210221
0.02303329926468845,0.0657664200146139
-0.031979926659021905,0.058811450716151105
0.03727120569732845,0.016984285028344596
0.023861691698213332,0.054171394491238714
-0.00834330367891152,0.07155599319356025
-0.018999024855191435,0.13649916925680314
-0.053801572674609166,-0.04856960845406498
0.07349000023945745,-0.07758966849165973
0.040791462371093094,-0.0939463558073782
0.028721680715132657,0.010493173877127303
0.010375545339556435,-0.13745631362487476
0.1339637471094095,-0.098095228243179
0.11997156529644903,-0.07469186349592595
-0.00825557771594174,0.00804630588537418
0.024315035304064793,0.0011925644955192872
0.06657246315591399,-0.028088580948755625
0.05189406466204223,-0.01248516798910454
0.03614836174146939,-0.07721679210046495
0.054173292152610505,-0.08623408197389949
0.012337684985844349,0.016732382470951726
0.06410445742289747,-0.05863348546081831
-0.004369878561633209,-0.05450002899566221
0.05211507950449198,-0.0021993708725429884
0.09091517062031335,-0.1442577188791972
0.06098647396947846,-0.14208268454610337
0.10131506281208595,-0.0863285614544042
0.06398736312390876,-0.06252711258079513
0.07605374330722799,-0.03253436094173145
0.026403279266911453,-0.04916475131357124
-0.03385971023114456,-0.03178284821490773
-0.02173417015819344,0.2220743854740926
0.041493358622858016,-0.09099201200803045
0.021778580511821216,-0.032037099494153426
0.09756665911372375,0.08601545807327096
0.0033574204385397287,-0.12978209384379302
0.05954314385348469,-0.10474631676063478
-0.013817999322015322,-0.07451442696399821
0.059041901805174546,-0.15371690267084304
0.12071770267515952,-0.0009256628917010141
0.1022940012227562,-0.18254394168797475
-0.010762512599517503,-0.01909655122779262
0.15268145792303095,-0.0539255057449385
0.0635446272788091,0.0883709983546721
0.012676804089040542,-0.09076768432150722
0.07807605817796762,-0.0811007112936285
-0.008254869374275522,-0.044462556096730894
0.041263504097733425,-0.1831143807895441
-0.02545011287108221,-0.057769472709375075
-0.0614332678719306,-0.011136708598577155
-0.015793868120686044,-0.08600710845658688
-0.06022059239622429,0.02496477424786683
-0.07228617828066963,-0.13617674550725536
0.034312458560003575,-0.05837590429397294
-0.05162874536074002,-0.11404414300520967
0.03382809398532608,-0.038391667136231516
0.05301664137858121,-0.06890249236506146
-0.01040029810590401,0.006911095833335323
0.06419061451188947,0.03695665677906504
0.037903297777801354,0.020597624366008156
-0.0207779816857035,-0.03085317892843043
-0.009341357366916535,-0.039154467035168714
-0.00675026273783387,-0.053384165062487506
0.03528355945908726,-0.11487058118898966
0.057427384444013324,-0.006312025351143516
0.11382340162734347,-0.08943821606031954
0.057774872544619216,-0.04573057911901096
0.028612260103627257,0.015957834738473384
-0.05338453086842863,0.038512003263290726
-0.02711884104412459,-0.09786522502789113
0.1004074765253772,-0.19020078482767977
0.007062807402133223,-0.0843963744880651
0.004155496818543639,-0.11254915491804807
-0.04508689294899355,-0.1440147211357274
0.09880351940879242,-0.08725459827288218
-0.007999226054071728,-0.05313238149239445
0.15523245782390133,-0.13858289907270913
0.0017537318931767076,0.036755316245362255
-0.09370617389394456,0.025096631705066586
-0.029439548460816815,-0.009050941597418719
0.07819711676297854,-0.11098812896770908
-0.04340982991470535,-0.011821971440485433
-0.0006550690729850393,-0.1567836718046701
-0.029615078334923564,-0.210834730892333
-0.016402831397039852,-0.1495829016942867
0.025572564320182928,-0.14479744292598204
-0.039722883240241175,-0.1336406793759846
0.03834419704857489,-0.04967461248860398
0.06848589334785293,-0.0892899636485832
-0.03450812483247466,-0.12362289336213592
0.013525935131462193,-0.04739336747643771
0.1398168852912029,-0.020651447589784763
0.10973871283239903,-0.09756064262095719
0.13589843526634215,-0.013251343699704168
0.013016861883932872,-0.048823462891954696
0.04419370367594132,-0.12562024888619572
0.005580277178962256,-0.031173430000817265
0.08594096920870017,-0.06357223613410184
0.059831439291630956,0.013847297202635778
0.045850686370537026,-0.12353933276893808
-0.03923471943751653,-0.10227319488524374
0.12084169580623852,-0.1642912698375772
-0.05274621164853852,-0.09024368336809596
-0.002540693137391574,-0.020813776626192382
0.0915074076731716,-0.044468925976267934
0.0687817878652203,0.03135517562893162
0.02594006424761148,0.015130907050862216
-0.03799493666049844,0.12479773223708601
0.008156137563756764,-0.03836907929898188
0.005913680514440193,-0.02208400476981001
0.028498288183649384,-0.060260248733186
0.003151229504097658,-0.10424350894494215
-0.025945388701909412,-0.3027582831117987
0.011114048595370523,-0.03835166232950911
0.010222119603312107,-0.12720277218509932
0.0951600359661206,0.15210439541189338
0.08544120702505406,0.016246346925955352
0.032775046405377886,-0.1724086754970836
0.005722856411813436,-0.11070078431631827
-0.00018885751682863952,-0.12823977723759555
0.02212965551817178,0.017143556236454624
0.03313970343459224,0.027837267151661346
0.005432724312044169,0.03286109166463358
0.06470733981713303,0.02197326026330007
0.14783176222637143,-0.01612158126066904
0.13799883211392083,0.022588134810836887
-0.0031469845900536086,-0.16987244606317328
0.057860552495973785,-0.0889391005428764
0.08083384789401657,-0.14938749333428467
0.058308338346041294,-0.041222203578698643
0.04092406192143442,-0.11118272436188184
-0.06312554810534086,-0.21731126389285244
0.10128818769249787,-0.042505251564726565
-0.024065660094617095,-0.07009687899269824
-0.04404200936373394,-0.03142039975732326
0.03944515982234605,-0.003761170850966389
0.014623669062812678,-0.09336695103031553
0.0867274909368412,-0.09453268533829963
0.13182587413304647,-0.1432061796520375
-0.03699626269609891,-0.09534274128540113
0.002772470730630995,0.028975668592086508
-0.025507597614661648,-0.19303275322448019
0.019395062552791054,-0.162589519026726
0.005498078382477779,0.04964447741595263
0.05641710991277625,0.08301876361744143
0.04951018623244893,-0.054593322215456874
-0.05937015416279179,-0.08100522822421347
-0.017145606946941193,-0.01332476967362007
0.017036035706272715,0.033633777073838966
0.06723248164090086,0.1407851744729809
0.014748109784266047,-0.017508462940097516
0.10346476483638452,-0.019230556340939592
0.13404382654324765,-0.190827774246073
0.035109075429243936,-0.21017362990900412
-0.02364032008725235,-0.15346113780623616
-0.03723855000407896,-0.14560903748996007
0.03465176293944207,-0.023989666370497348
-0.07879175792160872,-0.14341293434724295
0.09563013653168995,-0.03595676077992406
0.029445820791781884,0.1307451061065163
-0.1357136929720246,-0.14470910464120723
-0.06465606534478598,-0.06945088679547612
0.02742201601245491,0.018573782838938575
-0.06494306051482132,-0.0985931333847085
-0.01099624068622297,0.040266872786965224
0.0061110220780438256,-0.05590348208309371
-0.026758622966652403,-0.04868463212934292
0.09042389012822173,-0.0812178591249908
0.07472298329207708,0.02460301665247607
-0.039971304460083755,-0.061207127266155535
0.12190941707556167,-0.0302035009982414
0.06103081974084284,0.07799642190108287
0.029325642550085563,-0.10310876884732663
-0.01759738388750301,-0.07797945994098093
-0.048884273677427315,-0.04898172517588513
0.047274694153865544,-0.013141173376583284
-0.06027773771680355,-0.15050817024151864
-0.007206165543919148,3.4757889775791084e-05
0.03822930039052188,-0.03775496378669593
-0.013309202811332604,-0.09530717365162653
-0.10376913085267192,-0.06745799123204553
0.15089296898929241,-0.12911672367027272
0.006160861069443135,-0.07154862191959976
-0.15006282503954407,-0.12718671927211975
-0.027903173325895977,-0.16135555685422837
-0.0023599074862971636,-0.03523631922823428
-0.056024106089415514,-0.04706626146452057
0.0406118309707954,-0.059779938066390655
-0.022003703057289443,-0.0032201392198819064
0.011818897711476279,0.027291274824308875
-0.112003533206553,-0.04044984737413261
-0.053804749707369,-0.0981323322169652
-0.014133968582034757,-0.10180300456158944
0.0036048966742721674,0.052455200842039404
0.043335232293988,-0.026889468307174175
0.006008511651802679,-0.1119311893332644
0.03623682715101316,-0.08261239462320283
0.00015975884877711486,-0.10938843385482053
-0.07885462518133314,-0.1356186080297171
0.05384516931370349,-0.1124488033653363
0.08889266017961062,-0.09382542266313551
0.06289237995996477,-0.13689231756559758
0.07285933849792023,-0.1719111023216799
-0.02764118295982826,-0.17954938180725508
0.048044453143153115,-0.01172010260325923
0.05399803435893981,-0.07573868385864137
0.1430651230657907,-0.1779122122684444
0.05500966275443175,-0.16706640638231696
0.08230597993430391,-0.11313754212536031
0.13529574787666826,-0.02897504615313256
-0.12793793886446986,-0.02266520047342427
0.047089384021952674,-0.10494253429786815
0.07556142724975248,-0.12917346107685732
0.014693125921407953,-0.04242883857966229
0.11737511784334878,-0.09300909747452185
-0.017882565201938296,-0.08929019403632195
0.05436860730052057,-0.10437981990782207
0.06118130898865885,-0.08637546950133294
-0.03798952674284757,0.022931710020451815
0.027304064736319498,-0.01898868736126649
0.019302841387531612,-0.0944353148902845
0.042190096973007914,-0.03838267470525365
0.06117082665571566,-0.03976785573182816
-0.022118046262913846,-0.05671219556930247
0.0785693117330351,-0.09901092735021019
0.07944972595333352,-0.05320816441355397
0.047646274823572754,-0.26257186132512905
0.08773777606739064,-0.06919229029609195
-0.017088493655402014,-0.024082279067111634
0.024876736233278567,0.028159467019521628
0.023486896436870124,0.09046437984861379
0.006244635352200871,-0.00801792481911541
-0.026356439764866867,0.06357102611279575
0.0739769810661209,-0.06957483400033122
0.007924748781376448,-0.10705165614356256
0.10776230438027232,-0.3921021406796092
0.046679856885998516,0.027691413758007807
-0.03747962277919859,-0.06858517928562426
-0.03520733829107786,-0.16345923380054597
0.002236219522917738,0.036989263663554754
-0.08378710186659255,-0.017810918306459873
-0.05266250334036582,-0.09558879588239594
-0.016434000745894607,0.04473372100708018
-0.0028736728627341114,-0.003601283683046465
-0.002977853631514601,-0.15590147011733074
0.038059970001618766,0.03695664973889757
-0.011023992679478508,0.06345097513463566
0.09413395349823768,-0.14870973056430786
0.02560076934712894,0.05811436280590118
-0.023119157432773492,-0.04366416055288469
0.05411802707780383,0.09396816688482035
0.04750500199382091,0.03779520270676721
-0.07267066069554341,-0.10234161253250823
0.06487192721797765,0.046424596201598035
-0.0055641243851171154,-0.02913950588969632
0.061019595653073286,-0.09831639464968772
-0.0401134527884089,-0.04714361813872237
-0.05399440150690863,-0.044012312797046683
0.015418669273330868,-0.08454965265548223
-0.09762479495455728,-0.07476674888966567
0.052695301391175065,-0.030866531023278763
-0.07394003745355461,-0.044965678508926896
-0.021884523034771133,-0.10574779835622103
-0.009220167778641243,-0.05488510326841441
-0.003938537348931782,-0.07648807908484126
0.04468821415389221,0.09182833545179486
0.06525032950871333,-0.016458299329038334
0.09418013494301226,-0.10166933983362952
0.16205010787809043,-0.13191344236852054
0.02802444012291641,-0.0583371605249644
-0.04384193429668416,-0.014628093965874639
0.007016742611097613,-0.0402703995166688
-0.010979474688691631,-0.09680016300929922
-0.07959523336192412,-0.02183758066396666
0.027708954711820753,-0.06796152929200028
-0.03694732149412705,-0.04967351633610647
-0.10641943835149442,-0.12212631425096207
0.05183538155364113,-0.12141132606550026
0.026898310418837505,0.004196920433912177
0.022634013554608062,-0.03766573599884968
0.12911599047718006,-0.09830931713319803
0.03105127138711694,-0.1757492399174806
0.04513806723369403,-0.09210494348841597
-0.07656594246101833,-0.06813209167949506
-0.03173076790685905,0.009171275722430289
0.02755630996319046,-0.0682558688630203
-0.011418804521781544,0.01640177976296523
0.010341927103200962,-0.023384729152728843
0.06850068553716573,0.010711494841265323
0.040988478156096755,-0.0946005447834399
0.020255516243687537,-0.07169228113107462
0.041250729552484745,-0.06423133629570112
-0.03377708920703919,-0.043561499961197556
0.032815814732824126,-0.14687953880762125
-0.04602162923120191,-0.13508324493238294
0.008732238078755228,0.10812137442201762
-0.012440133786321873,-0.005001018336613334
0.0032357732942039506,0.015502956491252438
0.03669652002266352,-0.06118542395217486
0.06950184669779488,0.038433697480876175
0.08919781176502474,-0.009547906143767111
-0.051430259229581714,-0.0014204490782637053
-0.011606757487054625,-0.06824170415131653
0.019015418123680645,0.003391284358032959
-0.09512923457298263,-0.0705075521186036
-0.004909399945511948,-0.004182204625846041
0.01259605680339047,0.023621292803426005
0.01008924843209531,-0.03586759743145088
-0.0788678312542393,0.033933236157768
0.03739915230616852,0.15846011256364176
-0.07023844798372954,-0.12848396292626296
-0.0882889888136929,-0.0017969525565936367
0.03143142033309283,-0.007249091070494384
-0.004539549626594495,-0.017377648351029975
0.07771709113324224,0.035769611638253325
0.048652134084665594,-0.0785499393115481
0.05349209147566622,0.05163087651330401
0.025515202035964503,-0.06683574258642187
-0.044141629896366455,0.0011574234729377943
-0.05749026615887134,-0.05452129243604581
-0.00877600544767838,0.0004604963715921957
-0.07852623736489836,-0.04393735269091241
0.08612633181216373,-0.023851051249741777
0.05003343950909718,-0.03208061086728838
0.015849192366675736,-0.03559704304767411
0.02964706303534287,-0.017380032575865723
0.00898035881781029,-0.017934141314829597
-0.04255171232744659,0.09349026966749699
-0.0937505549001088,0.049856735207893924
0.0833163392066449,-0.00047217161467148425
-0.07484263887329846,-0.04007885033178488
-0.018680878822019527,0.00041893690762136865
0.05360963227087351,-0.13420207250695823
-0.05079093416068815,-0.06871745011448534
-0.057079206742888,-0.0773303285905082
0.07786885105659712,-0.19126568390669718
0.08608169990988992,-0.17041527553833014
0.040447368348226154,-0.03606865067700535
0.022790877797628603,-0.18925593481736303
0.07409291846239927,-0.09238184584909695
0.08830356445902002,-0.11559634643222737
0.05522811051003482,0.07288633972028606
0.11516609145867847,-0.021897399924890263
0.058859289477998324,-0.11149415990523659
0.01216807523690899,-0.07032666034162509
-0.018518797792009753,-0.08136934903270747
-0.07824089758159931,0.034274201398787
-0.07223352711434423,-0.02295233595421177
-0.042080964044570165,-0.022822934715907173
-0.1055467207355025,0.10441151033761592
0.10193995613254675,-0.07910482283933024
0.1008254233968258,0.07853743986478752
-0.003892328704837758,-0.08587860036292866
-0.017547836145204856,-0.02656105008501064
-0.09149523815723243,0.04170045466420387
-0.09937769763658263,0.05324547907031028
-0.025673764051284742,-0.045153763991069046
-0.01975461454411475,-0.07890516867559624
0.029853521673243233,-0.13908100848796437
0.0598887436680445,-0.019595114475069578
0.013656329423042644,-0.03804256074351585
0.07975047092492286,-0.08713505725855733
0.05142252045813989,-0.10202048147859157
-0.034154755173325974,-0.03222561400177125
-0.023640897222967215,-0.022096277398736236
-0.01705478533208169,-0.06647099052061475
-0.060819395011234526,-0.0859717350022554
-0.054106960102656955,0.12504792786326072
-0.09451189438609414,0.07498516313959037
-0.012791314358079758,0.0066304603386365055
-0.11501291929768556,0.034843442783676085
0.045331610965046204,-0.008483557865670548
-0.09424152021747816,0.12158290736342525
-0.07864487242028759,0.011195635570445506
-0.12441023247802276,-0.04011927532997334
-0.056385709374106745,-0.08296706561816364
0.030585910230529176,-0.0007250741588874648
-0.002329523075633123,0.04927739468244856
-0.04852617332597777,0.09957806993746647
0.016181778108863072,0.0635038750946296
-0.05206351983496467,-0.037947646433379056
0.03357264340372908,0.12867887351027438
-0.08021835760488466,-0.05397414601727403
-0.016054001870740905,-0.14433374830199597
0.019302252375842387,-0.13484544136499452
0.10085811652373741,-0.04309184222744348
0.1041917359718703,-0.15958814992970963
0.02333890219345193,-0.08828910655946763
0.030201880647191162,-0.076372787998302
0.16451579356529367,0.16725240539358538
-0.021206175531098295,-0.08508233956524597
-0.09074290676314262,-0.11129586468543015
0.09212454522544443,-0.19527286254421228
0.06804001852800488,-0.06340051687622884
-0.017318807535068217,-0.002172136791598167
0.09880168007573492,-0.10070525405742625
0.06375498111124606,-0.09337525083447516
0.10201411747167277,0.07876731641558439
0.05598673680845261,-0.15290172065380492
0.1033360330816134,-0.046745296982157306
0.06302962527519648,-0.09117875820367896
0.04720880072072992,-0.10721716833472207
0.031888139161304035,-0.14455140069980105
0.10866436649493641,-0.07242763980471588
0.023427463337931383,-0.04239657992422975
-0.022424011891243614,-0.015344413778439423
0.030460110745009667,-0.026402893274598507
-0.013527731300958284,-0.1532383825261593
0.026481200448250853,-0.05811452599423314
0.025538293204233196,-0.10648608130845105
-0.002684664828255047,-0.04669714409435224
-0.05312498675870729,0.05742272035768732
-0.0997208016481895,0.03463881010416325
-0.09875630102104888,-0.08445197642328796
0.009182416631706103,0.1276449988850678
-0.005804314397774764,0.11781387591919605
0.0382568671357134,-0.08845181634709472
-0.0446603901339768,0.03048981052614122
-0.065787553113783,-0.043587856993953955
0.03757171158242362,-0.020937576409305693
-0.02867001108134856,-0.12736026092215222
0.013323494027769993,-0.03723047297757904
0.027417392104336396,-0.07998232967530775
-0.0749658337857046,-0.015047855591914544
-0.06820742357308135,-0.10530009149361419
-0.0014037456458126818,-0.027973645738257502
0.059973536824583056,-0.009747800493160735
0.01953675389359069,-0.06919740957856427
0.20120044726387612,-0.06667529739311198
0.12697884271326323,0.03811672228449455
-0.11346193631082532,-0.00572728186212868
-0.026498117231201785,-0.12821973561003916
0.04212480643607687,0.1158209483818661
-0.021136845673037266,0.027256233305667548
-0.024106321934691626,0.05404503047999885
-0.07504433421339511,0.004034155143107371
-0.06567591876719353,-0.06257342221951295
0.039783713045906194,-0.025498250541802114
0.11788469878064661,0.032556470898759265
0.10130672168677482,-0.08890044871354684
0.08347570111000249,0.038973119349132085
0.18157377727357077,-0.16732159737019445
0.07898243894037334,-0.047297427323929955
0.1677524461803674,-0.1901125114528951
0.1041957052302365,-0.179421490034535
-0.021633095792933776,-0.06453919146963
-0.021275212405080624,-0.05456568383346135
0.032488955636851814,0.004782880181193855
-0.051816130500636354,-0.056980921585241165
-0.18929057144638659,-0.053229234778288684
0.08201020955758917,0.08562803376718563
-0.045838360832700334,-0.004951957952572001
0.06552783202386935,-0.09893797633427288
-0.06580036364657978,-0.07158444635906558
-0.02990176318487168,0.121485472248325
0.038397178465419866,-0.11574176527082367
0.01824037062071021,0.13166309809612045
-0.07260362295291581,0.14005091135888856
-0.018612167392466794,0.06252706503011046
0.002312248734361892,0.09230613683987914
-0.015342977840048004,-0.06355762201956278
0.040934360703357174,-0.06822178775783636
-0.026226340964952896,0.09785100507617103
0.03753788261650044,-0.031121307997594234
0.014149597737659817,-0.04078552867428355
0.13383368493008166,-0.05142111084648398
-0.13882780585262683,-0.0028897713462628614
0.0011584816311800833,0.02796045737370862
0.08967011970284361,-0.001175931013689891
-0.04476072265122635,0.039599483528226564
-0.01913392250355373,0.04391861276306892
-0.05930168912616929,0.11583996161491253
-0.02696593666784904,-0.002047107195098931
0.025826689937787375,-0.019108959798589956
0.10847137869099731,-0.05699161190930184
-0.027901927609766036,-0.0815568428014276
0.04396555190071847,-0.12897114095277531
0.06003070110637622,-0.045067625939841365
0.11173758289022084,-0.07018269002518446
-0.035442764052987547,0.007786771895567313
0.04195084856032262,-0.09594227446246563
-0.07949899097230748,-0.009443844446969815
-0.040731328934757755,-0.02977120176961623
0.004277887651490082,-0.11366719214678485
0.067614822650936,-0.040915262868002095
0.06419659063951962,-0.06544368327830402
0.11837843181830351,-0.03551124544537223
-0.049553349331746335,-0.08552451665634173
-0.01577064911689099,-0.09957067795209507
-0.010660484635986685,0.06491956559686052
-0.05231771875784339,-0.00848404987523527
-0.077232419015344,0.0022609412152966857
0.0582929538316131,-0.02337930335307346
0.006605951094128937,-0.11369893322017888
-0.029593603520436544,-0.05160933496823042
0.00795883872051802,-0.11384046594532003
0.06561923619431435,-0.0016467160155263852
0.02970047758395578,-0.07144114789928954
0.08892353483924556,-0.005484275067629288
0.0003802653679553028,-0.012344664326902725
-0.04645359940131348,-0.0699422039650055
0.06916589461133385,-0.06671748827541461
0.021020529178162294,-0.015284658294403619
0.07234649460899226,0.05744798010475553
0.08915566626168192,-0.004947178320702142
0.0738820773193839,0.05349952737959383
0.1509808485882932,0.04497151099675967
