subj_idx,difficulty,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
sub17,e2,1616,2.0,-0.04020982909478419,0.05917429083953774,-0.48660718415455634,3rd,3rd,2nd,0.300139107280393,0.30182739612657544,-0.3363594341163394
sub17,e13,1008,1.0,-0.0011243986404195006,0.996910988078605,-0.7645894326759786,3rd,4th,2nd,0.300139107280393,1.3072959224220244,-0.3363594341163394
sub17,e13,1155,1.0,-0.2203830382097006,0.8684012846835848,-0.7175386002442247,2nd,4th,2nd,-0.3016170824064051,1.3072959224220244,-0.3363594341163394
sub17,e22,1287,2.0,-0.20181025306930733,-0.4283674163218015,-0.5213176175641325,2nd,2nd,2nd,-0.3016170824064051,-0.36186270249936087,-0.3363594341163394
sub17,e21,1187,1.0,-1.2532650794196016,0.43833041908325826,-0.6599645254774404,1st,3rd,2nd,-1.2648309832084803,0.30182739612657544,-0.3363594341163394
sub17,e28,766,1.0,-0.07790280888520165,0.6888179539281585,-0.5770511134495104,2nd,3rd,2nd,-0.3016170824064051,0.30182739612657544,-0.3363594341163394
sub17,e3,917,2.0,-1.7868383699066883,0.04350798185484426,-0.5205148159146776,1st,3rd,2nd,-1.2648309832084803,0.30182739612657544,-0.3363594341163394
sub17,e13,1643,2.0,-0.9868135221275645,0.5043384798510098,-0.31457025043359654,1st,3rd,2nd,-1.2648309832084803,0.30182739612657544,-0.3363594341163394
sub17,e16,728,2.0,0.5711152656982612,0.0041340369042196096,-0.35876744848980185,3rd,3rd,2nd,0.300139107280393,0.30182739612657544,-0.3363594341163394
sub17,e16,718,2.0,0.615902448039556,-0.617837099874789,-0.8584987915357851,3rd,2nd,1st,0.300139107280393,-0.36186270249936087,-1.3313637556530078
sub17,e7,917,1.0,0.5518265437417044,0.6548974942623926,-0.9097018163434032,3rd,3rd,1st,0.300139107280393,0.30182739612657544,-1.3313637556530078
sub17,e18,1426,2.0,-1.8351830730569618,-0.056925632927946834,-0.9486320372451921,1st,2nd,1st,-1.2648309832084803,-0.36186270249936087,-1.3313637556530078
sub17,e19,1230,2.0,-0.8503328713511337,-0.7301184490142741,-0.8370139865313515,1st,1st,1st,-1.2648309832084803,-1.2291843752369316,-1.3313637556530078
sub17,e6,1064,1.0,0.11433347626234586,0.25857388390927555,-0.7904140900814248,3rd,3rd,2nd,0.300139107280393,0.30182739612657544,-0.3363594341163394
sub17,e21,656,1.0,0.3631429681392224,2.252883709273104,-0.8294551610093482,3rd,4th,2nd,0.300139107280393,1.3072959224220244,-0.3363594341163394
sub17,e3,648,1.0,-0.1266921514587538,-0.411395019236375,-0.9211607537646861,2nd,2nd,1st,-0.3016170824064051,-0.36186270249936087,-1.3313637556530078
sub17,e27,1024,1.0,0.2646961299730499,-0.678788082400624,-1.160472292176833,3rd,1st,1st,0.300139107280393,-1.2291843752369316,-1.3313637556530078
sub17,e27,1170,1.0,-0.1957621021658653,-0.18221806936057014,-1.0872165463389942,2nd,2nd,1st,-0.3016170824064051,-0.36186270249936087,-1.3313637556530078
sub17,e28,895,1.0,-0.7446253477825596,-0.03526618522206576,-1.0318605952853122,1st,3rd,1st,-1.2648309832084803,0.30182739612657544,-1.3313637556530078
sub17,e19,1005,2.0,-0.32956108231657966,-1.7471994807533944,-0.9585728797845485,2nd,1st,1st,-0.3016170824064051,-1.2291843752369316,-1.3313637556530078
sub17,e1,1065,2.0,-0.5875152417082722,-0.33921683223355076,-1.1731153986471554,2nd,2nd,1st,-0.3016170824064051,-0.36186270249936087,-1.3313637556530078
sub17,e8,637,2.0,0.9495060292580875,0.10901912793889754,-1.065158479544467,4th,3rd,1st,1.2849094139699115,0.30182739612657544,-1.3313637556530078
sub17,e25,1049,2.0,-1.5140072780066507,-1.1084353435699708,-0.9943431451528748,1st,1st,1st,-1.2648309832084803,-1.2291843752369316,-1.3313637556530078
sub17,e16,680,2.0,1.4233844831541305,0.07083788047496818,-0.9123034020457164,4th,3rd,1st,1.2849094139699115,0.30182739612657544,-1.3313637556530078
sub17,e12,1211,1.0,-1.460856338623065,0.20168839966599392,-1.0200385132097904,1st,3rd,1st,-1.2648309832084803,0.30182739612657544,-1.3313637556530078
sub17,e24,1351,2.0,1.5560626192284879,-0.6313236302294903,-1.2060192093737485,4th,2nd,1st,1.2849094139699115,-0.36186270249936087,-1.3313637556530078
sub17,e18,900,2.0,-0.9935575296018277,-1.9259180738791475,-1.2445192325380838,1st,1st,1st,-1.2648309832084803,-1.2291843752369316,-1.3313637556530078
sub17,e23,1079,2.0,0.6478881660743094,-1.8409395793404781,-1.189764598117156,3rd,1st,1st,0.300139107280393,-1.2291843752369316,-1.3313637556530078
sub17,e19,1359,2.0,-0.9579291431229675,-0.30560126960210326,-1.1747470006542946,1st,2nd,1st,-1.2648309832084803,-0.36186270249936087,-1.3313637556530078
sub17,e2,1306,2.0,-0.4877457455175688,0.6236391067581011,-1.2284092539024938,2nd,3rd,1st,-0.3016170824064051,0.30182739612657544,-1.3313637556530078
sub17,e8,907,2.0,-1.7623937074371478,-0.46047822722485665,-1.5088220612308516,1st,2nd,1st,-1.2648309832084803,-0.36186270249936087,-1.3313637556530078
sub17,e11,1414,2.0,0.5411017818692639,0.7748494270409159,-1.7646719906869706,3rd,4th,1st,0.300139107280393,1.3072959224220244,-1.3313637556530078
sub17,e15,710,2.0,2.2577518129930065,-0.43551593280549716,-1.726728081950672,4th,2nd,1st,1.2849094139699115,-0.36186270249936087,-1.3313637556530078
sub17,e10,1112,2.0,-1.195366310109426,-0.8479648847508106,-1.564923084567646,1st,1st,1st,-1.2648309832084803,-1.2291843752369316,-1.3313637556530078
sub17,e8,608,2.0,2.533932539768285,-0.18488484482975048,-1.6659544906467243,4th,2nd,1st,1.2849094139699115,-0.36186270249936087,-1.3313637556530078
sub17,e28,885,1.0,0.6610704613229833,-0.7588663949076927,-1.6417249737075668,4th,1st,1st,1.2849094139699115,-1.2291843752369316,-1.3313637556530078
sub17,e26,644,1.0,1.1187868818711864,0.42474031371321,-1.5517316923585307,4th,3rd,1st,1.2849094139699115,0.30182739612657544,-1.3313637556530078
