,v_pam_bin
39251,0.06622160115921162
39252,0.1020104747047961
39253,0.12379466152942463
39254,0.1222133954752121
39255,0.11826436824064183
39256,0.1253788927334494
39257,0.13443082811630463
39258,0.14077364915354676
39259,0.13429534541214683
39260,0.13180547302639106
39261,0.12881409506485508
39262,0.10415294916040871
39263,0.12208273162524504
39264,0.11649571734403553
39265,0.12406877695715057
39266,0.1564341539546299
39267,0.1357215800640495
39268,0.1216964754387168
39269,0.12364272691736025
39270,0.11618067029749661
39271,0.11438775664369438
39272,0.12279201514583966
39273,0.10514531632035498
39274,0.11530719728094378
39275,0.12050799233623267
39276,0.11497282200567883
39277,0.11715851985669182
39278,0.12982262920836216
39279,0.1189441853155644
39280,0.1140382334852243
39281,0.1451571448792535
39282,0.1442003627715055
39283,0.07821977928369266
39284,0.07944654643745702
39285,0.09614644680385508
39286,0.11756519985616462
39287,0.07838820013239077
39288,0.10290637539161725
39289,0.10685521832131109
39290,0.08994987569102478
39291,0.07563648036804137
39292,0.04004896597955859
39293,0.06662979064506766
39294,0.06322283655075982
39295,0.05749623540229529
39296,0.03557642215767132
39297,0.05110822364247042
39298,0.08399632485609744
39299,0.09108745922222335
39300,0.10534158016333482
39301,0.07484006459049489
39302,0.07038185301108121
39303,0.08271902930767303
39304,0.0937490226862327
39305,0.12399914378077975
39306,0.14024786928448835
39307,0.09560433539470509
39308,0.06850115454153528
39309,0.057290489049340816
39310,0.05250856245158658
39311,0.04680386464411913
39312,0.08296665018412175
39313,0.03007281921617028
39314,0.01833907348533934
39315,0.0032630216598812534
39316,0.018205817828108227
39317,0.024303049357203198
39318,0.019382437321756072
39319,0.0031582530010493305
39320,-0.04393482955475363
39321,-0.034023393696168525
39322,0.0018968738282262483
39323,-0.003952989166622669
39324,0.021156328082392116
39325,0.027756010359144198
39326,0.001989390167650708
39327,0.019605743008971936
39328,0.03269040903003016
39329,0.03490431903606102
39330,-0.0041770303931022885
39331,-0.001644383786468577
39332,-0.004732164596805883
39333,-0.011699544641296734
39334,-0.013415237767505228
39335,-0.02405421012658622
39336,-0.03129924816540347
39337,-0.03794420817142233
39338,-0.044664705945098804
39339,-0.047260172556844546
39340,-0.04952657440306661
39341,-0.04757520723452356
39342,-0.047656847561061186
39343,-0.044127296714637367
39344,-0.043134982499204326
39345,-0.041791563294760976
39346,-0.040901478196258355
39347,-0.041568587845220134
39348,-0.04085375020073581
39349,-0.041561400574559475
39350,-0.043076436987246905
39351,-0.044571507375104034
39352,-0.04387337540474284
39353,-0.043174523677549564
39354,-0.04328477330749292
39355,-0.043310500620583114
39356,-0.04346298636199988
39357,-0.044250186692169964
39358,-0.04518647744763283
39359,-0.04658348750739423
39360,-0.04907853371783169
39361,-0.04969360079110174
39362,-0.052542633468240514
39363,-0.0520172417525051
39364,-0.04807967583582678
39365,-0.048348983919841944
39366,-0.046351699539418895
39367,-0.04915588522163322
39368,-0.04195211403847275
39369,-0.04655065855094409
39370,-0.07397709921112203
39371,-0.09101674987197286
39372,-0.05626446727141697
39373,-0.04327114721910839
39374,-0.04372907978335139
39375,-0.045232563786941925
39376,-0.019261401389474787
39377,-0.005414366695752883
39378,-0.049223961657986606
39379,-0.05582845095078835
39380,-0.030379555662209554
39381,-0.026063525703446073
39382,-0.036563378304632785
39383,-0.04468557230801806
39384,-0.02819197163182904
39385,-0.022781932545182466
39386,-0.03850108711988752
39387,0.005485465996583968
39388,-0.020097367035164012
39389,-0.059059089311490336
39390,-0.04996303184574876
39391,-0.025061899907972446
39392,0.053569993949153016
39393,-0.1311909621753048
39394,-0.08136701043314974
39395,-0.016721647450854873
39396,0.013287894002392539
39397,-0.0044443814747382945
39398,-0.028358141122288356
39399,-0.01522800047567099
39400,-0.015265424718178624
39401,0.013316734416507846
39402,0.010629901027055098
39403,0.055091475348052685
39404,-0.0005125185587160743
39405,0.018930929485914374
39406,0.0015656241062057888
39407,-0.013982086141768924
39408,-0.016127619535751717
39409,-0.021905191954689
39410,-0.028158050457185422
39411,-0.027232312012805966
39412,0.013653323873210964
39413,0.0047433344580610735
39414,-0.04694073745307956
39415,-0.03970307648494076
39416,0.006782714729422308
39417,0.008735299969224224
39418,0.0094760639528444
39419,-0.03681909964514414
39420,0.006606907999104808
39421,-0.051866477637587075
39422,0.008379633204151176
39423,0.02564313947103132
39424,0.03812067114140413
39425,0.03819361002971775
39426,0.024326045771298647
39427,0.018153289758926744
39428,0.022115465460036666
39429,0.022946171176023607
39430,0.026829693108060854
39431,0.03043966697481477
39432,0.030867966226727515
39433,0.03094660773074808
39434,0.029544464555101558
39435,0.021393448962589198
39436,0.01871595418289502
39437,0.015615608606222395
39438,0.023239208319858835
39439,0.02334564835001497
39440,0.020599035372133936
39441,0.024837867632405114
39442,0.01444475083000146
39443,0.008063917984257039
39444,0.031972541176223626
39445,0.03162693391391428
39446,0.029168400171749136
39447,0.01155709389649192
39448,0.021434060681535718
39449,0.03293953152153402
39450,0.012223794725397672
39451,0.0540280783813165
39452,0.028856713973444754
39453,0.01916562289054894
39454,0.03146325241395745
39455,0.02827450327545801
39456,0.04829344288451557
39457,0.04354143121073913
39458,0.04428384095083837
39459,0.052403681259075824
39460,0.08962631318293575
39461,0.04897390854051106
39462,0.0288232623162478
39463,0.04535485600738022
39464,0.01566312724573086
39465,0.020605850158264896
39466,0.006201751837716322
39467,0.06124836636134565
39468,0.06501950158938033
39469,0.03396296012998851
39470,0.020867085157726777
39471,0.017499382101618756
39472,0.03355534573469747
39473,0.043286160115775546
39474,0.045478584072584344
39475,0.053858737641543246
39476,0.0786885472886811
39477,0.06269029017042094
39478,0.027130423702533567
39479,-0.005311211698784686
39480,-0.03667583717723478
39481,-0.040790600283774424
39482,-0.02164592557602652
39483,-0.026684122630712657
39484,0.020693213941630484
39485,0.015352744107638028
39486,0.004007258460004741
39487,-0.009433729271592566
39488,-0.01275757698100801
39489,-0.022446411512122826
39490,0.0181377686100487
39491,-0.03383748954209101
39492,0.015495629962115115
39493,0.01342421218581085
39494,-0.006389375322428462
39495,0.005014785871882865
39496,0.034268251949226704
39497,0.052188968128101386
39498,0.07104128967443098
39499,0.08742825948220086
39500,0.05925400595270209
39501,0.018388859181916115
39502,0.01672978211986497
39503,-0.011117988038696425
39504,0.04542512802453799
39505,0.037187096288791646
39506,0.04428359393944752
39507,0.018370475369676686
39508,-0.007524532449172866
39509,-0.025928703093599084
39510,0.00248214349714828
39511,0.014634121741766558
39512,0.039219214883420346
39513,-0.012905789700818002
39514,-0.008538710067343644
39515,0.026916262615396515
39516,0.0713025667873543
39517,0.06132485573133349
39518,0.03850119972362582
39519,0.05284065424712004
39520,0.05420232338029644
39521,0.020665696132062022
39522,0.036493915929767175
39523,0.042138582916718195
39524,0.03655286141755924
39525,0.032562899542793906
39526,0.05137493690866329
39527,0.043881032039630195
39528,0.05642656130397988
39529,0.06567770822612903
39530,0.028355208731352183
39531,-0.012568163419113397
39532,-0.02304526864474192
39533,-0.014531272786532639
39534,-0.04471487885203767
39535,-0.044702354787794725
39536,-0.048796705256832745
39537,0.007721664265290487
39538,-0.003168698948482528
39539,0.020354431771207087
39540,0.016601670177062478
39541,0.048718952163994717
39542,0.04650437685131116
39543,0.059903660985631574
39544,0.1304834692396669
39545,0.11052133973679701
39546,0.10524447638112286
39547,0.09382437245685427
39548,0.10234573988393184
39549,0.11451471213103666
39550,0.13694638110272495
39551,0.127118134835493
39552,0.09964148738292541
39553,0.11954778500766193
39554,0.1450003766021928
39555,0.12613598211275934
39556,0.02384849311947386
39557,0.028960580767973792
39558,0.045607978624556046
39559,0.025691093929220178
39560,0.017936455560051953
39561,-0.004554649556862312
39562,-0.009346890538289254
39563,-0.0010633386830778786
39564,0.006556711886688159
39565,0.04037038048132344
39566,0.04030490917149048
39567,0.0539842467639651
39568,0.05833919955426959
39569,0.0654019238382996
39570,0.06227892570910255
39571,0.06360598007460591
39572,0.057197701322234534
39573,0.06252003846994716
39574,0.05469807486302507
39575,0.065539501943834
39576,0.05893627043055726
39577,0.05973290142305256
39578,0.06129135405304866
39579,0.060146410438905555
39580,0.06001788343782966
39581,0.06763592965429882
39582,0.05762020489578565
39583,0.06616421206071069
39584,0.06527862384633079
39585,0.0720809047023512
39586,0.06619026947681883
39587,0.06638820828014823
39588,0.07242494965996318
39589,0.07210714564680432
39590,0.06892654191891547
39591,0.06395453651561811
39592,0.06553431627052794
39593,0.06451460088335823
39594,0.07509673964390823
39595,0.0770613480048737
39596,0.07199401634789154
39597,0.07067218943120857
39598,0.07033977587587609
39599,0.07122799080530676
39600,0.07330365662212536
39601,0.07261589625706431
39602,0.07229287172182378
39603,0.06982500078253377
39604,0.06967076286579818
39605,0.0690716327569171
39606,0.06911392241152975
39607,0.06894943449527353
39608,0.06975422982201873
39609,0.07017460509784322
39610,0.07289318709338025
39611,0.07308747298726315
39612,0.07329508903122847
39613,0.07342391570241084
39614,0.07348291546102581
39615,0.07159601159305955
39616,0.07318760222940082
39617,0.07536765847184354
39618,0.07626529703502523
39619,0.07641744191370461
39620,0.07616857569144622
39621,0.07808698357953538
39622,0.07711720392291381
39623,0.07800876978284388
39624,0.07683591752709706
39625,0.07503571836365848
39626,0.0736944988379689
39627,0.07614957413770511
39628,0.07504599241833443
39629,0.07490682660022412
39630,0.07285872630244206
39631,0.0755169131836076
39632,0.07531976524909567
39633,0.0766449085360003
39634,0.07673274694323083
39635,0.07758781168322908
39636,0.07728765642019816
39637,0.07667667351987228
39638,0.08124887669042499
39639,0.08279321903387415
39640,0.08422767538638494
39641,0.08322014802126429
39642,0.08478021407302419
39643,0.08327780252694714
39644,0.08370177137836451
39645,0.08394605177131871
39646,0.08467193432424885
39647,0.08480146175638693
39648,0.0864174769373586
39649,0.08240673187898638
39650,0.08325415927589623
39651,0.08116189241472134
39652,0.07991900026571057
39653,0.08034616999653194
39654,0.07862736767827166
39655,0.07513150360817665
39656,0.07326480061495548
39657,0.07275491415072913
39658,0.07350101976967789
39659,0.07397441041234336
39660,0.06785087380712719
39661,0.06635259628770993
39662,0.06518655788140813
39663,0.06244456564948768
39664,0.05710476724405562
39665,0.05519838917678833
39666,0.055822458001278524
39667,0.05805351042782688
39668,0.05350025288641533
39669,0.05635263898413814
39670,0.05810696477043946
39671,0.06072898369624033
39672,0.06008765222231171
39673,0.05876006035365042
39674,0.05871572112116233
39675,0.05846126938214489
39676,0.05804042347979995
39677,0.057401353414090556
39678,0.053148025854808364
39679,0.061415932563014836
39680,0.059611322590934386
39681,0.05954411884919398
39682,0.04645649060317969
39683,0.0576809259106532
39684,0.07186177305298387
39685,0.0614637375850671
39686,0.0741579248981767
39687,0.06657042947349398
39688,0.05211141794260452
39689,0.06320481982026162
39690,0.06483764376311969
39691,0.06866327386929298
39692,0.08409280294906316
39693,0.08767622044335158
39694,0.09401722428660104
39695,0.08433294400460642
39696,0.035144585391084934
39697,0.042269705772147684
39698,0.03556988191491013
39699,0.04643776729092387
39700,0.05580430267083508
39701,0.09325076258347578
39702,0.12353621593076214
39703,0.02668343683274115
39704,-0.04855732769456654
39705,0.024560091607351228
39706,0.08886833726228152
39707,0.08348820149234548
39708,0.04208940985349277
39709,0.06365549733919496
39710,0.05173086624605009
39711,0.050390697380695564
39712,0.07806293308206629
39713,0.0557622519185416
39714,0.012000034920323352
39715,0.037490799855495895
39716,0.041545773761399056
39717,0.05500341909120511
39718,0.06041721554424971
39719,0.04993543307262363
39720,0.04978730555879214
39721,0.05744692741211587
39722,0.056387532638663924
39723,0.047815496699543124
39724,0.0411638484644614
39725,0.04955921203870922
39726,0.05035919269328289
39727,0.04466815716419262
39728,0.046581607996041295
39729,0.051794819640999454
39730,0.059945088101860264
39731,0.06503946609169675
39732,0.061460611926203716
39733,0.06575616875769533
39734,0.06914155422977857
39735,0.0648870762111569
39736,0.06375453561988946
39737,0.06312279327220147
39738,0.06625405403240148
39739,0.06640083548147246
39740,0.06648747726193446
39741,0.057955583912079264
39742,0.057869604602061135
39743,0.05798068453435382
39744,0.05345662064371911
39745,0.05528466270232564
39746,0.05845854052766886
39747,0.05981769896183091
39748,0.05956622904634368
39749,0.05805056950196698
39750,0.062044761631469006
39751,0.0663340246724553
39752,0.06344039390638868
39753,0.05872582503026402
39754,0.05762715159388108
39755,0.05284028433109755
39756,0.06246901121557611
39757,0.06353873283119
39758,0.05868735028861056
39759,0.06147983908316329
39760,0.06197557032202272
39761,0.06145281112594741
39762,0.05768848989623613
39763,0.061886082650348506
39764,0.058793498599392605
39765,0.05604244195998021
39766,0.052660835572009165
39767,0.051353544285828966
39768,0.05115612108276762
39769,0.05345060078091685
39770,0.05570777968257631
39771,0.05599697688947362
39772,0.06226600043506068
39773,0.05876951862551997
39774,0.061259936413684754
39775,0.06289174623465389
39776,0.06194982745327118
39777,0.06305509932318966
39778,0.06294137850047092
39779,0.06204472023345831
39780,0.06091657468291135
39781,0.0575359352628119
39782,0.057439987144418
39783,0.05878552333039611
39784,0.05740845149288372
39785,0.05704046085128528
39786,0.05867821424127153
39787,0.05942472653489298
39788,0.0587800772107895
39789,0.058749951494334374
39790,0.056653745433182
39791,0.05466790044930358
39792,0.054380712243308336
39793,0.05250643431265687
39794,0.05322458244076614
39795,0.05270399197682553
39796,0.052905673830153765
39797,0.05411845762629479
39798,0.05296810822727255
39799,0.05418291942241897
39800,0.05687670698434952
39801,0.05713542359266403
39802,0.05769650896119368
39803,0.057856988879037674
39804,0.05629142678021864
39805,0.055980933938566076
39806,0.056724597803765174
39807,0.055879915433576365
39808,0.05557237217808589
39809,0.0544891196118049
39810,0.05374259781462162
39811,0.05432489570520632
39812,0.057091438051679995
39813,0.060380915170646345
39814,0.05346062334707326
39815,0.04842726681090586
39816,0.05177060907202523
39817,0.05455079116131289
39818,0.07501389831824254
39819,0.05345758125041434
39820,0.05461691638259479
39821,0.06353309591103772
39822,0.056032434308591485
39823,0.058051285321396334
39824,0.05736116920770827
39825,0.06401127787287822
39826,0.057719154055781034
39827,0.0590457733717552
39828,0.059615183494564905
39829,0.08448898677139442
39830,0.08521189800699433
39831,0.08636259675779241
39832,0.06372117984705397
39833,0.10555744462239934
39834,0.09470960547307644
39835,0.09561491982233929
39836,0.08840991065772034
39837,0.11351472886755531
39838,0.11297708993959234
39839,0.10112746972679773
39840,0.10506794997872151
39841,0.10041172733293378
39842,0.09902497763361398
39843,0.09046699628658933
39844,0.08945538418542291
39845,0.09651944780978718
39846,0.10674224583036583
39847,0.12986103916263922
39848,0.13949736538031296
39849,0.14359284860359667
39850,0.17780371977351456
39851,0.16601023826962769
39852,0.11216223273841325
39853,0.08902062200741973
39854,0.06377092849325695
39855,0.038955851371273914
39856,0.0589276863400291
39857,0.0673049854565169
39858,0.10921464318084365
39859,0.014764010361618105
39860,0.11832883221190217
39861,0.06494160233174649
39862,0.09972026007374483
39863,0.16401263731138838
39864,0.1249157368652497
39865,0.11630529268609377
39866,0.1069009263580369
39867,0.06025735948367512
39868,0.04749109582340594
39869,0.039251286208230166
39870,-0.03135601803825849
39871,0.0850613072388177
39872,0.055028076846068585
39873,0.06204899663936047
39874,0.13360200582966938
39875,0.11874567748630534
39876,0.08467950349234823
39877,0.10221013674933827
39878,0.12135288762396162
39879,0.10766528386073364
39880,0.09147222060533558
39881,0.06811605971499166
39882,0.01987236193046038
39883,0.019817506750988895
39884,0.03347551263499547
39885,0.04653348432388397
39886,0.06406061850775724
39887,0.0337046391829153
39888,0.053471749179428624
39889,0.06567282392430066
39890,0.07536896998068617
39891,0.08208052798680568
39892,0.0753483053228475
39893,0.08435264148368499
39894,0.09189728336146408
39895,0.08262840559161592
39896,0.06825424915647008
39897,0.07218877293923681
39898,0.059099781671512
39899,0.053216472873009076
39900,0.07204684381270392
39901,0.039614630996105654
39902,0.026583084602581557
39903,0.05858330932398481
39904,0.05330788030652382
39905,0.057212947408250586
39906,0.07339658417475423
39907,0.10638421696998815
39908,0.1109609797743792
39909,0.09759690064313474
39910,0.08388360166462859
39911,0.10058332039224484
39912,0.07301819097498959
39913,0.05357364162913285
39914,0.11062165387405608
39915,0.11152290526795498
39916,0.150541825366337
39917,0.1255816966489325
39918,0.06410548100636553
39919,0.07512589922124788
39920,0.10083143830206531
39921,0.08668949264334205
39922,0.07083283933182283
39923,0.07372608897626014
39924,0.09341716025176497
39925,0.09014775961617913
39926,0.08642095980196385
39927,0.0816057206365395
39928,0.09473244233270131
39929,0.07824224313702945
39930,0.07716885227003135
39931,0.0780079770469413
39932,0.07562910837708271
39933,0.08356395258947866
39934,0.08761381391115067
39935,0.08948974815752382
39936,0.09702749438537578
39937,0.10856894844180869
39938,0.09645576816605168
39939,0.09639017474180595
39940,0.08344455230048102
39941,0.08748172651901914
39942,0.0750772532614124
39943,0.056764251709426124
39944,0.043242397269483396
39945,0.04104256373565392
39946,0.055613262160866685
39947,0.03064836102614995
39948,0.025039846305450177
39949,0.018098897603671647
39950,0.0046820666915497
39951,-0.00894173527224101
39952,-0.0009708129543697592
39953,-0.010220179670261993
39954,-0.0077984738739240445
39955,-0.0007645775502487357
39956,-0.004310009631322854
39957,-0.0011489644807735843
39958,0.004945024758775776
39959,-0.001742235682534511
39960,0.008061161679464893
39961,0.015430834843209479
39962,-0.002956915888476002
39963,0.0014323215062068849
39964,-0.00899137814436929
39965,-0.012363885902191767
39966,-0.0008520685018833137
39967,0.0028796699620197894
39968,0.020281950738025703
39969,-0.003283408998613447
39970,-0.01593291174686557
39971,-0.012489174914988433
39972,-0.0840767453600029
39973,-0.041515802294898874
39974,0.015066792911442278
39975,0.0036017223618212742
39976,0.03380487855414439
39977,0.012212065427916616
39978,0.00835518307858709
39979,0.022368866208330656
39980,0.019349002684915302
39981,-0.01771836722260843
39982,-0.009505760553580761
39983,-0.019838181745234003
39984,-0.00566153154096875
39985,-0.010278386558566506
39986,0.00028231615263659554
39987,-0.016619403347365835
39988,-0.014566857175816801
39989,-0.027266580603572465
39990,-0.036424825406933224
39991,-0.04311619088543691
39992,-0.041997619782560835
39993,-0.038959148049169605
39994,-0.034667556080967804
39995,-0.021120446743386652
39996,-0.024153788272891913
39997,-0.022517710321001246
39998,-0.04321293706459574
39999,-0.037103487897402074
40000,-0.03761842976879372
40001,-0.04070105902649493
40002,-0.04193456718540623
40003,-0.043704822227007445
40004,-0.03826112346752111
40005,-0.038108445760288316
40006,-0.04300715302091469
40007,-0.0445126516176413
40008,-0.04513862743997692
40009,-0.05164113368109483
40010,-0.04418482568151912
40011,-0.04582447953413325
40012,-0.04537795109364409
40013,-0.045978188318248896
40014,-0.04353579590885355
40015,-0.04383056002053412
40016,-0.04358245895713689
40017,-0.041106714478354185
40018,-0.043840618029919
40019,-0.04853158822646095
40020,-0.05029618332274899
40021,-0.048711483174842404
40022,-0.03861547949577694
40023,-0.03936970209324144
40024,-0.026819635387652443
40025,0.0074461634064978965
40026,0.007329448352514995
40027,-0.003269262210534696
40028,0.00671623830749275
40029,0.005846250744930746
40030,0.007972993704009262
40031,-0.0011862117317410618
40032,-0.009190886984293021
40033,-0.03046386828074267
40034,-0.020290532962823987
40035,0.008756891381568037
40036,0.019877424894799534
40037,0.011666805208783652
40038,-0.0004511316694517011
40039,-0.0052452775837258745
40040,0.0027811140999934297
40041,-0.008778973734942677
40042,-0.028629631500628597
40043,-0.026579752849418114
40044,-0.016986744820375703
40045,-0.022737760825743348
40046,-0.003484795951243548
40047,0.015504311681277954
40048,0.017488279002666644
40049,0.00773634174789678
40050,0.012076384992584397
40051,-0.005103285725965826
40052,0.011845198282201696
40053,0.028077673854430107
40054,0.028921424346482462
40055,0.05228306875342942
40056,0.04775127388494724
40057,0.0363359687457828
40058,0.031148398342658916
40059,0.02153029504264759
40060,0.021651915866537873
40061,0.021291712297548955
40062,0.015287628928915402
40063,0.01901241776326174
40064,0.02288060576600227
40065,0.02416979822228346
40066,0.016938518040661217
40067,0.010924128513980016
40068,0.01129057329294916
40069,0.01222978634293063
40070,0.008932044993431209
40071,-0.0067366284145706406
40072,-0.006151525741169223
40073,-0.012641956589894122
40074,-0.013477593864746774
40075,-0.015564472081364331
40076,-0.014580318633734133
40077,-0.018237996518529847
40078,-0.012807175191706384
40079,-0.012135207961268692
40080,-0.010192684397520503
40081,-0.007961749249987134
40082,-0.01606888537075611
40083,-0.019290252492672553
40084,-0.019219880096449347
40085,-0.023060363191194092
40086,-0.022762494516471807
40087,-0.022592372868995316
40088,-0.02049597857872074
40089,-0.022672977858351227
40090,-0.027876373961692055
40091,-0.02686491462913869
40092,-0.027045793728025336
40093,-0.02902849231178138
40094,-0.03166286762441029
40095,-0.028203480345101867
40096,-0.030976975054826876
40097,-0.029155257506106928
40098,-0.028264209162796625
40099,-0.02628484352627416
40100,-0.027891863684122324
40101,-0.023950631704274097
40102,-0.024917323932070138
40103,-0.025105805294909536
40104,-0.026557998688250557
40105,-0.022270375499896324
40106,-0.019827715857624318
40107,-0.01678614259648191
40108,-0.017106628971290665
40109,-0.02001229420877964
40110,-0.0191324650311418
40111,-0.02182375090692472
40112,-0.022368852756131357
40113,-0.022355419738027564
40114,-0.022546192151000267
40115,-0.021411837335346247
40116,-0.02296405033559138
40117,-0.022982677955765165
40118,-0.022230838986760298
40119,-0.021730103054457342
40120,-0.022831592599426
40121,-0.022540341498838063
40122,-0.02319244780808012
40123,-0.024308145009765077
40124,-0.031413438155730694
40125,-0.02923937714964348
40126,-0.03641500533303951
40127,-0.04201280718873891
40128,-0.0424549220687612
40129,-0.03669464481091135
40130,-0.06198900271826485
40131,-0.06660244568195571
40132,-0.05884414120567673
40133,-0.0532102454441995
40134,-0.047528281815156545
40135,-0.04487370795481069
40136,-0.05339343213195982
40137,-0.05395723625429323
40138,-0.04885186563564697
40139,-0.04463254473016078
40140,-0.039901625086181176
40141,-0.045281847759786345
40142,-0.0450397909027518
40143,-0.03606452636354131
40144,-0.02139414683263384
40145,-0.01615234191620877
40146,-0.013524017425901473
40147,-0.0211861041691759
40148,-0.022769907352179666
40149,-0.021151024961687713
40150,-0.02200933507893337
40151,-0.023369430132951327
40152,-0.016310236578463328
40153,-0.009560881342632757
40154,-0.011089973163834461
40155,-0.006428739937270007
40156,-0.012434295012761571
40157,-0.012351697831332257
40158,-0.014280610237462719
40159,-0.014705068836449758
40160,-0.010199781019230655
40161,-0.016714234591706026
40162,-0.016190944388831723
40163,-0.024505258466417858
40164,-0.020041135414290343
40165,-0.02611757501940354
40166,-0.02805990026944237
40167,-0.03014464452279019
40168,-0.035290976723989384
40169,-0.02834108482679922
40170,-0.023675978658828013
40171,-0.0188229237769478
40172,-0.03615404020783322
40173,-0.03573422788093647
40174,-0.05211532707365333
40175,-0.058909568954853574
40176,-0.06620679494362956
40177,-0.055284321823207555
40178,-0.06852868319756195
40179,-0.062046258252306793
40180,-0.047758114155663445
40181,-0.04754753404731606
40182,-0.04830124136871501
40183,-0.04565794247361657
40184,-0.03636598193526304
40185,-0.03762082997501029
40186,-0.029211849927945153
40187,-0.016436447866506852
40188,-0.010417927896196527
40189,-0.013313562956501379
40190,-0.00638264654841273
40191,0.0078035142497575125
40192,0.0027341255890280048
40193,0.009019128801071915
40194,0.010818623423524125
40195,0.007647443870723537
40196,0.016368968281035356
40197,0.02245125431637307
40198,0.026693384497993175
40199,0.02620109157991907
40200,0.004232172495405466
40201,-0.003865400419294519
40202,-0.04164633240881185
40203,0.01762702029724547
40204,0.025287554899801945
40205,0.04593956458503229
40206,0.049127011355038414
40207,0.07684746835596187
40208,0.07017896343143348
40209,0.05388981104365739
40210,0.031856230616175
40211,0.03145579719905336
40212,-0.03075546234180623
40213,-3.397733245722595e-05
40214,0.02840057273620751
40215,0.05445629113011598
40216,0.035581715141117645
40217,0.01734554694507376
40218,0.009629778963758173
40219,0.026623117736089885
40220,0.01598439181559962
40221,-0.004135209695920739
40222,0.021537762176928675
40223,0.08787376702838516
40224,0.027466176964882898
40225,0.04746690429822329
40226,0.004901894804138661
40227,0.0007936311953971216
40228,0.01682366020660066
40229,0.020871598395832004
40230,0.04259903168974026
40231,0.03618675169550123
40232,0.0416808574674081
40233,0.03688033700407061
40234,0.03968719361101882
40235,0.02977139767780322
40236,0.04636160286290675
40237,0.044534131268007045
40238,0.04802327419767957
40239,0.05535709691167767
40240,0.05002703950541749
40241,0.04843184863745399
40242,0.04634235422196269
40243,0.052006002009567134
40244,0.05160783010807994
40245,0.050681810643865635
40246,0.05016482138312244
40247,0.04549391849652673
40248,0.053641280715267435
40249,0.04858363989984332
40250,0.05294677420537137
40251,0.0582717139626376
40252,0.055739769373861055
40253,0.06679716258513094
40254,0.06094091302876187
40255,0.04962252996107169
40256,0.04347812039787137
40257,0.043350583754933586
40258,0.04790417676837632
40259,0.06385988240017025
40260,0.062031610454939545
40261,0.06868862146488187
40262,0.03897912049696843
40263,0.044164807022786925
40264,0.05639740414406395
40265,0.05062775196392773
40266,0.050003102394104146
40267,0.06732937459131866
40268,0.06782345669704225
40269,0.06675711069643848
40270,0.06493477970312175
40271,0.05427628896193228
40272,0.05583850348367136
40273,0.06341567201960613
40274,0.07527900828697666
40275,0.07966984639493474
40276,0.0857512053125714
40277,0.0888093012692484
40278,0.09326912267801558
40279,0.11752376885279811
40280,0.10316027073779806
40281,0.08992123668449054
40282,0.09832672682322606
40283,0.10071011845512004
40284,0.10477434897607807
40285,0.10564179091886625
40286,0.10967626688554169
40287,0.08764365184606436
40288,0.08178741263527321
40289,0.0894654581121611
40290,0.08342136027510606
40291,0.08348851546582876
40292,0.08131372054572139
40293,0.07673251660822125
40294,0.08180094842192828
40295,0.07807840157427723
40296,0.07030699375007306
40297,0.07791374769902767
40298,0.065873631024881
40299,0.05653531884729605
40300,0.0471501066948834
40301,0.0427132364258733
40302,0.04102534307594095
40303,0.05020919317818906
40304,0.048136287745564076
40305,0.03546028777264794
40306,0.05471710125428057
40307,0.04141409733930017
40308,0.04706609416799143
40309,0.05094345384951543
40310,0.05496648332852456
40311,0.0385444045395607
40312,0.0394599662319873
40313,0.010930398106845651
40314,0.02558880155987936
40315,0.01744193986475333
40316,0.007961248353129523
40317,0.016314052241331284
40318,0.01271393122020189
40319,0.02905504551942836
40320,0.024256954024399015
40321,0.024061376461187993
40322,0.0352838323088722
40323,0.02630684562971118
40324,0.022789245083300685
40325,0.02710420306915933
40326,0.030797679700255477
40327,0.05062447299792941
40328,0.04271019253032031
40329,0.035132202950978304
40330,0.03880333348933867
40331,0.03614214610724482
40332,0.03667788369474886
40333,0.023833331609252613
40334,0.03364290735200888
40335,0.04263840130176836
40336,0.05123231803157495
40337,0.038035801182771264
40338,0.03350871008639085
40339,0.04020173086163979
40340,0.0424255992239387
40341,0.03893579012650869
40342,0.038648239022860485
40343,0.04412467022448365
40344,0.043974548308665
40345,0.04525487183092639
40346,0.0426227322402664
40347,0.035277160521435064
40348,0.024971986141218108
40349,0.033084614235575564
40350,0.033912827494738076
40351,0.03713378581851965
40352,0.02317036178702224
40353,0.04261850393513898
40354,0.04894088832198666
40355,0.047819398990001656
40356,0.039493164969911176
40357,0.038134348859488396
40358,0.05586653163093387
40359,0.055203022549429104
40360,0.04336727274008915
40361,0.02323382028316265
40362,0.006753980714921531
40363,-0.007122943132787959
40364,0.007493720070429358
40365,0.0006366540643592622
40366,-0.0024150523737482554
40367,0.006564977974942042
40368,0.017560616215029093
40369,0.0049420648065300445
40370,0.00705448895436931
40371,0.012123476160974856
40372,0.010154182883226478
40373,0.007451252759367052
40374,0.008245354594358227
40375,0.00955528765874024
40376,0.013198487549725562
40377,0.01355921316306962
40378,0.011006418395680345
40379,0.014775383832747705
40380,0.013300962673442251
40381,0.014651749557747416
40382,0.019413107651324757
40383,0.021530631161391266
40384,0.021108338751371816
40385,0.021034835870799705
40386,0.019386722887606858
40387,0.01914465465638509
40388,0.014903793228482393
