,v_ams_bin
10720,-0.07440620019641309
10721,-0.09632800808944861
10722,-0.06097167859220132
10723,-0.1272776775186426
10724,-0.10055116157084329
10725,-0.13842225911157288
10726,-0.08174947775041967
10727,-0.1189179196518325
10728,-0.11916892324395077
10729,-0.010283500873747513
10730,0.026232999370524868
10731,-0.10224235490950545
10732,-0.07430950548660147
10733,-0.03509838504959202
10734,0.018159493748131965
10735,0.027955107301575282
10736,0.10962058332245822
10737,0.03324686817403671
10738,-0.09175562250128028
10739,-0.13665389329075583
10740,0.02011104650721699
10741,-0.08717180983197112
10742,-0.028017495188325393
10743,-0.06891769016743846
10744,-0.13414266467437347
10745,-0.049991700682687296
10746,0.02704782229685002
10747,-0.04002798057666189
10748,0.016012917607860395
10749,0.002320595507737288
10750,0.05088198515927608
10751,0.08182577287217108
10752,-0.028436300696591258
10753,0.12215059955037955
10754,0.12509340070277916
10755,0.04718830712429094
10756,-0.012790646073677997
10757,-0.035260269885440135
10758,0.06578731619430658
10759,0.0381255752022758
10760,-0.02103761417049764
10761,0.030469721448207927
10762,0.058667850835819824
10763,-0.00734145729780728
10764,-0.04912982197786553
10765,-0.015166135668968489
10766,-0.04180291776205778
10767,-0.02317707764599277
10768,-0.08370573182365329
10769,0.0008730650763298514
10770,-0.047260895836891824
10771,-0.04768873441380475
10772,-0.03961574475441464
10773,0.010302554817706006
10774,0.01394070977918958
10775,0.02484653458967473
10776,-0.0013627079495917849
10777,0.045433589465217694
10778,0.015039087653861652
10779,7.141420765651232e-05
10780,0.02603366941937055
10781,-0.031122562913865257
10782,0.012879709810834881
10783,0.057568328144643716
10784,-0.003926846736232848
10785,0.0556047601538836
10786,0.006178633731416311
10787,0.09963636379055552
10788,-0.07550063798543659
10789,-0.041528511048637945
10790,0.05145711191280696
10791,-0.01590294219358146
10792,-0.0033216873928135814
10793,0.0023859207720657565
10794,0.02361254562659275
10795,0.009751810191431502
10796,-0.000541916540908639
10797,0.02509309511086657
10798,0.058132326685734786
10799,0.07143902871225587
10800,0.020848296250826962
10801,0.04349129034784685
10802,0.04830144666547537
10803,0.043642374182808585
10804,0.011341259155451205
10805,-0.01620081403267391
10806,0.017654521495689367
10807,0.03851536403728954
10808,0.0709905777615336
10809,0.08871926105058571
10810,0.08121098880194169
10811,0.07237694008590972
10812,0.09827714406924891
10813,0.032179587104805805
10814,0.08062174448928917
10815,0.08434507349453198
10816,0.03921823829011461
10817,0.02788260382306287
10818,0.038914562633679824
10819,-0.009596484045717432
10820,-0.04971394973547141
10821,0.02768818549497065
10822,-0.008743294310813186
10823,0.06467403791975626
10824,0.07923361548402318
10825,0.03329545415529603
10826,-0.04477673448590391
10827,-0.017299662281920168
10828,0.002184202425738765
10829,0.0660146026043459
10830,-0.032166788983958326
10831,-0.0015489574445422716
10832,-0.014676958258287263
10833,-0.06414391691576507
10834,-0.033893223471694364
10835,0.06994613534235597
10836,0.05891779545427834
10837,-0.01824620759933883
10838,-0.05200138270401436
10839,-0.042545274350647935
10840,-0.061873424803871147
10841,-0.05344004179184737
10842,0.004459375531602527
10843,0.06416671681429649
10844,0.011595157112725789
10845,0.03983972845153046
10846,-0.0005202994793928606
10847,0.029947360638323185
10848,-0.002365683142090007
10849,0.07581954367381089
10850,0.12069257381472409
10851,0.055457689593378726
10852,-0.01714815745916502
10853,-0.014535276084110316
10854,0.0014006723908506352
10855,0.05767311849144232
10856,0.04388560951099746
10857,0.03274955955114104
10858,-0.018802761975197934
10859,-0.0381573149985883
10860,0.06656501412863373
10861,-0.060977708009414724
10862,0.0029741196546749747
10863,-0.012488405239881357
10864,-0.0643127061718684
10865,0.03639187782140996
10866,-0.04922348625759026
10867,0.03635583853379821
10868,0.012008767010167183
10869,0.060172329917249204
10870,0.08827678083422033
10871,0.029409151241539238
10872,0.07487813634442336
10873,0.07451034327731337
10874,0.08182585853170822
10875,0.06292599282829352
10876,0.050935124923867287
10877,-0.020960556991651055
10878,-0.03957375086977431
10879,-0.010554409413114928
10880,-0.04335273833093369
10881,-0.02215105151797816
10882,0.00525263578119772
10883,0.002063716825470966
10884,-0.005982004296536942
10885,-0.013627979587661036
10886,-0.02960653082826886
10887,-0.012546159858175338
10888,-0.004969312245083899
10889,-0.005747780508323395
10890,-0.022595425963572155
10891,-0.00982271865134252
10892,-0.004757766027358459
10893,-0.01117398810403083
10894,0.03491726142791123
10895,0.009927989436391413
10896,-0.03747335758125841
10897,0.01689712987102629
10898,-0.046511036632296957
10899,-0.0150793927667157
10900,-0.10337495755137356
10901,-0.04094490316552256
10902,0.0612978794610652
10903,0.020654985075639502
10904,0.10689309480207287
10905,0.011077803867536443
10906,0.052817507316446355
10907,0.10067926739619487
10908,-0.03843141505598222
10909,0.021292932781679666
10910,0.04348578474530751
10911,0.0255425728092138
10912,0.020113973523603494
10913,0.023031426583030295
10914,0.01801760318594916
10915,0.09985234636325074
10916,0.04773989679722428
10917,-0.022867931694784873
10918,0.03361563848453704
10919,0.013352335414588287
10920,0.05541584511784902
10921,0.027730203536268073
10922,0.01932149955063775
10923,-0.04484408315612566
10924,-0.003618113688426211
10925,0.009779021471154049
10926,0.02438833479434975
10927,0.05584920620977182
10928,0.06117132797362752
10929,0.010659906349950482
10930,0.007442419660174178
10931,0.03493219655372918
10932,-0.014065891567757803
10933,0.030042115975094673
10934,-0.026136274407002735
10935,-0.06775623290791717
10936,0.06708415913781048
10937,-0.04747132189799122
10938,0.14120244531005074
10939,0.1045124992342682
10940,0.07766628495675344
10941,0.10788511002845136
10942,0.12501835424050703
10943,0.13751441808066872
10944,0.14538873380564768
10945,0.1118984223842648
10946,0.11632391994854215
10947,0.15596967597422845
10948,0.10993875942848243
10949,0.10074907282168558
10950,0.10767429559517565
10951,0.1689090736958084
10952,0.09603649875013343
10953,0.2273913711225794
10954,0.0511869397879455
10955,0.14023652758705674
10956,0.06855992240338238
10957,0.053395393857017
10958,0.09468258487836648
10959,0.08663699782930333
10960,0.07074437660572716
10961,0.06827068213118363
10962,0.08738134484245755
10963,0.03899140554632416
10964,0.03289336833532627
10965,0.02287180123114333
10966,0.05109420316500014
10967,0.006161222423619137
10968,0.033001766363335974
10969,-0.04935096187086361
10970,0.07698085263671339
10971,0.05831136475369944
10972,0.0590783916338968
10973,0.10447480420063182
10974,0.10077772601943305
10975,0.14299270589319923
10976,0.02248003120865974
10977,0.027947529057810627
10978,-0.06275074670210087
10979,-0.02468616866767713
10980,0.023817689422641786
10981,0.04487916179088185
10982,0.03295422214726896
10983,-0.012476554499402121
10984,0.021393873918072445
10985,0.06645540356850997
10986,0.008804973041036775
10987,-0.0160787424304396
10988,0.014887433426511817
10989,-0.09947523806113427
10990,-0.04004472363012977
10991,-0.012503851647113427
10992,0.004617685214006274
10993,0.004797929755669717
10994,0.06227793389427951
10995,0.024616711124482688
10996,0.03163377874761167
10997,0.032235735010716714
10998,0.038073887481640714
10999,0.025589932545098948
11000,0.031575161357413006
11001,0.0069995695064551736
11002,-0.007551665789592215
11003,-0.041454121052877116
11004,0.08795658007720811
11005,0.06425418783725842
11006,0.04983463752561262
11007,0.08068036301677378
11008,0.06975494249189731
11009,0.028305623245606152
11010,-0.05051551723242003
11011,0.017049639783007435
11012,-0.020189730466579396
11013,0.06165472805928737
11014,0.09168915845236672
11015,0.013882251722579626
11016,0.11161818554242836
11017,-0.043231729440536625
11018,0.0037378634119111243
11019,-0.06480194541234621
11020,0.0015022446772333877
11021,0.02712934082755083
11022,0.06875294463737386
11023,0.06668473481987616
11024,0.07301324074726231
11025,0.09866894120968446
11026,0.03926329525679656
11027,0.06755148941419234
11028,0.04795264704504092
11029,0.07432454419570818
11030,-0.05225350067489595
11031,0.025665156019940065
11032,0.005462488220262213
11033,0.0014048370320211678
11034,0.004109766480919207
11035,0.030262983744860403
11036,-0.02296023433953947
11037,-0.013095013013693643
11038,0.05865774298562609
11039,0.12539103629384152
11040,0.10151463578072306
11041,-0.02419776200150407
11042,-0.014717944018060628
11043,0.0005696319137575359
11044,0.0311554253711498
11045,0.02023588884908658
11046,0.06335761383074581
11047,0.01617061186353498
11048,-0.042513356776439415
11049,0.06395205869021828
11050,0.04350541827914341
11051,0.04831408503542565
11052,0.0813679695588645
11053,0.10529590082885816
11054,0.07644903346920533
11055,0.01686766534996921
11056,0.054663280642411806
11057,0.0325045628945617
11058,0.021653613157633603
11059,0.04435346337144651
11060,0.046488763548329856
11061,0.02554604111885555
11062,0.0739755969553009
11063,-0.014085490143189258
11064,-0.0292302474414698
11065,0.08943000292775603
11066,0.10477132627256039
11067,0.01265794956160117
11068,0.05752794630783751
11069,0.014488825758361693
11070,0.07164569096152301
11071,0.037476357828257395
11072,-0.00034265852217595094
11073,0.08194012693588268
11074,0.03802941780606234
11075,-0.009967140556228979
11076,0.05292958505660765
11077,0.04220211322154535
11078,0.036574065119231745
11079,0.04830952439771198
11080,0.03589474726108852
11081,-0.03312541365840997
11082,0.02708067777181163
11083,-0.01706840048157087
11084,-0.03272946358531961
11085,-0.03556090470956408
11086,-0.010211551324553987
11087,0.02062972078072455
11088,0.06586355751944518
11089,0.020756370086396175
11090,0.06270098509270436
11091,0.0020636170937024384
11092,-0.0026948298356994273
11093,-0.018654970057716012
11094,-0.05303281501520486
11095,-0.01125261384885469
11096,-0.014054161272670129
11097,-0.03770692423945917
11098,-0.014634615439506862
11099,-0.042708864365386005
11100,-0.000755648296499236
11101,0.17630257710422326
11102,-0.11216814158397073
11103,0.1295844284092268
11104,0.2508366628552837
11105,0.01385509300070379
11106,0.07858475374751508
11107,0.09116680045229372
11108,0.028480423880751192
11109,0.03654747089427384
11110,0.0949818286465715
11111,0.04484212513860088
11112,0.06877231140494795
11113,0.09800010942647416
11114,0.08283014567357182
11115,0.06244807156740795
11116,0.08476355587599149
11117,0.04366125277937766
11118,0.058677876800747514
11119,0.08589027254275472
11120,0.1123050900803268
11121,0.07265286472658547
11122,0.03360214482593515
11123,0.02015008194731708
11124,0.05543293202349099
11125,0.09066509463125524
11126,0.08582020148309434
11127,0.09231478296179833
11128,0.06632544002359786
11129,0.07664972507651842
11130,0.01853995668040231
11131,0.06322046426730013
11132,0.022614883659188616
11133,0.062339302260434375
11134,0.03630949863565418
11135,-0.005798230293163634
11136,0.057633576825481155
11137,0.004958360657209275
11138,0.05572994586056693
11139,0.12539961090408303
11140,0.12810287512231314
11141,0.11270660728161669
11142,0.04734508859643459
11143,0.03995626174471432
11144,-0.07463384191958222
11145,0.11747253056745685
11146,0.11605697438987504
11147,0.13278806583305053
11148,0.09597000898862505
11149,-0.008398487076984151
11150,0.06009687512724937
11151,0.09463601634259575
11152,-0.00464288145121463
11153,0.0343774030751088
11154,0.04573393578874555
11155,0.05098957662896225
11156,0.007385710227796473
11157,-0.02689854737699793
11158,-0.02999398858729657
11159,0.053715590184663535
11160,0.09260321443111036
11161,0.11665878152554857
11162,0.051924901394154344
11163,0.04570262734816855
11164,0.04255147795444584
11165,0.07536081296460083
11166,0.0767411228081224
11167,0.06637080238860303
11168,-0.008289014085022445
11169,0.04001483727103482
11170,0.026844960949409052
11171,0.034876645743516184
11172,0.032401202750238896
11173,0.04016666782679221
11174,0.08291013208388623
11175,-0.015586860109046807
11176,-0.00543676406128441
11177,0.09908262867527605
11178,0.12109598868030222
11179,0.06498647760180255
11180,0.15116156742477577
11181,-0.0020661311656799794
11182,0.10495618220130971
11183,-0.03175843335977238
11184,0.030205115432048183
11185,0.19455618205498204
11186,0.1255446659633263
11187,0.12824019507959114
11188,0.07279217563321257
11189,0.0690486773567692
11190,0.08952009153816952
11191,0.1159992988138848
11192,0.10142070407453094
11193,0.1490390121174595
11194,0.16931725221507332
11195,0.10997635104608527
11196,0.1356296787115687
11197,0.18761627349975227
11198,0.18400686460195692
11199,0.11237161193798523
11200,0.16327801024839086
11201,0.11652144217747236
11202,0.13513446062973583
11203,0.13538983519361422
11204,0.11477669956425321
11205,0.11897516212380074
11206,0.11640279565938336
11207,0.15191907402812266
11208,0.11135527868804436
11209,0.044889320321955466
11210,0.11905204291638585
11211,0.1190905160985435
11212,0.11975626823069642
11213,0.06707619293837588
11214,0.0321807136282989
11215,0.04844995176831418
11216,-0.03081322192773194
11217,0.18772901715702522
11218,-0.005987496191013172
11219,0.15331945077484982
11220,0.04890841056497029
11221,0.08227734153103751
11222,0.03896615819203582
11223,-0.013070165236330568
11224,-0.012199367796859782
11225,0.0072536950089730524
11226,0.0006632093601995348
11227,0.029879648868134677
11228,0.06605906273571677
11229,0.13093668433510056
11230,0.14573841592489928
11231,0.11842285407523472
11232,0.08988214174405523
11233,0.12386166027114906
11234,0.1098460998933589
11235,0.1182406086161984
11236,0.08275107632676432
11237,0.05583779908342509
11238,-0.041552152658261
11239,0.029921052576696746
11240,0.0030290113804844337
11241,-0.029547766977412796
11242,0.06140174928412544
11243,0.09099274789966576
11244,0.051765096876785134
11245,-0.02493578844261973
11246,-0.022271616804250754
11247,-0.1547440948486939
11248,-0.22618638827278573
11249,-0.15175970760216517
11250,-0.07686447518250397
11251,0.06567436620723553
11252,-0.1131512825406208
11253,0.03788319537627617
11254,0.009182002441546936
11255,-0.002189058260447456
11256,-0.05600841851785021
11257,0.14966621177656228
11258,0.0837416155978785
11259,-0.004146586479788317
11260,-0.06720385050727372
11261,-0.051395595261505535
11262,-0.11216890575108204
11263,-0.14460396943356696
11264,0.0199029876395886
11265,-0.022683394950474334
11266,-0.002688463108488361
11267,0.028920162602322344
11268,0.023301445713890995
11269,-0.030496671292038924
11270,-0.06159182152763054
11271,-0.031687268871474474
11272,-0.10505077344343575
11273,-0.025639212154372537
11274,0.03112505320729174
11275,0.06524980628954295
11276,0.024576104893142207
11277,0.05981818696273129
11278,-0.005802632651907648
11279,0.05010719055485426
11280,0.023654406363085682
11281,-0.020781735915658163
11282,0.07400445549019083
11283,0.05702250288974759
11284,0.07081818127266283
11285,0.10140007155280689
11286,0.0788489081910407
11287,0.0890575823605017
11288,0.06467287998788997
11289,0.042350499918144165
11290,0.07406570787946304
11291,0.038819080294961214
11292,0.05455919488434002
11293,0.07337447900270525
11294,0.067465649633742
11295,0.035399086135538015
11296,-0.021243298622531923
11297,-0.12165485579726208
11298,0.09414310510195284
11299,-0.07355749713652593
11300,0.09732532959502094
11301,0.033001824719718006
11302,-0.007968931455581882
11303,-0.04505325253268366
11304,-0.0342969981955506
11305,-0.08001775808184945
11306,-0.07123453425486254
11307,-0.011126100673151786
11308,0.05289843629959906
11309,0.03591096273913562
11310,0.010143136367911542
11311,0.002156825447762226
11312,-0.024417674911548885
11313,-0.029307243981239035
11314,-0.0341445899516907
11315,0.007648064990234779
11316,-0.0006178533177758272
11317,-0.028024165572441147
11318,-0.024835280174110567
11319,0.035784413334966333
11320,0.01423837251733157
11321,-0.08811512156082364
11322,-0.10231494553870954
11323,-0.02468153871922242
11324,-0.0351987126917778
11325,-0.021532943686204474
11326,-0.005516495350264192
11327,-0.019616008690400956
11328,-0.010158187297166279
11329,0.05359900415432705
11330,-0.06598956753590864
11331,-0.15097404677589954
11332,-0.08461135297908716
11333,0.0574784377684798
11334,0.02470489573041825
11335,-0.007780222403805715
11336,0.015263804136256519
11337,0.04015729295135526
11338,-0.013873892206942538
11339,0.0071146139033518435
11340,-0.007393963579859256
11341,0.07175157719300665
11342,-0.00471732102220007
11343,-0.009809731117656775
11344,0.013455633194056588
11345,0.06819255693809308
11346,0.02557039095171589
11347,-0.04392154613531195
11348,0.09526097055186994
11349,0.1548180707903255
11350,0.06669907723047705
11351,0.08238888219663029
11352,0.0933098963711054
11353,0.08243139586768349
11354,0.11654100560854605
11355,0.04083446348907191
11356,0.047812337759778
11357,0.09786175370970775
11358,0.19188283859590008
11359,0.16820376711376064
11360,0.10807484677765385
11361,-0.06368600993937251
11362,0.011289227779420721
11363,0.06987002301886697
11364,0.11264340424253541
11365,0.12722355362317583
11366,0.04077583957919963
11367,0.0384725261290867
11368,0.006759186200799908
11369,0.04062055306386502
11370,0.035208074224409344
11371,-0.05778803173060296
11372,-0.03121529389876152
11373,-0.02690644571537081
11374,0.02185691502075892
11375,-0.0033244112345993566
11376,-0.021784723827744816
11377,0.012407997487327545
11378,0.04325890669692619
11379,0.07098064019794309
11380,0.0129693294130109
11381,0.04194658381443758
11382,0.04311391831229186
11383,-0.03768899046934114
11384,-0.03166699432530942
11385,0.05786471674108356
11386,0.040756001787851937
11387,0.0904428579761883
11388,0.11458815563797804
11389,0.05145622938475535
11390,0.00812774398834629
11391,0.014503171774639364
11392,0.04360349791082592
11393,0.03633497539922664
11394,0.037216315894395724
11395,0.058067546114586026
11396,0.014048571572529304
11397,0.04358488136457871
11398,-0.024219297728597527
11399,-0.02429093280306312
11400,-0.011151237647098581
11401,-0.013366985016958417
11402,0.012221328790771329
11403,-0.02269509924964874
11404,-0.03236265503716322
11405,-0.051203765807266856
11406,-0.07049722750007231
11407,-0.015627180992504507
11408,-0.013124440658304246
11409,-0.002335561012260852
11410,-0.052873713641771555
11411,-0.0757050712316875
11412,-0.048458711838744555
11413,-0.09279895850775824
11414,-0.08021424692617463
11415,-0.019946801906375447
11416,0.012225023254612367
11417,0.05901282441726339
11418,-0.050532774413017525
11419,-0.08597235741765817
11420,-0.06661938793280059
11421,-0.05841773974789115
11422,-0.0026599403827041596
11423,0.06467812587199448
11424,0.03247036190267415
11425,0.016003625335688883
11426,-0.05379694049042287
11427,0.023563374314348344
11428,0.03352291279648596
11429,0.08040101358714982
11430,0.02912985161978928
11431,0.022287234099682356
11432,0.07069000128558837
11433,-0.02775992828540985
11434,-0.05885072191292689
11435,-0.05151789836512226
11436,-0.0444441823635182
11437,-0.015735124571968816
11438,-0.08690316230546327
11439,-0.01933602796179575
11440,-0.010840667080426615
11441,0.03769172664115241
11442,-0.02533747565721331
11443,0.07158786457913958
11444,0.04048995960351656
11445,0.06277108757158636
11446,0.03412945222129878
11447,-0.014871754404118212
11448,-0.03211363523144024
11449,-0.03236034381330298
11450,-0.021265082050359707
11451,-0.04893819421671344
11452,-0.003336624369144607
11453,-0.007605345506864536
11454,-0.028912018113104825
11455,-0.01185539219532665
11456,-0.0725931003434944
11457,-0.0268732663477895
11458,-0.06453928795238902
11459,-0.120629509507933
11460,-0.07470181382632515
11461,-0.01799484220051944
11462,-0.06436249246723236
11463,-0.1289189107523936
11464,-0.05327954302107958
11465,0.03803463581018613
11466,0.012629063248773695
11467,0.010582395717788316
11468,-0.02414256135071767
11469,0.078953093963084
11470,-0.010288872837076255
11471,0.016847103466071957
11472,0.004148160647794448
11473,0.03841261867124703
11474,0.07183773210805545
11475,0.15497865798326194
11476,0.259681469519597
11477,0.10242571118430009
11478,0.06991952826888254
11479,-0.012635943171637493
11480,0.047904452498874955
11481,0.03003304105469027
11482,0.06165746403040799
11483,0.11198615228155054
11484,0.0683066398721926
11485,0.02531032975674082
11486,-0.07068356359367683
11487,-0.07774699842578259
11488,0.12858579900821257
11489,0.056947916098402836
11490,0.04409863187740365
11491,0.01715696736846151
11492,0.05373014265585994
11493,0.13530726639616855
11494,0.15473273427521164
11495,0.0002100083528285418
11496,0.15348506297629033
11497,0.003456308691885391
11498,-0.03562602178346934
11499,-0.06660767191126905
11500,-0.028740346113831635
11501,-0.07828885931338812
11502,-0.05903772438417819
11503,-0.042001180138164694
11504,-0.04587540265783435
11505,-0.030472544842411027
11506,-0.042715396038748146
11507,-0.06599799660608041
11508,-0.04176947221663116
11509,-0.08513737210002757
11510,-0.053685080690728644
11511,-0.08522635800455597
11512,-0.124308429353602
11513,-0.10075040157132203
11514,-0.022792381670309128
11515,-0.01818174444410928
11516,0.019047248319912755
11517,-0.060443889861020346
11518,0.04582550338800087
11519,-0.004919108412838439
11520,-0.03814561584197449
11521,-0.057920753031015626
11522,0.01888463660330883
11523,-0.014375455155308343
11524,0.021690566167698794
11525,-0.03709144768290387
11526,-0.09763728647677816
11527,-0.009799616454025599
11528,-0.05723320143353482
11529,0.06506194775940896
11530,0.057731283826608845
11531,-0.07614363808083684
11532,-0.021744686656679547
11533,-0.009860763000629399
11534,0.012133710270896117
11535,0.0555189840016075
11536,0.016037663133629376
11537,0.1519321500323197
11538,0.10704642740884247
11539,0.06294272628729405
11540,-0.03305816665174672
11541,-0.02039852275842457
11542,0.0019118921520354503
11543,0.0028908592989743895
11544,-0.05012973728224408
11545,0.025707650611408492
11546,-0.019360872222863583
11547,0.10787843291276328
11548,0.11930570674604704
11549,-0.012197511730028955
11550,-0.030180795272198923
11551,-0.13456647810700498
11552,0.01054259068978088
11553,-0.008370305747348268
11554,0.018211663994240377
11555,0.00010944197616687829
11556,-0.038576488026225264
11557,0.008736259311866439
11558,-0.03785735525568619
11559,-0.0424280632117337
11560,-0.046049639391376254
11561,-0.13455764396951048
11562,0.03368975745443779
11563,-0.0034486871033553683
11564,-0.025534825307341094
11565,-0.016438714158859523
11566,0.032729047506774536
11567,-0.011081093879507703
11568,-0.02763875877042531
11569,0.012289733678680356
11570,0.02387813046972675
11571,0.06676562510802082
11572,0.006534717615607921
11573,-0.008513770274007525
11574,-0.0263723411784387
11575,-0.006402857150405884
11576,-0.028554162406081187
11577,0.04439841500955689
11578,0.032922263532177164
11579,-0.09234151385997144
11580,-0.014822868700709431
11581,-0.002861397896584397
11582,-0.021567999304609422
11583,-0.07065055899468825
11584,-0.008465264335227474
11585,-0.052748481607483605
11586,-0.025883289030327744
11587,-0.03562553414012264
11588,-0.1527472657598653
11589,-0.14295588581796298
11590,-0.0016382753322773252
11591,-0.041382264268229815
11592,0.12438623484533236
11593,-0.04955797770191558
11594,0.06965046632503127
11595,-0.019133144412716106
11596,0.05070547508408156
11597,-0.15577036070549757
11598,-0.03254995296435058
11599,-0.031390428928090644
11600,-0.03242476068515755
11601,-0.033588018408427026
11602,-0.03255274690624092
11603,-0.04962561827992784
11604,-0.06718696094791175
11605,0.046991033247417414
11606,0.15930321380392404
11607,0.026186709819228944
11608,0.06761659394373189
11609,-0.17044738056371345
11610,0.02998358456884105
11611,0.0266672207080907
11612,-0.007441181646541603
11613,0.028440049675646853
11614,0.04835787920133377
11615,0.026154135559443504
11616,0.029654380076148127
11617,0.04042056853786078
11618,-0.01834765059780395
11619,0.03768679442568568
11620,0.032400331883310284
11621,-0.008620007154905114
11622,-0.02620028884721877
11623,0.023468936187705694
11624,0.04842373863863231
11625,0.1384504254634233
11626,-0.004961271915428618
11627,0.1788626734846352
11628,-0.14451560173267397
11629,0.07218955121186199
11630,0.04245690542640909
11631,0.004290205419828141
11632,-0.09699167780770604
11633,-0.04988074708812664
11634,0.06383367567966318
11635,0.018486491104491673
11636,0.12504460243556514
11637,0.15338994982260215
11638,-0.01028582210536031
11639,0.08881041709786586
11640,0.03680756032944019
11641,0.15786702918555878
11642,0.07850355697861201
11643,0.2358700658492147
11644,0.09789957163680618
11645,0.056739374241531575
11646,0.035189199533177645
11647,0.0573359697812757
11648,0.04984096675907461
11649,0.030634033947222687
11650,0.08807123911401263
11651,-0.026671006850353465
11652,0.04114305357359956
11653,0.0856966735956074
11654,0.047808420456712956
11655,0.06841607265943507
11656,0.1351649313132843
11657,0.10993142540559579
11658,0.1029266861281385
11659,0.07290185233412017
11660,0.03806478801714324
11661,0.1870535081824204
11662,0.20326881665624413
11663,0.0858590151751856
11664,0.0552984259039722
11665,0.13509130310920092
11666,0.16672763478751856
11667,0.06464708220667491
11668,0.0944339971928704
11669,0.09560076659052577
11670,0.1274400439102079
11671,0.1207781665019734
11672,0.17600677137241594
11673,0.16907407275224712
11674,0.13116055463857684
11675,0.07943111721050908
11676,0.09474773436575512
11677,-0.0013021526698616115
11678,0.03015149366174465
11679,0.1062765065812231
11680,0.20775576925493755
11681,0.09185463371289115
11682,0.06336395162558581
11683,0.12491806876572835
11684,0.10711895814957453
11685,0.09922225637091639
11686,0.021277171805323115
11687,0.07365742078424826
11688,0.12090423150866998
11689,0.157224222083317
11690,0.17726277796800455
11691,0.07708856357228938
11692,0.11278596659249994
11693,0.10134320678675893
11694,0.13898667932546804
11695,0.11992830937375978
11696,0.057252237581458754
11697,0.09382585621827562
11698,0.12960305424209054
11699,0.13775267139952607
11700,0.11257666213528672
11701,0.1845280979230968
11702,0.17711544852270367
11703,0.1738522731680913
11704,0.12694028708169178
11705,0.1548303462387607
11706,0.12771195292267437
11707,0.11956450919015961
11708,0.08057777307511274
11709,0.047948373283813496
11710,0.08588523407513157
11711,0.14175069709007473
11712,0.06462413332213378
11713,0.055904303786012126
11714,0.0675114513140363
11715,0.07572533609287552
11716,0.06345725347253188
11717,0.043594080272065086
11718,0.009989795610668768
11719,0.10538343962864109
11720,0.05516156404711039
11721,-0.049509686192879446
11722,0.0548854463050126
11723,0.04352645623031206
11724,0.04214366314094673
11725,0.0470413549111976
11726,0.032545010907372905
11727,0.0742547031412238
11728,-0.012846052134874806
11729,0.09444288158582992
11730,0.07293518210794991
11731,0.11037601329770179
11732,0.06606644694084038
11733,0.01730970204817477
11734,0.05159893083180073
11735,0.009675403481328733
11736,0.1793695375151829
11737,0.07309923350636711
11738,0.02820126952612422
11739,-0.003955566152633278
11740,-0.00044962372347329225
11741,0.01887895210691018
11742,-0.0026739418311653453
11743,-0.04483729876332413
11744,0.016437706622426183
11745,0.014737279047354675
11746,0.02687395499095452
11747,0.0946999262985191
11748,0.12550120589550962
11749,0.12842729690019258
11750,0.09780293085832008
11751,0.03750006481095512
11752,0.05547110247247671
11753,-0.019341410995428243
11754,0.026621011965163064
11755,0.06971556295258206
11756,0.07404526864748306
11757,0.2740977389939153
11758,0.2232633056238112
11759,0.1640448806747983
11760,0.1842818854136654
11761,0.11160749973298373
11762,0.0633533230069468
11763,0.06184023758774296
11764,0.10251978321485257
11765,0.08992115123777594
11766,0.10519236016683427
11767,0.03158358486852416
11768,0.06814386033735194
11769,0.09487397687390996
11770,0.07605086455952513
11771,0.06993745351149216
11772,0.04885770202118206
11773,0.06524109812754075
11774,0.11584653477621801
11775,0.0033977297181962546
11776,0.15595970923657484
11777,0.0999573666656794
11778,0.14377676131617473
11779,0.022611559930870107
11780,0.06302233215481404
11781,0.04878448170309232
11782,0.10386742487259275
11783,0.12192485604523011
11784,0.07376526297210811
11785,0.07626761188625908
11786,0.089683910143815
11787,0.08633970188941162
11788,0.08982828983390975
11789,0.09251035834894956
11790,0.12000858504043031
11791,0.12240028773854851
11792,0.07461412862834334
11793,0.07531549219042383
11794,0.07966381053161992
11795,0.09867432205645507
11796,0.11344498609748542
11797,0.11013121214720006
11798,0.10916851801111058
11799,0.08534815993931448
11800,0.053781004192038975
11801,0.05671366303149409
11802,-0.04165531439990972
11803,0.045189887885788926
11804,0.05043190942364174
11805,-0.006588118351425816
11806,0.020652200377721034
11807,-0.001735132631951429
11808,0.02744172552296132
11809,-0.009001830946271435
11810,-0.01999562284135499
11811,0.04107711913700623
11812,0.09063086966133133
11813,0.0721456291358082
11814,0.0780602024835323
11815,0.07142906678100931
11816,0.07455381456938834
11817,0.07762106479989853
11818,0.08144786078798362
11819,0.07627092705965934
11820,0.05675803986766152
11821,0.04148795277932972
11822,0.06495007780674855
11823,0.11483967001640108
11824,0.09905759888409978
11825,0.0752113493811196
11826,0.10128982133077934
11827,0.044091890111349424
11828,0.047895385359854936
11829,0.07536720191971723
11830,0.07870499605171749
11831,0.12343662661347905
11832,0.04711894859637315
11833,0.07500964453388853
11834,0.05421126142102419
11835,-0.002348352136666336
11836,0.0038386290050890243
11837,0.07040389195043854
11838,-0.04140301328926643
11839,0.16927998845034312
11840,0.10181921802285801
11841,0.08585780479672114
11842,0.12721077850353513
11843,0.050868097086020185
11844,0.018275623751950458
11845,0.07975174476570587
11846,0.03472591904293208
11847,0.03708818147898247
11848,0.11184776208170547
11849,0.10001562306424014
11850,0.0032351137916283787
11851,0.016936289522893153
