,v_ams
2111,0.06666803693962245
2112,0.047354374185537035
2113,0.058809700657444064
2114,-0.06635295526493931
2115,-0.011174870282315338
2116,-0.026498175813180286
2117,-0.005729955946367011
2118,0.03854723593049831
2119,0.04990495237105194
2120,0.018827631238165894
2121,0.0170367150150328
2122,0.01216345890344009
2123,0.022572317277996176
2124,0.018609194862697066
2125,0.026830022782742314
2126,0.028331854259969404
2127,-0.03369313902077439
2128,0.03657625026568945
2129,0.016134367744023763
2130,0.0328955791636666
2131,0.07194138794544072
2132,-0.048090345636941784
2133,-0.014136960987878647
2134,-0.024808873500546554
2135,0.0206741667133869
2136,-0.039244526788283246
2137,-0.041270230528667795
2138,-0.02647698782191972
2139,-0.002316742295045096
2140,-0.028715864494395345
2141,-0.006330315034561327
2142,-0.018925934152786483
2143,-0.02439790594915166
2144,0.019061654043322725
2145,0.036508834646638656
2146,-0.03676293063366008
2147,0.03915876174022074
2148,0.050505920565531146
2149,-0.01251122599611798
2150,0.08972586271913827
2151,0.18707968860505053
2152,0.04991996455372913
2153,0.05192251196124123
2154,0.0004457137661404136
2155,-0.04255400783135914
2156,-0.07746455746766315
2157,-0.02653107734239302
2158,0.05006576587541302
2159,-0.013809450979536186
2160,-0.021488102868725403
2161,-0.10508422721003419
2162,-0.030403361041164898
2163,0.12001218433059423
2164,-0.03761689368262246
2165,-0.04375244734954853
2166,-0.004841231714698406
2167,0.05607871385394016
2168,-0.09134098911908273
2169,-0.06228975449771536
2170,-0.16127845111957992
2171,0.0386249077819464
2172,0.053142007014173855
2173,-0.06981495829722967
2174,0.026590563569118913
2175,0.0467647876703732
2176,0.019158569176267043
2177,0.03909275371985274
2178,0.013497902462099504
2179,-0.08128170288184652
2180,-0.006899585329288336
2181,0.029899448794608423
2182,-0.01873447417557486
2183,0.03327554668688164
2184,0.07252801070530437
2185,0.04680474690438432
2186,0.03050286413674718
2187,0.06901739416913748
2188,0.030623375081122846
2189,0.06884500709819771
2190,0.043365705238110286
2191,0.006361873524126499
2192,-0.012206432658588943
2193,0.027886238722013814
2194,-0.07910867207203413
2195,-0.029667321806139284
2196,0.023080351707162695
2197,-0.02100057741753214
2198,-0.09617286625323816
2199,-0.09197168467634191
2200,-0.05380780144353123
2201,0.07766026959873143
2202,0.06637295965008304
2203,0.006225956219835456
2204,0.014236758689283032
2205,0.01645995488968826
2206,0.0349404390488335
2207,-0.008632366948840668
2208,-0.0007446514573661751
2209,0.11013364899626829
2210,0.006761034425544668
2211,-0.020053278313574494
2212,-0.08840704028965735
2213,-0.05720587254069722
2214,-0.07390707212329131
2215,0.009286138764580298
2216,0.06913540772053285
2217,0.02797095074356579
2218,0.06686490464120501
2219,0.018985484230871964
2220,0.04206694555448891
2221,0.039803872692267955
2222,0.0581330001726596
2223,0.025109596242568304
2224,0.07190842533083185
2225,0.08384426721878083
2226,0.07473687738109362
2227,-0.0013475474221882593
2228,0.0599769627594756
2229,0.027814315917861834
2230,0.026383245489048503
2231,-0.03071438196128925
2232,0.10252229781699075
2233,0.03955143982609991
2234,0.0163871337322049
2235,0.04510555948671896
2236,0.049201856101073305
2237,0.04760592540998308
2238,0.0702642784895256
2239,0.012539162862281808
2240,0.04541078925100853
2241,0.022233467498888028
2242,0.014857583727169815
2243,0.027061435321924114
2244,0.02685347228817678
2245,0.02441851563751339
2246,-0.0532233347967712
2247,-0.009421548694552393
2248,-0.042699097255262664
2249,0.00778486300001755
2250,0.021843485368581928
2251,0.02868878944795536
2252,-0.04185884293052784
2253,0.0035702394843577295
2254,0.06435171697577528
2255,0.07705319386700339
2256,0.05280047399435789
2257,0.04032935733901127
2258,0.11966617007726014
2259,0.023202701926160876
2260,-0.0414116795296314
2261,0.07021117811435675
2262,0.02334942177990084
2263,0.08908018299317477
2264,0.07287712247093282
2265,0.12465857863008296
2266,0.07171114566389777
2267,0.040515316592973326
2268,0.04207670770764333
2269,0.1289425020009894
2270,0.17839819803444765
2271,0.07553215940940355
2272,0.04874469577476542
2273,0.05193045430131091
2274,0.03509930393501414
2275,0.027449201481007525
2276,-0.0325048903197684
2277,-0.03876874950986376
2278,-0.03485473958569995
2279,-0.03628485108555668
2280,0.006181461767333227
2281,0.03753881257446832
2282,0.034087199937402585
2283,0.04231662525513788
2284,0.012561827939624466
2285,0.05512869132245919
2286,0.08269960589460737
2287,0.08228563954557168
2288,0.054732769349289
2289,0.07721455716619059
2290,0.07453285265371888
2291,0.02966293289646115
2292,0.05033747469634808
2293,0.03296609403132562
2294,-0.08759670468388814
2295,-0.019632708107134918
2296,-0.021202393078499117
2297,0.0144882636383236
2298,0.006597890549839573
2299,0.0126511453164681
2300,0.060010301972344
2301,0.0752405498970052
2302,0.0713278981344747
2303,0.07712006295090866
2304,0.0645925499623776
2305,0.062067214458130446
2306,0.049049583724065794
2307,0.053971196022468644
2308,0.016169646768346247
2309,0.019964676740888088
2310,0.022775853479109646
2311,0.08749702797221806
2312,0.11573420857404966
2313,0.0384581360853726
2314,0.024628846789133567
2315,0.03573306591778781
2316,-0.00287664384831038
2317,0.004255067394187177
2318,-0.023678719080931124
2319,0.02659765267477035
2320,0.018745515791030027
2321,0.1563793300730596
2322,0.13963021647603005
2323,0.10953608974636642
2324,0.05267364137729686
2325,0.1397236351352518
2326,0.0961986195678075
2327,0.14899006530896078
2328,0.08558837730930462
2329,0.02956626440231791
2330,0.08334412944995383
2331,0.17853902015941364
2332,0.15002338108580016
2333,0.08140224118380522
2334,0.0741432664826604
2335,0.09770021973136767
2336,-0.0071028066754034724
2337,-0.07696701732590247
2338,0.12896006292263595
2339,0.12674658773238096
2340,0.03302609497332676
2341,0.07995910294769856
2342,0.12770610880666783
2343,0.03849659062676881
2344,0.06519859497338376
2345,0.05231972348123573
2346,0.0825418673508152
2347,0.06241402235238329
2348,0.07993338982172649
2349,0.08559162153134528
2350,0.08686706510765631
2351,0.08624217261734275
2352,0.049130919017458384
2353,0.049273434062658036
2354,0.038470643923127754
2355,0.021923055904102647
2356,0.03279509015522691
2357,0.06961369493032413
2358,0.08167239849576241
2359,0.10913044715397022
2360,0.09223315286949144
2361,-0.0010330201998940726
2362,-0.025337513216719995
2363,0.020097803307473974
2364,-0.014805747128767165
2365,0.030132491495147778
2366,-0.06396626723537566
2367,0.04187444395730451
2368,0.06130734639401894
2369,0.037698177228142324
2370,0.004694245789365108
2371,0.08927928690923648
2372,0.07817699564967981
2373,0.08211926390683268
2374,0.046913288343821274
2375,0.13888150939940644
2376,0.1258298260751371
2377,0.04654008246076095
2378,0.0921747075401745
2379,0.09610791365760327
2380,0.04156206500877178
2381,0.020743340588921744
2382,0.0086805282047826
2383,-0.04164848944682316
2384,0.03630319966817139
2385,0.0192192582261237
2386,0.029680645239202483
2387,0.07296071494972833
2388,0.03532479599888351
2389,0.03258277916715545
2390,0.04322213902954419
2391,-0.01322135228631063
2392,-0.006521938540811682
2393,0.001311505027682955
2394,-0.007360350513879798
2395,0.03873778199323538
2396,0.06094606288779793
2397,-0.04248089045920156
2398,0.012025481637051926
2399,0.0006698788440859691
2400,0.08839721391689097
2401,0.05878266346797945
2402,0.07510774589605114
2403,0.04014866778477663
2404,0.178152137963349
2405,0.15569985256174831
2406,-0.009021506938832899
2407,0.10366697021139329
2408,0.05367572861104121
2409,0.0838591810903355
2410,0.033435017856888814
2411,0.02523374117134531
2412,0.09483768892472016
2413,0.03702942617884003
2414,0.02400770758072859
2415,0.10406694484199353
2416,0.17217115172185757
2417,0.012755910336739257
2418,0.047049411772831576
2419,0.12947729223975693
2420,-0.004810709921750051
2421,-0.08953056890735893
2422,-0.02037479772995686
2423,-0.025554470505915382
2424,0.01420557681024013
2425,-0.046181858554457944
2426,-0.11754581757855401
2427,-0.13333818540626927
2428,-0.11673502378593877
2429,-0.03627545299329187
2430,0.05866061969222698
2431,-0.27797727169831726
2432,-0.045839436066130515
2433,-0.03660391541129583
2434,-0.10414440641357987
2435,0.0809452977606793
2436,0.05654335133251558
2437,0.07436457191897747
2438,-0.05583310024813766
2439,-0.039804089936682344
2440,0.06085152735111911
2441,0.06167155191461178
2442,0.086311193053559
2443,0.052380038142205064
2444,0.09648755818842968
2445,0.08034394137200553
2446,0.08791824205102869
2447,0.10484159013667044
2448,0.032828612271615286
2449,-0.003095273844462794
2450,0.054798766925011885
2451,0.0968671166442582
2452,0.06937452125229476
2453,0.0358941805634445
2454,0.08138891033563345
2455,0.040617204796969626
2456,0.055473550585358036
2457,-0.03410105233970193
2458,-0.0034917406845321707
2459,0.002031528654052043
2460,0.04931794871996949
2461,-0.0022713854864252585
2462,0.008631446928043233
2463,-0.012654345956213526
2464,-0.009688231043613972
2465,-0.007243217239649307
2466,0.03261091165248602
2467,0.040844664634730424
2468,-0.0008175267036176666
2469,0.013988167762477991
2470,0.03405552182849369
2471,-0.02225811136178462
2472,0.12609586781700777
2473,0.10101750098029555
2474,0.041772842996162615
2475,0.05164778196587663
2476,0.09810339066118232
2477,0.14005551699749416
2478,0.05079647657910853
2479,-0.02046223428603193
2480,0.06500180193889439
2481,0.16286149728214722
2482,0.09228510608460236
2483,0.12769682553631165
2484,0.0879423454449417
2485,0.06548064923789199
2486,0.06965813297994729
2487,0.06924743679821493
2488,0.0817916295508337
2489,0.09736960704641405
2490,0.0815829531346458
2491,0.0631237351864565
2492,0.0839349911418092
2493,0.0974766895141789
2494,0.051217006780499716
2495,0.06033669383555634
2496,0.09393062632218793
2497,0.11922176530200285
2498,0.1798315579311746
2499,0.15711626377328272
2500,0.1607198670555952
2501,0.166092036438695
2502,0.10885650159694653
2503,0.15584294218251624
2504,0.10598189601877378
2505,0.11090849981014407
2506,0.00033717990449427804
2507,-0.015134771802377142
2508,0.07194973509803292
2509,0.004085367876529397
2510,0.05056193734465479
2511,0.06903314668515488
2512,0.07840485031210917
2513,-0.0011065717960590422
2514,-0.016675990057648617
2515,-0.058669954885800256
2516,-0.09599514958215277
2517,-0.022293769350048034
2518,0.013355230360295177
2519,-0.024591233948916488
2520,-0.04420855181686383
2521,0.081984277770341
2522,0.012350868452131097
2523,0.07210215217685359
2524,0.011606307970965376
2525,-0.0077578013411423235
2526,0.05742217923430404
2527,0.03293281629604272
2528,0.07836200357108997
2529,0.04022565461953667
2530,0.03887049320020572
2531,0.11275909483441937
2532,0.0168967443324613
2533,0.063705164344518
2534,0.036524337470872095
2535,0.05518872890890699
2536,0.053238783543314225
2537,0.10663997553166871
2538,0.12069556833245457
2539,0.090813284189014
2540,0.047997903988493226
2541,0.10722649074557646
2542,0.09470672484390502
2543,0.07357616282311773
2544,-0.06084598975122945
2545,0.005663444215243252
2546,0.032052512648567136
2547,-0.08584282126366846
2548,0.07400637125664884
2549,0.007841976915044409
2550,0.07806209261011472
2551,0.10943466079489947
2552,0.06909295971411353
2553,0.1011257605702063
2554,0.12470136612185605
2555,0.030389890454841313
2556,0.05266999119365269
2557,-0.027289803806963865
2558,-0.0060572544279220465
2559,-0.07691819038048338
2560,0.023439221110933568
2561,0.09920036643617963
2562,0.1084255580507357
2563,0.055279054090950235
2564,-0.016274119934585562
2565,-0.019272621463558185
2566,0.035025158685548057
2567,-0.02206498485625599
2568,0.004927084012124855
2569,0.01544405807743827
2570,-0.147710200904521
2571,-0.10848360408792604
2572,-0.07867024870856192
2573,-0.08668497246134194
2574,-0.05643231189277797
2575,-0.1104717079164039
2576,-0.11057333847369506
2577,-0.10767765191247647
2578,-0.04328854850512684
2579,-0.08632041311292547
2580,-0.04630606161160239
2581,-0.09227825175404135
2582,-0.08646756451458792
2583,-0.043764588089941325
2584,-0.10273813433265912
2585,-0.08665000857439345
2586,-0.13450105994431066
2587,-0.07827258701049744
2588,-0.040882678527924626
2589,-0.13826624873384016
2590,-0.02266030654621458
2591,-0.05073539307121438
2592,-0.03356018913240912
2593,0.014590694406085809
2594,0.015572820092422607
2595,-0.029692776327217067
2596,-0.14394596103570462
2597,0.01130287469299443
2598,-0.010559559874488006
2599,-0.01363662194022527
2600,0.0009216456729303733
2601,-0.009182094560202168
2602,-0.01321829834328464
2603,-0.04644754706578895
2604,-0.03153150655469718
2605,-0.06341435027345495
2606,-0.049325571428775014
2607,-0.07043074048288976
2608,-0.08463497646992131
2609,-0.10231061875071146
2610,0.0238655686220621
2611,-0.03619706531773369
2612,-0.0692894019086791
2613,-0.09821021183372311
2614,-0.09373969540896983
2615,-0.0377105595429486
2616,-0.0935818189486569
2617,-0.016485555578223954
2618,-0.09124297444813052
2619,-0.062147895969511716
2620,-0.04266241311898143
2621,0.0049650001392319565
2622,-0.040971903467632895
2623,-0.004469075548385399
2624,-0.05433602294823313
2625,-0.0428691769942476
2626,0.004003508539927328
2627,-0.016584776959762487
2628,-0.013633355898084655
2629,0.04130590206239193
2630,-0.02761272069861948
2631,-0.008799435458869053
2632,-0.01708211884206146
2633,-0.027689890290654304
2634,0.018432879306143422
2635,-0.025759749209933996
2636,-0.06668415909160008
2637,-0.0427916427417868
2638,-0.05564350249504943
2639,-0.08829707252998989
2640,-0.01766807948688297
2641,0.026614917921572532
2642,-0.0514803709022402
2643,0.0301601655473544
2644,-0.030258361877744992
2645,0.03254015662246418
2646,0.01831588606319843
2647,-0.014206930491450713
2648,0.04917932774960512
2649,0.08828027163709473
2650,0.017356044733642842
2651,0.023516828862452602
2652,0.008072817718081866
2653,-0.007680907868507461
2654,0.017715403828506976
2655,0.10847007107532855
2656,0.03393488533571135
2657,-0.009887567868460317
2658,0.006486271914136733
2659,0.030043023721768064
2660,0.01213015815802207
2661,0.06954501632600738
2662,0.034793169834975775
2663,0.08227486042842734
2664,0.047463619400929684
2665,-0.026789969621263073
2666,0.08664043721220718
2667,0.04403573248489971
2668,-0.009052833667079294
2669,-0.009806171285590934
2670,0.017281319883118356
2671,-0.012037388958506957
2672,0.03423119946580591
2673,0.07251396981753923
2674,-0.05055989624923282
2675,0.3067106766685202
2676,-0.14040623509385072
2677,-0.19305657276188762
2678,0.13077146286896127
2679,-0.04838066083147083
2680,-0.09499776527378295
2681,-0.1104471941839828
2682,0.0369217694481141
2683,0.022516776262584293
2684,0.010280735078803123
2685,-0.028666929254607437
2686,0.048650363378055624
2687,0.04579392581712452
2688,0.030623069961062687
2689,-0.02543981416877635
2690,0.12342169658861393
2691,0.011679289333375427
2692,-0.05133553402330473
2693,-0.00638577714927374
2694,-0.026369782635655904
2695,0.08323310369537291
2696,0.06433541415105229
2697,0.10615010149328521
2698,0.06789153467075429
2699,0.1477235959926086
2700,0.09973499986232667
2701,0.13491432302574305
2702,0.07615645573957046
2703,0.03724080542753916
2704,-0.03575069545092307
2705,0.027984801411500677
2706,0.03675705096633242
2707,0.04064116235320861
2708,-0.039488688875687294
2709,-0.03628073331252267
2710,-0.06939097395703954
2711,-0.017376749553971275
2712,-0.036478554452058345
2713,0.08099221148493602
2714,0.08463902098342203
2715,0.01962651149572319
2716,-0.04976318200083853
2717,0.0009218795021331957
2718,-0.045002190678786094
2719,0.06440756205102398
2720,0.05452842688480948
2721,-0.00630760555504685
2722,-0.0206466059293584
2723,-0.014093088499615731
2724,-0.029924497027951188
2725,-0.02754356595822525
2726,0.053886562032538624
2727,-0.00916628192610742
2728,-0.02249977927792538
2729,0.019969802070707372
2730,-0.014334657357601126
2731,-0.04889139575568559
2732,0.002978938869042002
2733,0.09309044807650982
2734,-0.07161062100112948
2735,0.055012886469310504
2736,-0.06103566387225133
2737,-0.037517000199441125
2738,-0.025666780497043025
2739,0.06155331746069356
2740,0.09343235674013145
2741,0.015665956645190028
2742,-0.016024199446838656
2743,-0.10140257105728367
2744,-0.020359240910405103
2745,0.02374987786524324
2746,-0.015377277627913327
2747,-0.0013781749684331351
2748,-0.026516641603967696
2749,-0.0578331628548842
2750,-0.012507824964984211
2751,-0.008228032942518481
2752,0.012405702939242707
2753,0.00027650900595111924
2754,-0.08052045441696479
2755,-0.028131124750422436
2756,-0.015362971342292447
2757,0.017104149241434725
2758,0.018382679065807983
2759,0.010829047432913894
2760,-0.015590322373363105
2761,-0.0019261081164244145
2762,-0.08066824658568739
2763,-0.09799995220183334
2764,-0.08533477655709847
2765,-0.0468860421970713
2766,-0.037813157538675576
2767,-0.08114719737670609
2768,0.027037151402031112
2769,0.07147804480374151
2770,0.014976037804470549
2771,0.017062282040723957
2772,-0.03605270872206826
2773,0.027807421681529585
2774,0.10321208462410189
2775,0.008040072043559457
2776,-0.03930692485032336
2777,0.08211939074086208
2778,0.09049019364767043
2779,0.11375280186023157
2780,0.05561278082934464
2781,0.06358899034402256
2782,0.13737855075713543
2783,0.070081767842632
2784,-0.00497006441811163
2785,0.05539571816773638
2786,-0.042150831106478805
2787,-0.030783548531490776
2788,-0.07613205683019127
2789,-0.14785186018847166
2790,0.09734385794217847
2791,-0.02793105734441627
2792,-0.019039752995180157
2793,-0.04584394316463268
2794,0.02102601676008671
2795,-0.04154331770342572
2796,0.004134779697535014
2797,0.03062457186860306
2798,0.05277039686167795
2799,0.055645087777951886
2800,0.05200677505964925
2801,0.055859178880163354
2802,0.046146994890534886
2803,0.05408825106417834
2804,0.08507541299975827
2805,0.08947514102495505
2806,0.0660165646455102
2807,0.08212760190538106
2808,0.10464915849339643
2809,0.10188085457419978
2810,0.15018762970844846
2811,0.11904190235822192
2812,0.11553892396225393
2813,0.1051505721770484
2814,0.05156926705313746
2815,0.1811032764085201
2816,-0.04393142758524744
2817,0.005635222577007281
2818,0.014440549119968484
2819,0.03496437440891542
2820,0.05090451652319456
2821,0.007206259633700255
2822,0.0361531108420127
2823,0.07100969286749606
2824,0.13429653022009527
2825,0.13628361148585555
2826,0.03147090276208211
2827,0.08207490658767294
2828,-0.012443566974774375
2829,0.04841678564440891
2830,-0.06480641395810272
2831,-0.011522916336654306
2832,0.029123954904509957
2833,-0.060958737771336084
2834,0.046945731256928774
2835,-0.07163872969700771
2836,-0.095984054478645
2837,-0.06782693324527005
2838,-0.07866787267243365
2839,-0.01313080925111999
2840,0.050794955365967676
2841,0.10052287332254206
2842,0.026647560307734665
2843,0.0636368849195389
2844,0.12478190513017776
2845,0.0979588035455891
2846,0.13467405248674494
2847,0.11443084329124041
2848,0.05938004021301638
2849,0.05553872752304123
2850,-0.009199313590044403
2851,-0.06982534271755049
2852,-0.03815890891557911
2853,0.09722363054812827
2854,0.14230904689146703
2855,-0.09254087456834904
2856,-0.04951544098731613
2857,0.055438526455795514
2858,0.09810684631367503
2859,0.05384356123059317
2860,0.02924556074220393
2861,-0.011263677662194445
2862,0.01612076467789208
2863,0.025332704260950016
2864,0.021010292053761523
2865,0.023768664248441086
2866,0.060053365524945085
2867,0.07254579918382677
2868,0.10277293368314283
2869,0.03691942260827008
2870,0.06231826620252054
2871,0.04604191763562541
2872,0.024740808327547797
2873,0.006064040287322976
2874,-0.005319861585278345
2875,-0.012360828165287104
2876,0.0007714741363582488
2877,0.0138698997368067
2878,-0.010409875594238133
2879,0.018776131763573588
2880,0.04965137923746826
2881,0.04863614491941412
2882,0.016609099616583793
2883,-0.034727341312455313
2884,0.02033417134072407
2885,0.01053963589574466
2886,0.051361470252327256
2887,0.012586291042056736
2888,-0.009499299931575202
2889,-0.011495921909162368
2890,-0.060024365617821124
2891,0.03327978712873444
2892,-0.0621349795586012
2893,-0.10453568038597588
2894,0.07793430126956054
2895,-0.028226261567068877
2896,-0.015150815960787668
2897,0.026472805866303285
2898,-0.00031944016085035803
2899,0.057164844618281946
2900,0.048101616583820006
2901,0.11984128944268388
2902,0.005285464540522339
2903,0.05633176874724315
2904,0.09334684086537282
2905,0.1025496437484715
2906,0.0362989392467944
2907,0.06477113613649488
2908,0.030824697739700733
2909,-0.04741885483892379
2910,-0.002593908622071107
2911,0.01976756022563489
2912,-0.01207183062405072
2913,0.038460635256591796
2914,-0.029977477457888486
2915,-0.07653064318526226
2916,0.028405109082956063
2917,-0.02700723752653565
2918,-0.028156218812791983
2919,-0.11318129476472293
2920,-0.07912504839271313
2921,-0.03481903907594176
2922,0.017490687972272892
2923,0.03132191589779028
2924,0.0005724881996890569
2925,0.018437633978448408
2926,0.02904674667355118
2927,0.019272007493841743
2928,0.028183458264374062
2929,0.026051930195912322
2930,0.03725254387451254
2931,-0.008368620149217344
2932,0.026750275649605505
2933,0.031813785466175706
2934,-0.001942951943862647
2935,-0.07813873200571403
2936,-0.08000439173265982
2937,-0.032841117068639306
2938,0.04907991766918632
2939,-0.08828700876412057
2940,0.06985299967931148
2941,-0.046559359614892756
2942,-0.13339752485736506
2943,-0.02878789478370815
2944,-0.01921342273395126
2945,-0.13258498201540325
2946,0.009244872477797358
2947,0.025035493642945137
2948,0.10349386772388576
2949,-0.010279667779347733
2950,-0.027256619616221365
2951,0.026692592969409172
2952,0.05324572279094096
2953,0.04755577681941483
2954,-0.03853613917190918
2955,-0.006161836218060521
2956,0.04717983269535768
2957,0.038602619643315114
2958,0.10360558350061799
2959,-0.03147770488955546
2960,-0.01372295307798398
2961,0.022197047694032617
2962,-0.020407965644440723
2963,-0.0038046675061330394
2964,-0.024994428874645255
2965,-0.02688041866706571
2966,0.001204861917424544
2967,0.11037657843426077
2968,0.10531303899815748
2969,0.006005412907585403
2970,-0.14695603401151103
2971,-0.1029586291086585
2972,-0.09335122169363158
2973,-0.08822134202428403
2974,-0.09109401829864774
2975,0.006214085718372966
2976,-0.014715205721645534
2977,-0.025083864005116776
2978,0.04476634830466367
2979,0.08047222812138835
2980,0.021840149048764523
2981,-0.029743261775144206
2982,0.04400999833853316
2983,-0.028599312881565857
2984,-0.006024046021294249
2985,0.09582019461325864
2986,0.03439870387792706
2987,-0.012264647756365868
2988,0.051745965808258514
2989,-0.020042022608801488
2990,-0.05445392567700036
2991,0.017846944957339628
2992,-0.003268215254148104
2993,0.014857867141966198
2994,0.03986704804169253
2995,-0.011548139683606594
2996,0.061845597912122366
2997,-0.045402177577202586
2998,-0.1516996155724295
2999,-0.054541738149631674
3000,-0.045482262877003236
3001,-0.057897939528475335
3002,-0.05974401399377932
3003,-0.1090183140045924
3004,-0.007219725598742552
3005,-0.019902857321124894
3006,-0.0312611019638164
3007,0.012585701202382761
3008,0.00679910601978083
3009,-0.019687399603344223
3010,0.01694894004474655
3011,0.012333441840360608
3012,-0.014198870230375466
3013,-0.0019221864953315087
3014,-0.012557280817601218
3015,-0.0051866303700736265
3016,-0.00037503858730197383
3017,-0.007396222546915417
3018,0.004123199711835961
3019,0.012780344572727703
3020,0.01556861793280909
3021,0.006546426518122471
3022,0.014977086015721357
3023,0.02062899753364811
3024,0.01235081047506608
3025,0.01852460888819696
3026,0.028431846060347113
3027,0.03654256001389156
3028,0.029563671536498345
3029,0.03599476333068341
3030,0.04397029403617628
3031,0.03707377437716283
3032,0.030694487342094737
3033,0.03666172761306682
3034,0.046421754605833726
3035,0.04830777612954611
3036,0.04853522944993656
3037,0.04323052264814247
3038,0.03408919334998747
3039,0.031559698718874984
3040,0.03389960711660811
3041,0.01976055692439239
3042,0.015272906843412114
3043,0.013484932330541793
3044,0.01787721682245532
3045,0.011583120350505578
3046,-0.0006575722983063297
3047,-0.000728637865537164
3048,-0.008085690046826792
3049,0.0021284785009635203
3050,0.019274079090684168
3051,-0.009412176547573804
3052,0.00664861177695031
3053,0.016812547450026687
3054,0.04299793610506013
3055,0.01460918529078047
3056,0.012838747607700965
3057,0.01414247354754899
3058,0.0035873809407866437
3059,-0.01471778470085978
3060,-0.008687102287991535
3061,-0.02473806119812138
3062,-0.002944380242153254
3063,0.04497543368491125
3064,0.0210336354675384
3065,0.011055173363743252
3066,-0.022200145108287512
3067,-0.019714827941918835
3068,-0.008622873564930768
3069,-0.028617442278958488
3070,0.036125894875698214
3071,-0.02654487044787935
3072,-0.0178200816473828
3073,-0.004372348563915142
3074,-0.051031580343294046
3075,-0.02543209284820356
3076,0.04738802728460584
3077,-0.0730698004887511
3078,-0.05100925400708268
3079,-0.020502829383768587
3080,-0.05601412489474164
3081,-0.06159561690509335
3082,-0.05179103804964868
3083,-0.0551578299180382
3084,-0.09317673693254092
3085,-0.007370213733737481
3086,-0.007381364124095317
3087,-0.025280398274502507
3088,-0.06069131146176475
3089,-0.0736921100380495
3090,-0.08582220522159173
3091,-0.062053692066832006
3092,-0.0258673259418692
3093,-0.014845481912677379
3094,-0.03290594208295736
3095,-0.08883713641337879
3096,-0.08931468893037962
3097,-0.08062298210383372
3098,-0.14571469303166268
3099,-0.02111257570538473
3100,0.08394190112604909
3101,0.06574640332662349
3102,-0.0034044640208675276
3103,-0.06856838607001857
3104,-0.034336807357021874
3105,-0.03037891308255858
3106,-0.02541042059263937
3107,-0.011777080115080964
3108,0.03631027258920798
3109,0.021027233530137156
3110,-0.05300370904542666
3111,-0.034940413217847216
3112,0.04108334235608829
3113,0.028439394681950385
3114,0.008738587417507031
3115,-0.014413171186363219
3116,-0.1344345054079958
3117,-0.012226473088268457
3118,0.004338905003680123
3119,0.011069547680102418
3120,-0.029270952317968054
3121,-0.037056350860134694
3122,-0.019502107723742376
3123,-0.022666453773265444
3124,-0.01927175703405338
3125,0.0039037050130869763
3126,-0.02496240778148948
3127,-0.006087589565409533
3128,0.10587956552900317
3129,-0.04014376956590855
3130,0.030703638839227953
3131,-0.011265203595046906
3132,0.004225234471943694
3133,0.003177240859820716
3134,-0.004257031977297772
3135,-0.09809619734953054
3136,0.10735431265270713
3137,0.029784218965151345
3138,-0.05863126764934732
3139,-0.024458470383016743
3140,-0.04283848687774152
3141,0.010182440240853767
3142,0.05369752047621879
3143,0.07453298893451667
3144,-0.012416684299371972
3145,0.016341641979945337
3146,0.0535688741926254
3147,0.013831459200786775
3148,0.002883321940445299
3149,-0.009528636979901564
3150,-0.028812831252051863
3151,-0.06110253585688354
3152,-0.013842467737093064
3153,0.004174603641347401
3154,-0.0389018804799193
3155,-0.042038581694324464
3156,-0.046883979280122376
3157,-0.05695641793188197
3158,-0.04297409914616871
3159,-0.025406759616918094
3160,-0.08203420853204232
3161,-0.07207302605118204
3162,-0.05264395816981351
3163,-0.041128235351500536
3164,-0.03123845470477058
3165,-0.08520826090818834
3166,-0.09685679894753693
3167,-0.07446979078220078
3168,-0.13133411159429514
3169,-0.08315313464006846
3170,-0.069663994007067
3171,-0.0917903607859939
3172,-0.06326670096710837
3173,-0.16106236794887263
3174,-0.077048372697963
3175,-0.07203169425505446
3176,-0.0559364400880305
3177,-0.04738195535161756
3178,-0.04500777131841689
3179,-0.010366122545367968
3180,-0.03193106848546083
3181,-0.04052003309163736
3182,0.017800084185629804
3183,-0.014117987960389329
3184,-0.08179628074794307
3185,-0.061273514575599014
3186,0.06625443780676445
3187,-0.07250430506026193
3188,-0.00976542868325
3189,0.012557016280691068
3190,0.011706130552953952
3191,0.025971577682392347
3192,-0.02433968117532247
3193,0.0029874152145191665
3194,0.005696244481442257
3195,0.012241526522001146
3196,-0.0013261484885885907
3197,0.02608853981246975
3198,0.005747781424211245
3199,-0.08417940172522412
3200,-0.03957144955180608
3201,-0.031873984282474
3202,-0.12688182798242145
3203,-0.06947117988848199
3204,-0.1031243295981015
3205,-0.07862441790996591
3206,-0.07183249046076831
3207,-0.0703519657539397
3208,-0.04799221439767447
3209,-0.08196214581861144
3210,-0.08605009573875877
3211,-0.18765150937666714
3212,0.010684822498627414
3213,-0.08392760878047555
3214,-0.11641716493485707
3215,-0.0720695297729517
3216,-0.15480616538927328
3217,-0.015754103771033263
3218,0.010019191686120234
3219,-0.04415306781224647
3220,-0.009192271587336761
3221,0.01902944770584987
3222,-0.19239614845501035
3223,-0.09075781387888787
3224,-0.056671047046164685
3225,-0.08598789745525232
3226,-0.04989709573102162
3227,-0.11136696569778601
3228,-0.08145151898819582
3229,-0.00690002223375992
3230,-0.049015118629128863
3231,-0.027276824513718573
3232,-0.060539396639371
3233,-0.027760798744020296
3234,-0.07782076009408542
