,v_slp_bin
25030,0.004259619987343352
25031,0.05614291699504354
25032,0.11760739505389659
25033,0.08681534958975562
25034,0.07557888686704668
25035,0.06190393369436849
25036,0.09891687502816186
25037,0.05675290342541304
25038,0.08781137058229806
25039,0.05410880522474816
25040,0.10353848822426294
25041,0.10579068103954324
25042,0.10268244175544503
25043,0.11330773692798464
25044,0.09750234578419065
25045,0.08904447840443937
25046,0.08167831452036652
25047,0.037198645191815025
25048,0.023292943998918302
25049,0.043816729880305993
25050,0.028284136748373885
25051,0.036641218991936
25052,0.01967353077474296
25053,0.038540733939078795
25054,0.00033543680698356476
25055,-0.020494841094495255
25056,-0.0027310955924078053
25057,0.04575022026909108
25058,-0.02802400713203845
25059,0.03147201905251811
25060,0.01662378263894519
25061,0.01829790134004821
25062,0.004080077577914393
25063,-0.008520786553561803
25064,0.013246169689330328
25065,0.028581289367701317
25066,0.014786466139936437
25067,-0.0064881583844116665
25068,-0.009549383850067483
25069,-0.04837832250176484
25070,-0.0872519328787246
25071,-0.11713814268840454
25072,-0.14146783573230867
25073,-0.10528734406336851
25074,-0.017015599929476807
25075,-0.014243520526925929
25076,0.02119529363166952
25077,0.007903724332418803
25078,-0.053626075037518525
25079,0.05705444758246457
25080,-0.1087641205432462
25081,0.02971632834721573
25082,0.07066018869834241
25083,0.017834231058840348
25084,0.011451342559395597
25085,0.02089785626569873
25086,-0.009717041074291777
25087,0.024814318417151097
25088,0.0339715115864347
25089,0.058079680035207484
25090,0.06320730272508311
25091,0.056288504953577116
25092,0.03750169851195034
25093,0.07837948110010032
25094,0.05650659564383846
25095,0.1677751161031064
25096,-0.003508999919566505
25097,0.04168831481330202
25098,0.027295387121466688
25099,0.10317039954208124
25100,0.10674369007144278
25101,0.0757873465703224
25102,0.09557190504238446
25103,0.041732630483952614
25104,0.04582874389004979
25105,0.0415468608501654
25106,0.04757922197751997
25107,0.04857461872739433
25108,0.02431925181755986
25109,0.019503673571195257
25110,0.07748057517112987
25111,-0.012866363093655308
25112,0.05081997780368264
25113,0.05276725492637258
25114,-0.041680325227539186
25115,-0.0658587194257994
25116,-0.03573132567040267
25117,0.044025380318354665
25118,0.0030446495632130456
25119,0.019022334220998915
25120,0.0012473625266334332
25121,0.01838858075519539
25122,0.03770842749934147
25123,0.036295203506456666
25124,0.023471773681100497
25125,0.03125660434192275
25126,0.024377233382436202
25127,0.013040322049306639
25128,0.03024865897791584
25129,0.040193754116334815
25130,0.025730548913598217
25131,0.02802146324498557
25132,0.013677572251029599
25133,0.010628029937057783
25134,0.0204241489450517
25135,0.005719290943581512
25136,0.006426237963027552
25137,0.025861077626127254
25138,0.021729780173929646
25139,0.01829485663911419
25140,0.043473844356340705
25141,0.030330781158654507
25142,0.014165693576952895
25143,0.007074986209824642
25144,0.030149055299394427
25145,0.06331219636734743
25146,0.032735544039459094
25147,0.08743231443417579
25148,0.06853358384526773
25149,-0.013401116890867218
25150,0.07399865542746459
25151,0.027581660135328277
25152,-0.05348371917069209
25153,-0.04162497671725829
25154,0.051802091109901346
25155,-0.054624594302854684
25156,-0.083490879319758
25157,-0.03311576381117292
25158,0.05824224020301211
25159,0.12649218080246233
25160,0.016788635021899423
25161,0.05651591500861592
25162,0.02289373865045732
25163,0.05906139120096784
25164,0.05201887101182297
25165,0.03578949447848506
25166,0.08192722592114782
25167,0.047488389219829084
25168,0.06268659626659914
25169,0.0709206403338985
25170,0.04957144666393043
25171,0.08158196218525857
25172,0.08944191696538167
25173,0.05875902379440577
25174,0.04853946422003358
25175,0.07091045661955575
25176,0.0551068206175655
25177,0.07875432940605762
25178,0.07816346686585829
25179,0.09198063623738072
25180,0.04236215045612689
25181,0.05759885141279864
25182,0.07422363646592163
25183,0.05809787173701804
25184,0.1435814331432827
25185,0.1523834167593921
25186,0.13076678798030478
25187,0.12168095654720577
25188,0.13475624206736264
25189,0.09541146703502844
25190,0.10244665731854684
25191,0.08753961345026987
25192,0.09155680778154232
25193,0.11150806736187878
25194,0.09332107386940634
25195,0.09149598628098873
25196,0.08418036443003746
25197,0.08302965796725385
25198,0.06388059770299219
25199,0.0773725883871542
25200,0.09358260877641814
25201,0.09544319414223047
25202,0.06577659495416249
25203,0.05175699054634316
25204,0.03493031096670532
25205,0.012125712855070449
25206,0.02764025338227484
25207,0.06109721697295371
25208,0.02072055872082917
25209,0.006264275379356606
25210,0.02198785523370208
25211,0.010584461131048196
25212,-0.0004271589204951579
25213,-0.063622118437141
25214,-0.09495444254334054
25215,-0.11411015027366436
25216,-0.058459381568877394
25217,0.017724676422193157
25218,-0.049510418561805596
25219,0.11297472771848566
25220,0.10560181501458707
25221,0.034380798081648276
25222,0.018839984364066427
25223,-0.062395666446492005
25224,0.0037692446188673746
25225,0.10086530993836318
25226,0.010481335394907101
25227,-0.10649425610223474
25228,-0.08489817147723167
25229,-0.027245575888216154
25230,0.0006673893663365106
25231,0.016310564590264004
25232,-0.027105953756435493
25233,-0.038205437239739196
25234,-0.0040791782490005885
25235,0.051181526568955846
25236,0.009251801735166692
25237,-0.018434966029852153
25238,-0.053019451594640776
25239,-0.01390893620210528
25240,-0.06876277395084204
25241,-0.016791547577446872
25242,-0.0411820967605487
25243,0.041363340782483556
25244,0.0002470270204714194
25245,0.02184624021349841
25246,0.03992035454438907
25247,0.04455351571086505
25248,-0.0024691374287177034
25249,0.057745195061545955
25250,0.012432145760947321
25251,-0.06679833216459646
25252,-0.08252712805311535
25253,-0.057276177402652756
25254,-0.0758569538584543
25255,-0.0214746269685627
25256,-0.04421410208145655
25257,-0.021026255736357642
25258,-0.07347925905776875
25259,-0.05733809318099449
25260,-0.03956721164645225
25261,-0.04478933369336029
25262,-0.043733029029333445
25263,-0.026788454212285605
25264,-0.03000890579057655
25265,-0.0314457959142302
25266,0.013111904225729495
25267,0.012147867274112854
25268,-0.03542433812365107
25269,-0.15021701158100617
25270,-0.0022266226494101066
25271,-0.05974035954766103
25272,-0.07197734378729777
25273,-0.06417186406619174
25274,-0.043603094737148906
25275,-0.04532281223334451
25276,-0.022406653231375757
25277,-0.027421240537966206
25278,-0.013434011116875689
25279,0.031476310238419826
25280,0.015958245450939053
25281,0.013912869126483492
25282,0.006733884403258825
25283,0.035970002848728894
25284,0.02210921111412406
25285,0.018664872342263956
25286,0.0341817883121848
25287,0.01855801862390935
25288,0.022092443048669357
25289,0.026531860251678186
25290,0.02582182353017614
25291,0.0344660387895164
25292,0.01835730021384294
25293,0.033391631716629594
25294,0.02606886724802709
25295,0.029549754309487367
25296,0.03286477438521136
25297,0.028206181455068036
25298,0.007764580824579977
25299,0.024859352354040857
25300,0.021976870120676215
25301,-0.008469108515085923
25302,0.0003586129468916722
25303,0.009496445248378439
25304,-0.001664443581680589
25305,0.004828805115814537
25306,0.012475293507217383
25307,0.01899913369571179
25308,0.013072644207272114
25309,0.009952226229996449
25310,0.014575427242118862
25311,0.012062054570741523
25312,0.016044374424301636
25313,0.014138588591980522
25314,0.01812172801150523
25315,0.01332274010843794
25316,0.012189300699561437
25317,0.022993599084581477
25318,0.018084306331453432
25319,0.022588980354668033
25320,0.02447791276664385
25321,0.023495436826326332
25322,0.020985448625663667
25323,0.011762726291031771
25324,0.025388566211956662
25325,0.025362982087859948
25326,0.017326866847862017
25327,0.009823117097381213
25328,0.01693987942111029
25329,0.018642365118832827
25330,0.01969877512891744
25331,0.019810048871055645
25332,0.033147231327441504
25333,0.046017494423840996
25334,0.05037336799946399
25335,0.04045139451671702
25336,0.04193608321429634
25337,0.047087364703581915
25338,0.03386934819826513
25339,0.02573239672945759
25340,0.02746095405187962
25341,0.03087019326543833
25342,0.02856291082211892
25343,0.030634472881306447
25344,0.02664322983369468
25345,0.03294186986210111
25346,0.06629905478759494
25347,0.05152043616090512
25348,0.048029726686767416
25349,0.04722475958126546
25350,0.023198629999459493
25351,0.05391647175079135
25352,0.07280844346051527
25353,0.057682916185395075
25354,0.09513744207332059
25355,-0.0050480902830121605
25356,0.06629634298962563
25357,0.06698458360792861
25358,0.037934235398211696
25359,0.031951342134859596
25360,0.0041817367704365645
25361,-0.0035701650079172243
25362,-0.055560276630021145
25363,-0.038473118401740974
25364,-0.006766736156992401
25365,-0.006259443108022557
25366,-0.0002989501118312939
25367,-0.0014485877819182293
25368,1.754919666618394e-05
25369,0.014493837648007954
25370,0.004012910977754216
25371,0.007664443964683182
25372,-0.018265035626813978
25373,-0.03847983031193518
25374,-0.008178581356205692
25375,-0.012796101680356005
25376,-0.015228415304894192
25377,0.02222197696361393
25378,-0.04315683828198507
25379,-0.05854241599158189
25380,-0.05048335962575752
25381,-0.040189044476665166
25382,-0.025170228581641738
25383,-0.030240069110409842
25384,-0.038466858569692904
25385,-0.061343296924833174
25386,-0.07016071502512801
25387,-0.05458426932397922
25388,-0.06272012043613169
25389,-0.060643828789178275
25390,-0.06136183702723676
25391,-0.014803985012186664
25392,-0.06509748661192095
25393,-0.06574910869623005
25394,-0.028593039710591146
25395,-0.06170082014257035
25396,-0.11899251374769712
25397,-0.08150508133151879
25398,-0.08747777245615738
25399,-0.0720810711304945
25400,-0.07510969463314209
25401,-0.025738626038901622
25402,-0.04186744724648578
25403,-0.031824008871525
25404,0.013144038043836405
25405,0.0545976150791654
25406,0.036949914458941774
25407,0.031107086389702006
25408,0.027459421450134504
25409,0.017244699669094615
25410,0.10087341602375571
25411,0.0735311602007008
25412,-0.07280720483599536
25413,0.0781754758704359
25414,-0.0490780550063397
25415,-0.09793847126067157
25416,0.008082776163626446
25417,-0.034595996669339796
25418,-0.04488832306114512
25419,0.038074375612282385
25420,-0.02168844797057803
25421,0.012544589524367872
25422,0.05663098934453848
25423,-0.0028969144960636073
25424,-0.012141153573668368
25425,-0.0029266492827137794
25426,0.049264963264070795
25427,0.04803939524357653
25428,0.05377944432441375
25429,0.03708065556425496
25430,0.014148217231419267
25431,-0.010857841544687205
25432,0.014302132603055523
25433,-0.04594001831990452
25434,0.07104388356797074
25435,0.042087192098121604
25436,-0.01274745650898949
25437,-0.03009041650059452
25438,-0.09312391124619185
25439,-0.13793830991306427
25440,-0.028215239225331187
25441,-0.02143507487911496
25442,-0.052826152570604246
25443,0.04418899453730168
25444,0.040116931075573695
25445,-0.0029069197590355297
25446,-0.06959298767464382
25447,0.0563022449980536
25448,-0.018943931551287853
25449,-0.03488167656694057
25450,0.08090332491755997
25451,0.09249006734391366
25452,0.06754802189879568
25453,0.046294455072801347
25454,0.020884665277243586
25455,0.02198822373057738
25456,0.00943085786789382
25457,0.048323826169223455
25458,-0.0370728670089981
25459,0.015308127969678814
25460,-0.06426593321620672
25461,-0.013129289141475577
25462,-0.043638007102733724
25463,0.001108859743864538
25464,0.021294334432064306
25465,-0.00687928283028842
25466,-0.050411009341481045
25467,-0.042197796045584365
25468,-0.007782665925009254
25469,0.060691401756749516
25470,0.01747979682099604
25471,0.009074712751437801
25472,0.06195290572589093
25473,0.01528978603647256
25474,0.07902085460782932
25475,0.04887042792982612
25476,0.036698858759568645
25477,0.00781832994106716
25478,0.04255514634604864
25479,0.07853586290342542
25480,0.05575259528382706
25481,0.04143074202127543
25482,0.0619760820723761
25483,0.15988105059416446
25484,0.11169987588114373
25485,-0.008180581667229694
25486,0.09308800942948772
25487,0.06685926208075846
25488,0.008831744554683704
25489,0.10240178299517158
25490,0.036162108425376344
25491,-0.25087401525869496
25492,-0.009478630838356074
25493,0.021899486498269075
25494,-0.04096563044671387
25495,-0.04364733894705619
25496,0.05505883839778399
25497,0.05288596008953256
25498,0.04131488918179304
25499,0.00861194617419746
25500,0.0035120261928099986
25501,0.03821555113325721
25502,-0.03829486231818891
25503,-0.04050217403186057
25504,-0.020890087546173303
25505,0.10614977505513878
25506,0.12350485746197931
25507,0.04981912429420361
25508,-0.021339990988133644
25509,0.026876252091192494
25510,0.007989695226568188
25511,-0.019075224975170134
25512,-0.002221494329402596
25513,-0.054767639460898764
25514,0.04077514165092299
25515,0.016704062522748947
25516,0.019297423652936456
25517,0.01042366641638259
25518,-0.03352587146519829
25519,-0.05399180633367105
25520,0.02916662062516915
25521,0.003328166919717461
25522,0.07781998618480718
25523,0.0909773910873537
25524,0.14932941040894018
25525,0.06516546211154518
25526,-0.04613633428689952
25527,-0.037838832571389286
25528,-0.041289422786059196
25529,-0.0393805996534042
25530,0.0002714787265939182
25531,0.008458428894490378
25532,-0.016008436732332133
25533,0.05397331163246122
25534,0.0035387179636080755
25535,-0.11344885890755671
25536,-0.09569416705230196
25537,-0.05645565032333207
25538,-0.014626892383529945
25539,0.00654956216217185
25540,-0.020107774723468336
25541,-0.03754316143509502
25542,-0.00849939958508594
25543,0.033732781367273056
25544,0.06886720688474177
25545,0.03851893460130846
25546,0.07311701027788861
25547,0.05704938154545409
25548,-0.014687445895521577
25549,-0.04169847879333314
25550,-0.02731636368613767
25551,-0.0315500826576752
25552,0.05771616291238263
25553,0.0772610280868373
25554,0.12191686353860788
25555,0.08887720401625081
25556,0.14815198256923992
25557,0.1626434109023509
25558,0.12781707898988567
25559,0.13117495689963898
25560,0.023968202258512393
25561,0.03854363487028108
25562,0.017017191501750004
25563,0.031938739037430594
25564,-0.0073473383418379695
25565,0.04455348981632912
25566,0.05122227560223382
25567,0.014754472555284504
25568,0.007383808552092927
25569,0.01711785800567245
25570,0.039438405331264914
25571,-0.01410417408048538
25572,0.03175256317440594
25573,-0.01744252969295643
25574,0.018362052512534092
25575,0.01587270483424177
25576,0.045073079944619204
25577,0.0158184960639555
25578,-0.0034895547740273693
25579,0.015907076186764433
25580,0.023742987936734294
25581,0.07484204069590025
25582,0.08774419016629914
25583,0.019512745047449258
25584,0.033646593802361686
25585,0.03799816098484554
25586,0.03722276423407717
25587,0.10255521682769551
25588,0.11482773879341548
25589,0.104059762003003
25590,0.06041216703575131
25591,0.01815066724497401
25592,0.06449783329109923
25593,-0.02707492650391674
25594,0.013286707593676584
25595,-0.016615675960529784
25596,-0.04005793214405208
25597,0.0061852692707257085
25598,-0.047477491830770276
25599,-0.03562430037802418
25600,-0.029671898788887152
25601,0.0432092441756106
25602,0.06959211523675567
25603,0.10757045551630062
25604,0.05245860853712726
25605,0.0538706711493203
25606,0.06847924086425325
25607,0.06133787914830397
25608,0.14973977351924472
25609,0.06338544183821705
25610,0.21042896893880317
25611,0.15069817642949812
25612,0.0716993669251319
25613,0.03967322764675812
25614,0.009667485796243302
25615,0.05318285080828554
25616,0.037940838070554636
25617,0.07468902853829784
25618,0.05200011176304714
25619,0.09513917112140403
25620,0.1475267153172018
25621,0.13024657494076358
25622,0.1276269839011668
25623,0.050303831294227865
25624,0.043841209686094604
25625,0.03314805309684694
25626,0.028475258143869177
25627,-0.010475558381443255
25628,-0.033457257698556814
25629,0.025463174142444887
25630,0.15592239880789854
25631,-0.003508911081816616
25632,0.04882016662682471
25633,0.03215086110673456
25634,0.11649840953813907
25635,0.12574773475249026
25636,0.042932276775940276
25637,0.045958884164800935
25638,0.0340921693022749
25639,-0.0011528768752260535
25640,0.01864539837892811
25641,-0.08740409288404383
25642,-0.010455906913147864
25643,0.02563033920580894
25644,0.05983917891815557
25645,0.013592482528247286
25646,0.008346559066881594
25647,-0.013305170392652797
25648,0.016526191297597026
25649,0.013674608120587885
25650,0.13173444237108012
25651,0.10065922597135853
25652,0.08222965531923064
25653,0.07562115802053332
25654,0.1619310046451774
25655,0.17872959133089605
25656,0.12803539427613064
25657,0.04907175331866784
25658,0.11826728475472485
25659,0.11901581998342535
25660,0.032049801817470705
25661,0.12488846731583221
25662,0.03114998061943594
25663,0.12067818152210662
25664,0.12928590469185816
25665,0.14358847411383918
25666,0.14280468161773313
25667,0.08412301922424045
25668,0.11036686686724238
25669,0.11982415132101601
25670,0.07810245892495452
25671,0.07215087261880275
25672,0.04938201243225427
25673,0.08876418043147175
25674,0.07531543023253562
25675,0.06930742589742574
25676,0.051854498514864414
25677,0.029661985839600336
25678,0.194644640355968
25679,0.17215231651381235
25680,0.17848676265031105
25681,0.12867323301016936
25682,0.13069907357500732
25683,0.16876182308751309
25684,0.20809324364300535
25685,0.16810540249635975
25686,0.14398502876654973
25687,0.14989260036037358
25688,0.14559949377426043
25689,0.1493721722852133
25690,0.1303314380896527
25691,0.0677066223936775
25692,0.017452458915002605
25693,0.08460512251164409
25694,0.1547037097227506
25695,0.18196049341575488
25696,0.14814839084911105
25697,0.050630544946747486
25698,0.10185245244952167
25699,0.15153824348154993
25700,0.0707302451286325
25701,0.02874438034566688
25702,-0.062220190234008134
25703,0.01861212723383246
25704,0.04244405211582136
25705,0.02966328585999392
25706,0.08018044563484863
25707,0.07473203004770052
25708,0.0969643273540652
25709,0.1300314097002468
25710,0.09964346150590316
25711,0.058830503672255306
25712,0.08136257939368863
25713,0.06326813466360622
25714,0.11155732267543687
25715,0.1105142411691415
25716,-0.012747989909379757
25717,-0.023490046006843582
25718,0.041034756792395446
25719,0.037885727263553465
25720,-0.03931910198343387
25721,0.033548036691028384
25722,0.06615432044337197
25723,0.043384293070506036
25724,0.03126165948620275
25725,0.024593321549298382
25726,-0.009464044232722402
25727,-0.01817725175888848
25728,0.005406233191137352
25729,0.04737912646409219
25730,-0.019019530942518383
25731,0.007435489194884258
25732,-0.015468935030727268
25733,0.035961507707411494
25734,0.03776370692771602
25735,0.01806876517955204
25736,0.014439480205731454
25737,0.03680791122305754
25738,0.06592800647496286
25739,0.0946451174218208
25740,0.23775050366820405
25741,0.15941639119848297
25742,0.07250442894540404
25743,0.019809179580687314
25744,0.04600900044283062
25745,0.09793530445418108
25746,0.01565581220920989
25747,0.014742448690530024
25748,-0.09449436818300379
25749,0.012336034780632627
25750,0.11362120694743325
25751,-0.04209264800493334
25752,-0.033580938454018265
25753,-0.11884271173979953
25754,0.031716040092916106
25755,0.11586408393974143
25756,0.0235120594767818
25757,0.011250728938453837
25758,0.10303191434957014
25759,-0.02464106382371739
25760,0.056484506424428815
25761,0.011761080468139742
25762,0.046322551608293815
25763,0.027011206763659038
25764,-0.019470345716198257
25765,0.06451582950689584
25766,0.08862638238807508
25767,0.03985908220515541
25768,-0.013414077232169377
25769,0.02767267626503857
25770,0.00959949460635573
25771,0.012578551921989803
25772,0.023324328274835146
25773,0.05785396464677433
25774,0.04686977120144213
25775,0.03649539310310332
25776,0.04185656978934585
25777,0.06609764932819785
25778,0.07258618559673066
25779,0.06489019942099074
25780,0.0444139568095242
25781,0.01276575709472386
25782,-0.009612391360647628
25783,0.08693138744196996
25784,0.0676240974284212
25785,0.05252800163033781
25786,0.019306069883215128
25787,0.02122790413948608
25788,-0.04861764346093668
25789,-0.02108136013565734
25790,-0.0001863448244650949
25791,-0.015797841972621664
25792,0.07256584394800177
25793,0.07514177831893422
25794,0.04577728041899592
25795,0.017548822846710863
25796,-0.06332885900313937
25797,-0.05924120645750979
25798,0.0137667109917708
25799,0.01899213562778131
25800,0.013186840726992988
25801,0.03353794687487293
25802,0.029096735553505497
25803,0.03199588335812533
25804,0.014913144265617767
25805,-0.0033854715619599327
25806,0.07188984475425966
25807,0.07202971664973566
25808,-0.015733155222631405
25809,0.05732305756243188
25810,0.007324431688008568
25811,-0.07657365215849105
25812,-0.045464732440480424
25813,0.02975162508877818
25814,-0.0426510744829176
25815,0.023973954764276856
25816,-0.010356646199774642
25817,-0.022027157395635467
25818,-0.03731255973397649
25819,-0.030033161167287697
25820,-0.05273654562873572
25821,-0.07665383245626298
25822,-0.07803914964630931
25823,-0.09398755478086321
25824,-0.08896751710045128
25825,-0.04965762844568428
25826,-0.17920733255885746
25827,-0.0991341386816574
25828,-0.07510391954434459
25829,-0.015500551832729262
25830,0.0030293924456497
25831,-0.01935492274459282
25832,-0.08684198598288721
25833,-0.05861305539124305
25834,-0.07869901565430745
25835,-0.09701039547761024
25836,-0.0947585706219311
25837,-0.05203116776073506
25838,-0.06317916466074863
25839,0.04770329623629417
25840,-0.01333097657772344
25841,-0.037124556775018885
25842,-0.01703740885194674
25843,0.006512916701883031
25844,-0.008300258913034979
25845,-0.04414217951055392
25846,-0.06769375083415624
25847,0.0048008184742611495
25848,-0.01051082481868569
25849,-0.04904576348807957
25850,-0.07086401471455843
25851,0.0279254843052424
25852,-0.0061311665563682435
25853,-0.05372775222625595
25854,-0.03451728673201054
25855,-0.02058113856244744
25856,-0.023042011579139945
25857,-0.016478730495873645
25858,-0.01619712006289204
25859,-0.04601242024153417
25860,0.017755253662666448
25861,-0.0005438881809296005
25862,-0.02300284759806444
25863,0.06781125930741716
25864,-0.029552929741173645
25865,-0.09514685875442477
25866,-0.0852020510488046
25867,-0.07953767878358876
25868,-0.11033053622666544
25869,-0.031437887310940035
25870,-0.10345872019332152
25871,-0.09349278465384553
25872,-0.07433329833959357
25873,-0.12470125905640661
25874,-0.10902547840336813
25875,-0.04224558047968242
25876,-0.0024621547487783182
25877,-0.023762939619550234
25878,-0.04664874121390072
25879,-0.060524637531636845
25880,0.00021981613648012002
25881,0.0146685395856006
25882,0.01774590199642608
25883,0.007154851303887228
25884,0.0033416514462507353
25885,-0.036055678430266164
25886,-0.09787655264194103
25887,-0.03180206567148617
25888,0.004126297739718281
25889,-0.03957479918785088
25890,0.014234423444767426
25891,0.019027354609827997
25892,0.031024226533503486
25893,0.015150155320481548
25894,-0.05196909638086185
25895,-0.07559959111825344
25896,-0.036833571349142516
25897,-0.07054869216225942
25898,0.038067837596431
25899,0.01528536490417582
25900,-0.11469745040565496
25901,-0.08244935299105038
25902,-0.12481572252783618
25903,0.007723807470975487
25904,-0.04896727954944679
25905,-0.008780739282513801
25906,-0.034700451696502335
25907,-0.094198942081723
25908,-0.0030719050928161296
25909,0.006505458980641409
25910,0.014649815533695983
25911,0.016259410378108307
25912,0.016300161204048164
25913,0.042457546426724065
25914,0.09392386939535681
25915,0.012161008459711613
25916,0.03762913471125141
25917,0.09964333994561887
25918,0.0676750648082234
25919,0.03632274352276911
25920,0.05898561013527065
25921,0.06929295217110454
25922,-0.0046047622172355855
25923,-0.021819555621798575
25924,-0.058065809567290835
25925,0.024928326042757774
25926,0.02869269190855095
25927,0.0189265040682035
25928,0.016818838615965753
25929,0.028492153527996007
25930,0.037776566477482586
25931,0.002132516461349744
25932,-0.04327109954779146
25933,-0.04079083092407348
25934,-0.016219924954948436
25935,0.07769194407902193
25936,0.058618305350688266
25937,0.06592717244659999
25938,0.06586921411969296
25939,0.025956497698610165
25940,0.016011774245414927
25941,0.045803158827618054
25942,0.03660261229903522
25943,0.04260175079094631
25944,0.08077670578595536
25945,0.08825939396693858
25946,0.030382736960328734
25947,0.05781883109719263
25948,0.056710659217223944
25949,0.015846118059406625
25950,0.06408489157436302
25951,0.0653295965134937
25952,0.04363033304499247
25953,0.06275651549896605
25954,0.056731751431536304
25955,-0.006606909217293559
25956,0.015303301902964136
25957,-0.06036085835551266
25958,0.02091814654548236
25959,0.01254475622231616
25960,0.04285134473604501
25961,0.014131403869140715
25962,0.0766053522155076
25963,0.06144259873188668
25964,0.040918217386719524
25965,0.04008484960394118
25966,0.08388562082230178
25967,0.021461501489086543
25968,0.0846031877562
25969,0.06541672757672991
25970,0.06998111557778267
25971,0.02888555061226202
25972,0.08926570633238178
25973,0.09296640330094394
25974,0.13099212671594457
25975,0.11633549767467319
25976,0.15736165759029624
25977,0.130195879270741
25978,0.02557853154915376
25979,0.0373276680251551
25980,0.0389860989462553
25981,0.03396021381477057
25982,0.02754348060624657
25983,0.04367026205439353
25984,0.11238680443689592
25985,-0.011144109175012934
25986,-0.048994108677479636
25987,-0.024249451968765157
25988,0.02474626491973258
25989,0.12994611696898692
25990,0.053712922757357374
25991,0.07673835377083285
25992,0.1385929730724529
25993,0.14842804309520852
25994,0.13936029987027954
25995,0.15824018418588656
25996,0.06672755482676135
25997,0.022407526394572733
25998,0.0545210295565857
25999,0.08467670161970958
26000,0.05951969206687211
26001,-0.014529432542004339
26002,0.07620491108701573
26003,0.11519174170353755
26004,0.08553161743573082
26005,0.13284944355237738
26006,0.10546554073831077
26007,0.15112271188219287
26008,0.13530068270175918
26009,0.10925741684622102
26010,0.06736206479551604
26011,0.05023505974350443
26012,0.05399141018554296
26013,-0.009364733346199788
26014,0.015337522957259656
26015,-0.014021437855414723
26016,0.09916220691184102
26017,0.1550201752292435
26018,0.0872257278001585
26019,0.08592587669922672
26020,0.05244125662266907
26021,0.02931383422435457
26022,0.030129832123219253
26023,-0.07619458796003488
26024,0.026397399079212725
26025,0.07075264903419066
26026,-0.03542079595108208
26027,0.14095799576831694
26028,0.014394799338925846
26029,0.07224519698290263
26030,0.11839453777295278
26031,0.12024975481563288
26032,0.0716486626212148
26033,0.02692181510654742
26034,0.08207161342607519
26035,0.030338495969490925
26036,-0.039374373801546236
26037,0.018098474430491545
26038,-0.06551316788169176
26039,-0.013254810066712353
26040,-0.03487576555301568
26041,0.07431279421355626
26042,0.029536807709578124
26043,0.043938087088517826
26044,0.0350022076080177
26045,0.005434838351390827
26046,-0.04475487536210573
26047,-0.026012736436526334
26048,-0.04656413115777436
26049,0.000965477109791172
26050,0.027811221829005892
26051,0.004107209227012635
26052,0.012137009742779675
26053,0.04602832507503682
26054,0.05239236341643423
26055,0.02401473719397346
26056,-0.000989404288630799
26057,-0.001283004960318735
26058,0.009942925669084737
26059,-0.009763232755245557
26060,-0.024296289279926518
26061,-0.013014298742396572
26062,-0.0016403444980422873
26063,-0.00593526148451833
26064,-0.001463697017696811
26065,0.010262393778816539
26066,0.011111645258231457
26067,0.010853285808150162
26068,0.01818953868274104
26069,0.016645853255022967
26070,0.005882552208198322
26071,0.0003042653297052691
26072,-0.009315067270314534
26073,-0.00019191533916145702
26074,-0.0001654696637888673
26075,0.010724244706170755
26076,0.00557965766491562
26077,-0.0048080245744072155
26078,-0.004339533562302391
26079,0.00026173197835267
26080,-0.004277492199494808
26081,-0.007709803070648511
26082,-0.007244322470390506
26083,-0.004188569068805049
26084,-0.007568882429746779
26085,-0.010311853430068147
26086,-0.008647385940576048
26087,-0.010901840844252537
26088,0.00782319115419584
26089,0.01203688723260674
26090,0.022835696664483467
26091,0.02224368824913187
26092,0.026882921081640785
26093,0.028301444195301638
26094,0.042968955120126245
26095,0.012470663470079954
26096,0.02290919221845478
26097,0.02391714913151402
26098,0.011093349397715816
26099,0.021818726711582775
26100,0.03612381380574615
26101,0.026005731711496498
26102,-0.025603336613364246
26103,-0.07255712814045315
26104,-0.028338671135822502
26105,-0.014270780771429336
26106,0.029632228263157322
26107,0.04311150726222716
26108,0.04688909358296832
26109,0.0302546357356098
26110,0.022829503437087277
26111,0.011170537157199742
26112,0.02002824634921572
26113,-0.016862762650361917
26114,-0.0007559879768287586
26115,0.007994757900827636
26116,-0.0004038950425889441
26117,-0.012814119554270482
26118,-0.019779382460237544
26119,-0.04308091003855671
26120,-0.026067898204562408
26121,-0.03703842574402008
26122,-0.006701556424504745
26123,-0.016353545028046354
26124,-0.018000970673127347
26125,-0.03343201247692742
26126,-0.0433803580658946
26127,-0.04066802388044032
26128,-0.02778263096560292
26129,-0.02145934656526182
26130,-0.0313723445155297
26131,-0.033507721821458177
26132,-0.032739766524907774
26133,-0.026917180235748045
26134,-0.021998061248949933
26135,-0.015007489607447404
26136,-0.010062741807340656
26137,-0.026927537858135397
26138,-0.006169119639175588
26139,-0.01961515252281311
26140,0.01770781326866055
26141,0.039386208394362
26142,0.0032205955721713933
26143,0.014346644983558077
26144,0.03356211257842732
26145,0.08120981107794804
26146,0.05638238223163061
26147,0.047554989972840675
26148,0.04689969554717402
26149,0.05711496291249278
26150,0.058787689486311245
26151,0.04919259945468831
26152,0.07348154505028749
26153,0.019303427681409524
26154,0.05349057504133689
26155,0.05882882649894942
26156,0.03680016909602711
26157,0.05606068085016895
26158,0.042684663667161185
26159,0.037897032963803236
26160,0.032021170758754186
26161,0.038434982077899124
