subj_idx,condition,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin,bin_id,ams_bin_cpp
sub-19,1.0,0.368751100031659,f,0.2738589731748677,0.3563199113126808,-1.2405856929550745,3rd,3rd,1st,0.2876759003414911,0.3054655260588795,-1.3139887258523006,528,0.27496006368213083
sub-17,0.0,0.356478200061247,a,0.274088456224515,0.8235871527872455,-1.3468120371362422,3rd,4th,1st,0.3114347021877382,1.237502210046722,-1.292218886761559,528,0.27496006368213083
sub-15,0.0,0.382325300015509,a,0.2741341008346999,1.0030135378315723,-1.7728010138722852,2nd,4th,1st,0.1463358861418143,1.0985270306511667,-1.2476667055669073,528,0.27496006368213083
sub-19,0.0,0.539686499978416,a,0.2741341711571866,0.1075158715834928,-0.2384883977565745,3rd,3rd,2nd,0.2876759003414911,0.3054655260588795,-0.2393331092831689,528,0.27496006368213083
sub-04,0.0,0.6011946,f,0.274227047278858,-0.0938379738552363,0.331157754954723,3rd,2nd,3rd,0.306506175688641,-0.2807676587930706,0.2873671103052985,528,0.27496006368213083
sub-02,1.0,0.3493237,a,0.274474202012007,0.2396082575651066,-0.9453127104393768,3rd,3rd,1st,0.3336741701845891,0.2808141643656214,-1.3747985986893505,528,0.27496006368213083
sub-04,1.0,0.4294499,a,0.2745199991373668,0.1768310569551249,-0.2625756275318707,3rd,3rd,2nd,0.306506175688641,0.3044011459287479,-0.4084667903048427,528,0.27496006368213083
sub-05,1.0,0.489792800042778,f,0.2745677776835786,-1.9238759357060384,-0.0441870698255273,3rd,1st,2nd,0.4536186193268918,-1.350494632246282,-0.2101509656399988,528,0.27496006368213083
sub-18,0.0,0.456822699983604,f,0.2746094637901466,0.3805764468689625,0.3314315223905018,3rd,3rd,3rd,0.4819890124616554,0.3461076285595179,0.2341913761528105,528,0.27496006368213083
sub-15,1.0,0.393329200014705,a,0.2749236904799696,-0.1501000375829682,0.1444255523099259,2nd,2nd,3rd,0.1463358861418143,-0.1323354925524285,0.3089024228791431,528,0.27496006368213083
sub-16,0.0,0.631776800029911,f,0.2751441960227785,-0.6439824281576741,0.537278804714393,3rd,2nd,3rd,0.3418155237690443,-0.3938858249753763,0.3880503029157089,528,0.27496006368213083
sub-02,1.0,0.2666017,f,0.2755421656543768,-0.0901201387511366,0.3459552253211345,3rd,2nd,3rd,0.3336741701845891,-0.3206198077048873,0.3687211452757045,528,0.27496006368213083
sub-19,0.0,0.414126200019382,a,0.2757177664274263,0.722088699909427,-2.6204838152159935,3rd,4th,1st,0.2876759003414911,1.208441219750038,-1.3139887258523006,528,0.27496006368213083
sub-17,1.0,0.355209700064734,a,0.2760847314274892,1.1765850490964582,0.0373328717817991,3rd,4th,3rd,0.3114347021877382,1.237502210046722,0.3311913639702701,528,0.27496006368213083
sub-14,0.0,0.315690099989297,a,0.2762594621455056,-1.0997399946029327,-0.7663538994543301,3rd,1st,1st,0.4141380430291618,-1.271509175204567,-1.350663913122489,528,0.27496006368213083
sub-13,0.0,0.364765499994974,a,0.2763795461774871,0.5119268674802336,-0.754561363893841,3rd,3rd,2nd,0.3361811569603536,0.2993965196826416,-0.3892423808585573,528,0.27496006368213083
sub-09,0.0,0.182798799942248,a,0.2766280783488249,-0.4935056024318696,-1.061098749623456,3rd,2nd,1st,0.2448513310826198,-0.2611627834020339,-1.2382718569868258,528,0.27496006368213083
sub-11,0.0,0.222274400060996,f,0.2766531319956992,-1.093712013661339,2.566261209741954,3rd,1st,4th,0.3023997853291594,-1.2454835283352628,1.3610642170891087,528,0.27496006368213083
sub-06,0.0,0.572397499985527,f,0.2767501539358996,0.3976436960415415,0.2178405571394791,3rd,3rd,3rd,0.5151445930410532,0.4474466470634959,0.3166203385532229,529,0.2783188270115353
sub-17,0.0,0.469827899942175,a,0.2768740520502677,-0.5604585780259351,0.3258120245066447,3rd,2nd,3rd,0.3114347021877382,-0.3167196564338956,0.3311913639702701,529,0.2783188270115353
sub-08,0.0,0.284261099994183,a,0.2774579778519152,0.6038958444876104,0.0907064237466486,3rd,3rd,3rd,0.303681113164678,0.2862975427757643,0.3751660619566672,529,0.2783188270115353
sub-01,0.0,0.6996511,f,0.2776598809992414,-0.5445080661341961,0.1079778116226004,3rd,2nd,3rd,0.2841648903710896,-0.3150526277089125,0.3207276843796007,529,0.2783188270115353
sub-15,0.0,0.429628799960483,a,0.2777108785560885,-0.1714987488097998,0.3066759794830656,2nd,2nd,3rd,0.1463358861418143,-0.1323354925524285,0.3089024228791431,529,0.2783188270115353
sub-01,1.0,0.5031662,a,0.2777242712433853,-0.0841676045094654,-0.7746872631856208,3rd,2nd,1st,0.2841648903710896,-0.3150526277089125,-1.2514744014158337,529,0.2783188270115353
sub-16,0.0,0.433131800033152,a,0.2779525698344879,-0.6149970806421542,-0.3566188592738348,3rd,2nd,2nd,0.3418155237690443,-0.3938858249753763,-0.2708416524066583,529,0.2783188270115353
sub-01,1.0,0.518799,f,0.2780337359018736,0.9601552197283734,-2.4347515443859455,3rd,4th,1st,0.2841648903710896,1.224268426534567,-1.2514744014158337,529,0.2783188270115353
sub-10,1.0,0.212913800030947,a,0.2781557952330174,-0.6128169372894707,-0.5656333715062045,3rd,2nd,2nd,0.3446517494260608,-0.3258980398164006,-0.4563194565845777,529,0.2783188270115353
sub-07,0.0,0.362251600017771,a,0.2783199656570135,-0.3496295789533864,0.2590914012547757,3rd,2nd,3rd,0.2221037830519812,-0.1980588736977579,0.4345393507475761,529,0.2783188270115353
sub-03,0.0,0.408032,f,0.2785511751718809,0.0566239921784109,-0.3491553897404549,3rd,3rd,2nd,0.2960600786664989,0.2013397608808159,-0.2890236820006305,529,0.2783188270115353
sub-09,1.0,0.283018099959008,a,0.2787749067554014,0.2804984945777048,0.2825268118248979,3rd,3rd,3rd,0.2448513310826198,0.2664681581517543,0.4415262046053175,529,0.2783188270115353
sub-17,0.0,0.376374799991027,f,0.2788235759734198,0.3258766750726855,-0.1314647536833551,3rd,3rd,2nd,0.3114347021877382,0.3046450110926432,-0.2988284105521014,529,0.2783188270115353
sub-13,0.0,0.360750599997118,a,0.2788600838294838,0.1906067530994286,-1.5009886527550915,3rd,3rd,1st,0.3361811569603536,0.2993965196826416,-1.23506634577786,529,0.2783188270115353
sub-11,1.0,0.418523699976504,a,0.2788692944923806,0.5212864754934478,0.2731477571481967,3rd,3rd,3rd,0.3023997853291594,0.3108360557040671,0.1475661628404223,529,0.2783188270115353
sub-18,1.0,0.713838800089434,f,0.279000457912179,0.071072555415061,-1.160699281447087,3rd,3rd,1st,0.4819890124616554,0.3461076285595179,-1.1711749946054466,529,0.2783188270115353
sub-01,1.0,0.4529829,a,0.279034332458914,-0.7528367952363274,1.4997524122221673,3rd,1st,4th,0.2841648903710896,-1.2252449397856893,1.2849082299077648,529,0.2783188270115353
sub-08,0.0,0.432647399953566,f,0.279119333014283,0.1757656470255036,1.2905412303246129,3rd,3rd,4th,0.303681113164678,0.2862975427757643,1.203601748734519,529,0.2783188270115353
sub-02,1.0,0.6826876,a,0.2793504391915213,0.1045043158649368,-0.1667410096821021,3rd,3rd,2nd,0.3336741701845891,0.2808141643656214,-0.1394768399378666,529,0.2783188270115353
sub-09,0.0,0.515139000024647,a,0.2793536601680527,0.296184732281351,0.8155826610255006,3rd,3rd,3rd,0.2448513310826198,0.2664681581517543,0.4415262046053175,529,0.2783188270115353
sub-05,0.0,0.309556799998973,f,0.2793734356989278,0.569866931504395,0.3846938668877832,3rd,3rd,3rd,0.4536186193268918,0.4137397788718945,0.3168240136875336,530,0.2803104705711227
sub-02,1.0,0.7118531,a,0.2794020243161453,0.0820217171896484,-1.2610747868205745,3rd,3rd,1st,0.3336741701845891,0.2808141643656214,-1.3747985986893505,530,0.2803104705711227
sub-03,0.0,0.3974312,a,0.2794079330100101,-0.7335169511485533,-0.0537786176486149,3rd,1st,2nd,0.2960600786664989,-1.1109530416289406,-0.2890236820006305,530,0.2803104705711227
sub-20,0.0,0.7082755001029,a,0.2794705335391709,0.5473078460813514,0.7479090145137997,2nd,3rd,4th,-0.1632792506537486,0.3732420954056062,1.228295448481149,530,0.2803104705711227
sub-14,0.0,0.357835599977989,f,0.2795544893024723,1.1453120348849004,-0.0337766689485583,3rd,4th,2nd,0.4141380430291618,1.255173993046745,-0.1767917580343322,530,0.2803104705711227
sub-13,0.0,0.294446499989135,f,0.2796235464147693,-1.2541568268451773,-0.7429891047896766,3rd,1st,2nd,0.3361811569603536,-1.2249780912623476,-0.3892423808585573,530,0.2803104705711227
sub-20,1.0,0.881057600025088,a,0.2796636260327179,-1.4311833212672882,-0.8503792684954876,2nd,1st,1st,-0.1632792506537486,-1.370887691425796,-1.3053583858504996,530,0.2803104705711227
sub-20,1.0,0.311548299971037,f,0.279761029740293,0.993246665223072,0.8587131905453976,2nd,4th,4th,-0.1632792506537486,1.1368401161754205,1.228295448481149,530,0.2803104705711227
sub-16,0.0,0.442977800033987,f,0.2799399511477003,-0.2350186293421469,-1.2613328872510237,3rd,2nd,1st,0.3418155237690443,-0.3938858249753763,-1.296676604691821,530,0.2803104705711227
sub-15,1.0,0.282882600004086,a,0.2801958354985711,0.846510750940033,-0.3662930061845112,2nd,4th,2nd,0.1463358861418143,1.0985270306511667,-0.3095557878595895,530,0.2803104705711227
sub-09,1.0,0.537453399971128,f,0.2804130710579188,1.2451467926876496,1.5916576436351262,3rd,4th,4th,0.2448513310826198,1.152728877336815,1.277019940573856,530,0.2803104705711227
sub-19,0.0,0.368598400033079,a,0.2804291587927131,1.3612456481710822,0.526182602951995,3rd,4th,3rd,0.2876759003414911,1.208441219750038,0.3718381688319701,530,0.2803104705711227
sub-01,0.0,0.3857706,a,0.2804464790915089,-1.0086973464270723,-0.0191383907106832,3rd,1st,2nd,0.2841648903710896,-1.2252449397856893,-0.3541615128715314,530,0.2803104705711227
sub-01,1.0,0.3845294,f,0.2808280347094075,-0.5418951785325603,0.1601748090835364,3rd,2nd,3rd,0.2841648903710896,-0.3150526277089125,0.3207276843796007,530,0.2803104705711227
sub-14,0.0,0.3275394999946,f,0.2809143625884948,-0.0903036838386092,-1.998887582714292,3rd,2nd,1st,0.4141380430291618,-0.2953545738590833,-1.350663913122489,530,0.2803104705711227
sub-08,0.0,0.241988099995069,f,0.2809247101548656,-0.0713798260851039,-0.8083157110846446,3rd,2nd,1st,0.303681113164678,-0.3446643977538662,-1.302612210370682,530,0.2803104705711227
sub-15,0.0,0.296088300005067,f,0.2813486760610795,0.0543339440679773,-0.5264264855862887,2nd,2nd,2nd,0.1463358861418143,-0.1323354925524285,-0.3095557878595895,530,0.2803104705711227
sub-20,0.0,0.595661799889058,a,0.2814568456955648,-0.0155050267976486,1.2591296295573438,2nd,2nd,4th,-0.1632792506537486,-0.1328770653560337,1.228295448481149,530,0.2803104705711227
sub-13,0.0,0.433676999993622,a,0.2815198690581116,-0.5522265093197767,0.0872908248528846,3rd,2nd,3rd,0.3361811569603536,-0.3052191826869085,0.226151608688775,530,0.2803104705711227
sub-02,1.0,0.3228552,f,0.281535799512012,0.3506392909102873,0.6202179543421994,3rd,3rd,4th,0.3336741701845891,0.2808141643656214,1.1472003698929212,530,0.2803104705711227
sub-09,0.0,0.385313399950974,f,0.2815399712511673,-1.0470108431902807,-0.1543754690870658,3rd,1st,2nd,0.2448513310826198,-1.1527464244514374,-0.4745941420593808,531,0.2823868254135506
sub-15,1.0,0.494248699978925,f,0.281694046816169,-0.2255161521703241,-1.2423817998190925,2nd,2nd,1st,0.1463358861418143,-0.1323354925524285,-1.2476667055669073,531,0.2823868254135506
sub-09,0.0,0.74672549997922,a,0.281752367630994,0.1268052455502895,-0.189704187600194,3rd,3rd,2nd,0.2448513310826198,0.2664681581517543,-0.4745941420593808,531,0.2823868254135506
sub-09,0.0,0.328325400012545,a,0.2817786538019246,-0.7243245567593054,-0.9802345227514568,3rd,1st,1st,0.2448513310826198,-1.1527464244514374,-1.2382718569868258,531,0.2823868254135506
sub-15,0.0,0.312477500003297,f,0.2818872184467864,0.7840035792450538,-0.1403097987525285,2nd,4th,2nd,0.1463358861418143,1.0985270306511667,-0.3095557878595895,531,0.2823868254135506
sub-14,0.0,0.367626399995061,f,0.2819043372703377,-0.7354172129015285,0.6758580348428622,3rd,1st,4th,0.4141380430291618,-1.271509175204567,1.137006482427555,531,0.2823868254135506
sub-05,1.0,0.191642899997532,a,0.2819274591562495,0.2377786810204638,1.0978428390432398,3rd,3rd,4th,0.4536186193268918,0.4137397788718945,1.1899494735681466,531,0.2823868254135506
sub-16,1.0,0.467983400099911,f,0.2820459518857789,0.4144539914257312,1.4233933681649116,3rd,3rd,4th,0.3418155237690443,0.3013667450546538,1.1852054612831762,531,0.2823868254135506
sub-09,0.0,0.426008700043894,a,0.2821011588812452,-0.3108853469653744,1.1849227347331677,3rd,2nd,4th,0.2448513310826198,-0.2611627834020339,1.277019940573856,531,0.2823868254135506
sub-12,1.0,0.334086799994111,f,0.2821457258197644,0.5301525649847575,0.2906522305788514,3rd,3rd,3rd,0.3417435439474494,0.3174572029658156,0.3336677956987596,531,0.2823868254135506
sub-05,1.0,0.402712799987057,f,0.2822402130057773,0.2141167404666575,0.2313769699950147,3rd,3rd,3rd,0.4536186193268918,0.4137397788718945,0.3168240136875336,531,0.2823868254135506
sub-15,0.0,0.550011500017717,a,0.2825185299867667,1.800549705309819,-0.3351342754792871,2nd,4th,2nd,0.1463358861418143,1.0985270306511667,-0.3095557878595895,531,0.2823868254135506
sub-14,1.0,0.322589300019899,f,0.2825390373153651,0.6818995193814181,0.8320984365810088,3rd,4th,4th,0.4141380430291618,1.255173993046745,1.137006482427555,531,0.2823868254135506
sub-04,0.0,0.5191166,f,0.2827817575934902,-0.022170842374645,-0.5872552349860608,3rd,2nd,2nd,0.306506175688641,-0.2807676587930706,-0.4084667903048427,531,0.2823868254135506
sub-14,0.0,0.442387300019618,f,0.2828475707421113,-0.1859766306679108,0.3817505479497938,3rd,2nd,3rd,0.4141380430291618,-0.2953545738590833,0.3963992500205547,531,0.2823868254135506
sub-13,0.0,0.244580500002485,a,0.2830380903596262,0.9350532587532416,0.2350183499749271,3rd,4th,3rd,0.3361811569603536,1.2307748757643735,0.226151608688775,531,0.2823868254135506
sub-17,1.0,0.692552700056694,a,0.2830987176787806,-0.0518765090029212,0.2780511109789813,3rd,2nd,3rd,0.3114347021877382,-0.3167196564338956,0.3311913639702701,531,0.2823868254135506
sub-07,0.0,0.262999199912883,f,0.2832838103091143,-1.524980023835786,-1.320264393815234,3rd,1st,1st,0.2221037830519812,-0.7017416724813618,-1.3786416015535896,531,0.2823868254135506
sub-07,0.0,0.335363400052302,f,0.283296359355193,-1.20407779234607,0.5183938978053901,3rd,1st,3rd,0.2221037830519812,-0.7017416724813618,0.4345393507475761,531,0.2823868254135506
sub-20,0.0,0.701479599927552,a,0.28331553096437,0.5285675276178325,0.9046964059946822,2nd,3rd,4th,-0.1632792506537486,0.3732420954056062,1.228295448481149,531,0.2823868254135506
sub-08,0.0,0.254769399994984,a,0.2833901615227095,-0.0444501979934965,-0.6442475110554883,3rd,3rd,1st,0.303681113164678,0.2862975427757643,-1.302612210370682,532,0.28432855883639485
sub-05,1.0,0.422814100020332,f,0.2834955879064051,-0.1556981598427308,0.0272893207742146,3rd,2nd,2nd,0.4536186193268918,-0.2479583081114959,-0.2101509656399988,532,0.28432855883639485
sub-07,0.0,0.489963300060481,f,0.2835669961804876,0.2823547028611083,-0.6603589419061136,3rd,3rd,1st,0.2221037830519812,0.1447596739619229,-1.3786416015535896,532,0.28432855883639485
sub-11,0.0,0.334990100003779,f,0.2836306400951515,-0.4020285186944616,-0.6210737518485814,3rd,2nd,2nd,0.3023997853291594,-0.324124801429163,-0.4700966070251631,532,0.28432855883639485
sub-14,1.0,0.426872400013963,a,0.2836608322124681,0.0355497525439334,0.3871091461394906,3rd,2nd,3rd,0.4141380430291618,-0.2953545738590833,0.3963992500205547,532,0.28432855883639485
sub-17,0.0,0.563568899990059,f,0.2837085866307747,-0.6379115257716096,-2.050533608481615,3rd,2nd,1st,0.3114347021877382,-0.3167196564338956,-1.292218886761559,532,0.28432855883639485
sub-11,1.0,0.387410399969667,a,0.2840243460942286,0.6237988294965483,-0.0945709383281848,3rd,3rd,3rd,0.3023997853291594,0.3108360557040671,0.1475661628404223,532,0.28432855883639485
sub-15,1.0,0.494178099994315,f,0.2840688638921679,-1.0553736370337767,-0.2134974389662965,2nd,1st,2nd,0.1463358861418143,-1.319360288440674,-0.3095557878595895,532,0.28432855883639485
sub-12,0.0,0.37509400001727,a,0.2840844259960953,-0.938982706868094,-0.8974342679217461,3rd,1st,1st,0.3417435439474494,-1.2741254795696326,-1.3061683226771343,532,0.28432855883639485
sub-02,0.0,0.3592769,f,0.2841696327811139,-0.2046355016141628,1.1030076568452525,3rd,2nd,4th,0.3336741701845891,-0.3206198077048873,1.1472003698929212,532,0.28432855883639485
sub-13,0.0,0.386788900010288,a,0.2842449257318259,0.0121611898788186,-0.5556262410110376,3rd,3rd,2nd,0.3361811569603536,0.2993965196826416,-0.3892423808585573,532,0.28432855883639485
sub-01,1.0,0.3787921,a,0.2844041556765225,0.3800083836497984,0.0012094842332576,3rd,3rd,3rd,0.2841648903710896,0.3160291409600362,0.3207276843796007,532,0.28432855883639485
sub-06,1.0,0.683859899989329,a,0.2846885534231606,0.6470352893992586,1.0579542336175334,3rd,3rd,4th,0.5151445930410532,0.4474466470634959,1.2743937791506856,532,0.28432855883639485
sub-13,0.0,0.373778100009076,f,0.2847584363196425,-0.2571384209149701,1.8558467936462135,3rd,2nd,4th,0.3361811569603536,-0.3052191826869085,1.3974322700713318,532,0.28432855883639485
sub-17,1.0,0.462006399990059,f,0.2849421571047899,0.3969933848935776,1.937203836341047,3rd,3rd,4th,0.3114347021877382,0.3046450110926432,1.2613149261362109,532,0.28432855883639485
sub-14,1.0,0.471135300002061,a,0.285068357581932,-0.5223522254962922,0.1572282172206106,3rd,2nd,3rd,0.4141380430291618,-0.2953545738590833,0.3963992500205547,532,0.28432855883639485
sub-20,1.0,0.583529599942267,f,0.2850704816601599,-0.0438732315358366,1.5796131244174445,2nd,2nd,4th,-0.1632792506537486,-0.1328770653560337,1.228295448481149,532,0.28432855883639485
sub-05,1.0,0.256294600025285,a,0.2851230198377343,-1.1529871044776832,-0.4147937523279152,3rd,1st,2nd,0.4536186193268918,-1.350494632246282,-0.2101509656399988,532,0.28432855883639485
sub-18,1.0,0.52161990001332,a,0.2852313659634568,-0.886056581823595,-0.1721008980838282,3rd,1st,2nd,0.4819890124616554,-1.30368509082108,-0.3640892145938942,532,0.28432855883639485
sub-12,0.0,0.26119720004499,f,0.2852396501170703,-1.9220821768887315,-0.265622933564734,3rd,1st,2nd,0.3417435439474494,-1.2741254795696326,-0.2660804280924346,532,0.28432855883639485
sub-08,1.0,0.423629599972628,f,0.2852881899637089,2.0140369016289776,-0.1488152915594238,3rd,4th,2nd,0.303681113164678,1.294097171693359,-0.2703662127188565,533,0.28683602867695557
sub-12,0.0,0.392107899999246,f,0.2856508589327812,-1.268552777454384,-0.3689752103360579,3rd,1st,2nd,0.3417435439474494,-1.2741254795696326,-0.2660804280924346,533,0.28683602867695557
sub-11,1.0,0.401459699962288,a,0.2857938478504616,1.6188690628140143,1.2000430036922,3rd,4th,4th,0.3023997853291594,1.258713733330292,1.3610642170891087,533,0.28683602867695557
sub-07,1.0,0.301804600050673,f,0.285894594821841,0.1462343622156695,1.1784004412970994,3rd,3rd,4th,0.2221037830519812,0.1447596739619229,1.2158635162430274,533,0.28683602867695557
sub-12,1.0,0.391067600110546,f,0.28618590374418,0.2357282726904268,-0.5388757109444678,3rd,3rd,2nd,0.3417435439474494,0.3174572029658156,-0.2660804280924346,533,0.28683602867695557
sub-17,1.0,0.265595100005157,a,0.2862004771090767,0.3250264986943118,-0.4032476353235394,3rd,3rd,2nd,0.3114347021877382,0.3046450110926432,-0.2988284105521014,533,0.28683602867695557
sub-13,0.0,0.487065099994652,a,0.2862509193982862,-3.741769554422036,-0.420838943461326,3rd,1st,2nd,0.3361811569603536,-1.2249780912623476,-0.3892423808585573,533,0.28683602867695557
sub-09,0.0,0.184742099954747,f,0.286385054257505,-0.3774516887969425,-1.0608622950769877,3rd,2nd,1st,0.2448513310826198,-0.2611627834020339,-1.2382718569868258,533,0.28683602867695557
sub-13,0.0,0.365279700010433,f,0.2864575687661223,1.1445458431645763,-0.383098799285195,3rd,4th,2nd,0.3361811569603536,1.2307748757643735,-0.3892423808585573,533,0.28683602867695557
sub-13,1.0,0.298603499992169,f,0.2864603181627565,1.2365753951315108,-0.4619359283089659,3rd,4th,2nd,0.3361811569603536,1.2307748757643735,-0.3892423808585573,533,0.28683602867695557
sub-15,1.0,0.451929799979553,a,0.2865742880337474,0.2068014791458824,-1.6316347653317491,2nd,3rd,1st,0.1463358861418143,0.3590587516296171,-1.2476667055669073,533,0.28683602867695557
sub-07,0.0,0.281724300002679,f,0.2868286560447167,0.4714527737000634,-1.314004886546614,3rd,4th,1st,0.2221037830519812,0.7581736475407744,-1.3786416015535896,533,0.28683602867695557
sub-01,0.0,0.4210585,a,0.2868508381045465,-0.0762742133789151,-2.4271422497304607,3rd,2nd,1st,0.2841648903710896,-0.3150526277089125,-1.2514744014158337,533,0.28683602867695557
sub-15,1.0,0.588268499996047,f,0.2870454917356346,1.5929103035841663,0.8714649916328933,2nd,4th,4th,0.1463358861418143,1.0985270306511667,1.2538900111972056,533,0.28683602867695557
sub-15,1.0,0.384696600027382,f,0.2871760277803948,-0.2349911874623972,0.7199590248239207,2nd,2nd,4th,0.1463358861418143,-0.1323354925524285,1.2538900111972056,533,0.28683602867695557
sub-07,0.0,0.398030700045638,f,0.2871860961973315,0.7191491135876492,-1.7838762539747384,3rd,4th,1st,0.2221037830519812,0.7581736475407744,-1.3786416015535896,533,0.28683602867695557
sub-01,0.0,0.5613369,a,0.2873941008778947,0.2922834213842936,0.861781305325966,3rd,3rd,4th,0.2841648903710896,0.3160291409600362,1.2849082299077648,533,0.28683602867695557
sub-07,0.0,0.338057499960996,f,0.2883634771856597,-0.5003242990167653,0.3644301725388464,3rd,1st,3rd,0.2221037830519812,-0.7017416724813618,0.4345393507475761,533,0.28683602867695557
sub-14,0.0,0.324365399981616,a,0.2890307754542975,-0.3203131057486269,0.2798084349486701,3rd,2nd,3rd,0.4141380430291618,-0.2953545738590833,0.3963992500205547,533,0.28683602867695557
sub-02,1.0,0.3153955,a,0.2897030891181691,-0.6011820149035485,0.7947561914579258,3rd,2nd,4th,0.3336741701845891,-0.3206198077048873,1.1472003698929212,533,0.28683602867695557
sub-14,0.0,0.270587700011674,a,0.2899219802235755,0.7212229157822299,0.1589020462965024,3rd,4th,3rd,0.4141380430291618,1.255173993046745,0.3963992500205547,534,0.29086632114098804
sub-03,1.0,0.4356375,f,0.2899494002082406,0.1135393319020697,-0.1796823026793011,3rd,3rd,2nd,0.2960600786664989,0.2013397608808159,-0.2890236820006305,534,0.29086632114098804
sub-16,0.0,0.399851700058207,a,0.2900230487741608,-0.1549381512347493,0.2365394989114689,3rd,2nd,3rd,0.3418155237690443,-0.3938858249753763,0.3880503029157089,534,0.29086632114098804
sub-08,1.0,0.300269600003958,f,0.290044348500484,-1.2628788743721588,0.6872759856914498,3rd,1st,4th,0.303681113164678,-1.2302624834554556,1.203601748734519,534,0.29086632114098804
sub-14,0.0,0.453707200009376,a,0.2900462358217946,-0.3563647481080601,0.7757789636889458,3rd,2nd,4th,0.4141380430291618,-0.2953545738590833,1.137006482427555,534,0.29086632114098804
sub-15,0.0,0.595252500002971,a,0.2904101565165969,0.297596166025008,1.8484623235784636,2nd,3rd,4th,0.1463358861418143,0.3590587516296171,1.2538900111972056,534,0.29086632114098804
sub-02,0.0,0.3796701,f,0.2904257241537514,-0.8519496327677752,-0.6730389726009901,3rd,1st,1st,0.3336741701845891,-1.253763012579976,-1.3747985986893505,534,0.29086632114098804
sub-17,0.0,0.426886500092223,f,0.2905829207728559,-0.1231685212125439,-0.6687027174890968,3rd,2nd,1st,0.3114347021877382,-0.3167196564338956,-1.292218886761559,534,0.29086632114098804
sub-11,0.0,0.345627999980934,a,0.290713803919839,-0.4085709197273773,-0.4042750489668872,3rd,2nd,2nd,0.3023997853291594,-0.324124801429163,-0.4700966070251631,534,0.29086632114098804
sub-04,1.0,0.4703264,a,0.2907451456580009,-1.7927527962042464,2.2350850085171916,3rd,1st,4th,0.306506175688641,-1.255032058739156,1.3554505572930526,534,0.29086632114098804
sub-05,0.0,0.544231299980311,a,0.2910157217112309,-0.8183425389375216,0.158360986226546,3rd,1st,3rd,0.4536186193268918,-1.350494632246282,0.3168240136875336,534,0.29086632114098804
sub-07,0.0,0.313410800066777,a,0.2910256018086579,0.17747342648917,0.7476130036986438,3rd,3rd,3rd,0.2221037830519812,0.1447596739619229,0.4345393507475761,534,0.29086632114098804
sub-04,1.0,0.4030165,f,0.2911203778795993,1.2009790318047315,-0.8794564838283692,3rd,4th,1st,0.306506175688641,1.231398571603478,-1.234350877293508,534,0.29086632114098804
sub-06,0.0,0.957609299977776,a,0.2912966396225196,0.8690668200605373,-0.5432031093356273,3rd,4th,2nd,0.5151445930410532,1.2136408436969823,-0.3695407186974503,534,0.29086632114098804
sub-01,0.0,0.415476,a,0.2913159406654814,0.6774884362430562,-1.755909036313437,3rd,4th,1st,0.2841648903710896,1.224268426534567,-1.2514744014158337,534,0.29086632114098804
sub-07,1.0,0.286439099931158,f,0.2913261725257908,-1.0574131077327882,-1.662151423857875,3rd,1st,1st,0.2221037830519812,-0.7017416724813618,-1.3786416015535896,534,0.29086632114098804
sub-10,0.0,0.284722700016573,f,0.2914105091023977,-0.3217813999440714,0.2321333261475721,3rd,2nd,3rd,0.3446517494260608,-0.3258980398164006,0.386082405495864,534,0.29086632114098804
sub-15,1.0,0.254633899952751,f,0.291950460907264,1.7830183766771197,0.251269438091501,2nd,4th,3rd,0.1463358861418143,1.0985270306511667,0.3089024228791431,534,0.29086632114098804
sub-07,1.0,0.195969699998386,a,0.2919920606765293,0.2147220125143212,-0.4388514106736791,3rd,3rd,2nd,0.2221037830519812,0.1447596739619229,-0.2656066154300783,534,0.29086632114098804
sub-12,0.0,0.35266700014472,f,0.2920101733709909,-0.055846617110276,-0.8079448548586408,3rd,2nd,1st,0.3417435439474494,-0.3244618389738705,-1.3061683226771343,534,0.29086632114098804
sub-05,0.0,0.278317699965555,f,0.2923554288443351,0.0462194306717095,0.3743901034092444,3rd,2nd,3rd,0.4536186193268918,-0.2479583081114959,0.3168240136875336,535,0.29318254189630416
sub-19,0.0,0.411461899988353,f,0.2924093186398869,0.3067125164106761,0.0878949476705664,3rd,3rd,3rd,0.2876759003414911,0.3054655260588795,0.3718381688319701,535,0.29318254189630416
sub-14,0.0,0.462446099991212,a,0.2924200427158218,-1.3114456944582384,0.0203684900502116,3rd,1st,2nd,0.4141380430291618,-1.271509175204567,-0.1767917580343322,535,0.29318254189630416
sub-16,1.0,0.493684499990195,a,0.2925222515096435,0.9930650758774672,-0.6425799534834947,3rd,4th,1st,0.3418155237690443,1.3211933562540663,-1.296676604691821,535,0.29318254189630416
sub-15,0.0,0.410709399991902,f,0.2927747096766847,1.102780407776168,-1.7194911803587791,2nd,4th,1st,0.1463358861418143,1.0985270306511667,-1.2476667055669073,535,0.29318254189630416
sub-06,0.0,0.336855700006709,a,0.2928243243167365,-1.7013220043075858,-2.0595308571791566,3rd,1st,1st,0.5151445930410532,-1.3667707029755272,-1.221473399006458,535,0.29318254189630416
sub-01,0.0,0.2689247,a,0.2928977473862008,-1.048696123058373,-0.990242074058697,3rd,1st,1st,0.2841648903710896,-1.2252449397856893,-1.2514744014158337,535,0.29318254189630416
