subj_idx,condition,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
sub-07,1.0,0.281539399991743,a,0.3783247038501078,-0.398106168618606,1.2248485564789215,3rd,1st,4th,0.22210378305198122,-0.7017416724813618,1.2158635162430274
sub-07,0.0,0.322815799969248,a,-0.585273672131259,-0.30730032936826995,1.3697467846333227,1st,2nd,4th,-0.8900980656666287,-0.19805887369775793,1.2158635162430274
sub-07,0.0,0.318167499965057,f,-0.981327016097228,-0.274457883014194,1.5217513415258024,1st,2nd,4th,-0.8900980656666287,-0.19805887369775793,1.2158635162430274
sub-07,1.0,0.364836899912916,a,-0.3297591129800069,-0.39924102917187787,1.2630214426362745,2nd,1st,4th,-0.1418438583630516,-0.7017416724813618,1.2158635162430274
sub-07,1.0,0.554843500023708,a,-0.0506580554461334,-0.4716983998624685,1.336682147592941,2nd,1st,4th,-0.1418438583630516,-0.7017416724813618,1.2158635162430274
sub-07,0.0,0.476791399996728,a,-0.7002954546524347,0.3252959066403136,1.5130719195130389,1st,4th,4th,-0.8900980656666287,0.7581736475407744,1.2158635162430274
sub-07,1.0,0.334576399996877,a,0.39222511831359985,-0.17616671958275215,1.7692830723948796,4th,2nd,4th,0.813811793056568,-0.19805887369775793,1.2158635162430274
sub-07,1.0,0.279572200030088,a,0.21953620737605994,-0.33739166309714586,1.726618582731108,3rd,2nd,4th,0.22210378305198122,-0.19805887369775793,1.2158635162430274
sub-07,0.0,0.363939400063828,f,0.018625850472604736,-0.26302326911821133,1.6092949133966483,2nd,2nd,4th,-0.1418438583630516,-0.19805887369775793,1.2158635162430274
sub-07,1.0,0.422901200014167,a,-0.32115777898162573,0.9000760772852261,1.4901241984081472,2nd,4th,4th,-0.1418438583630516,0.7581736475407744,1.2158635162430274
sub-07,1.0,0.289960099966265,a,-0.8295131502707931,1.0115656339538754,1.2528050269918167,1st,4th,4th,-0.8900980656666287,0.7581736475407744,1.2158635162430274
sub-07,0.0,0.445634000003338,f,-0.38736552801915275,0.5110577839313972,1.0953936739437664,1st,4th,4th,-0.8900980656666287,0.7581736475407744,1.2158635162430274
sub-07,0.0,0.459949799929745,f,-0.056607041833253456,0.2866579694434098,1.0372328420171195,2nd,3rd,4th,-0.1418438583630516,0.14475967396192294,1.2158635162430274
sub-07,1.0,0.336991199990734,a,-0.3073740350342215,-1.0940187673478194,0.8570428202210857,2nd,1st,4th,-0.1418438583630516,-0.7017416724813618,1.2158635162430274
sub-07,1.0,0.219316699891351,a,0.48682165282902773,0.16087417711595906,0.642147035854419,4th,3rd,3rd,0.813811793056568,0.14475967396192294,0.43453935074757616
sub-07,0.0,0.259398099966347,a,-0.39046741062979134,-0.29160153649530174,0.9333550682714328,1st,2nd,4th,-0.8900980656666287,-0.19805887369775793,1.2158635162430274
sub-07,0.0,0.452679400099441,f,0.5422831651154271,0.4389963228761088,0.48462195894246396,4th,4th,3rd,0.813811793056568,0.7581736475407744,0.43453935074757616
sub-07,0.0,0.45075150008779,f,-0.893299022563933,0.9005423843403335,0.31212236305313634,1st,4th,3rd,-0.8900980656666287,0.7581736475407744,0.43453935074757616
sub-07,0.0,0.335798099986278,f,0.6604199709502555,-0.29938329600354724,0.43837985201673313,4th,2nd,3rd,0.813811793056568,-0.19805887369775793,0.43453935074757616
sub-07,0.0,0.499780799960718,f,0.6708899632207715,0.02522938351941915,0.32043011814795014,4th,3rd,3rd,0.813811793056568,0.14475967396192294,0.43453935074757616
sub-07,1.0,0.240523800021037,a,0.16475501309772236,-0.18765059897194894,0.31025305566016903,3rd,2nd,3rd,0.22210378305198122,-0.19805887369775793,0.43453935074757616
sub-07,0.0,0.307890699943528,f,0.18126044411085582,0.3184171133674667,0.33439354307419733,3rd,3rd,3rd,0.22210378305198122,0.14475967396192294,0.43453935074757616
sub-07,1.0,0.248527899966575,f,-0.7264798942683287,0.12203415847588737,0.005805122171979118,1st,3rd,2nd,-0.8900980656666287,0.14475967396192294,-0.26560661543007835
sub-07,0.0,0.284534499980509,f,-0.120260388557486,0.7892440191221692,0.07210570246329412,2nd,4th,3rd,-0.1418438583630516,0.7581736475407744,0.43453935074757616
sub-07,1.0,0.270558400079608,a,-0.42528902457656387,-0.36218226249287033,0.10957076392131039,1st,2nd,3rd,-0.8900980656666287,-0.19805887369775793,0.43453935074757616
sub-07,0.0,0.26088770001661,f,-0.246528738674161,0.46698572301728253,-0.06978053502400698,2nd,4th,2nd,-0.1418438583630516,0.7581736475407744,-0.26560661543007835
sub-07,0.0,0.28018520004116,f,-0.10667350467586499,0.9296678174024126,-0.028805127772316714,2nd,4th,2nd,-0.1418438583630516,0.7581736475407744,-0.26560661543007835
sub-07,1.0,0.303552699973807,a,0.02595126477718467,-0.5375896889779945,0.12951093924104232,2nd,1st,3rd,-0.1418438583630516,-0.7017416724813618,0.43453935074757616
sub-07,0.0,0.257603500038385,a,-0.047268829316170914,0.26035347869645437,0.013212890612519223,2nd,3rd,2nd,-0.1418438583630516,0.14475967396192294,-0.26560661543007835
sub-07,0.0,0.29626729991287,f,0.04437826069030758,0.04453515212674012,-0.07633624428465609,2nd,3rd,2nd,-0.1418438583630516,0.14475967396192294,-0.26560661543007835
sub-07,1.0,0.423989399918355,a,-0.14012635989026725,-0.08785187497449601,0.12604606454035214,2nd,2nd,3rd,-0.1418438583630516,-0.19805887369775793,0.43453935074757616
